"Year","scenario","Species","variable","Age","value"
"2002","2018","Plaice","M2","1",0.00935911
"2003","2018","Plaice","M2","1",0.01265861
"2004","2018","Plaice","M2","1",0.01447376
"2005","2018","Plaice","M2","1",0.01524922
"2006","2018","Plaice","M2","1",0.01312854
"2007","2018","Plaice","M2","1",0.01307841
"2008","2018","Plaice","M2","1",0.01401209
"2009","2018","Plaice","M2","1",0.01296348
"2010","2018","Plaice","M2","1",0.0114849
"2011","2018","Plaice","M2","1",0.01519415
"2012","2018","Plaice","M2","1",0.01631503
"2013","2018","Plaice","M2","1",0.01418776
"2014","2018","Plaice","M2","1",0.0127121
"2015","2018","Plaice","M2","1",0.01439703
"2016","2018","Plaice","M2","1",0.01321062
"2017","2018","Plaice","M2","1",0.01082399
"2018","2018","Plaice","M2","1",0.01263217
"1975","2019","Plaice","M2","1",0.000931238
"1976","2019","Plaice","M2","1",0.001157224
"1977","2019","Plaice","M2","1",0.001317776
"1978","2019","Plaice","M2","1",0.001332949
"1979","2019","Plaice","M2","1",0.001133898
"1980","2019","Plaice","M2","1",0.00118826
"1981","2019","Plaice","M2","1",0.001472044
"1982","2019","Plaice","M2","1",0.001689306
"1983","2019","Plaice","M2","1",0.001791062
"1984","2019","Plaice","M2","1",0.001729427
"1985","2019","Plaice","M2","1",0.001876474
"1986","2019","Plaice","M2","1",0.00185491
"1987","2019","Plaice","M2","1",0.002162308
"1988","2019","Plaice","M2","1",0.002600728
"1989","2019","Plaice","M2","1",0.003104359
"1990","2019","Plaice","M2","1",0.003650967
"1991","2019","Plaice","M2","1",0.003572153
"1992","2019","Plaice","M2","1",0.003190515
"1993","2019","Plaice","M2","1",0.002922008
"1994","2019","Plaice","M2","1",0.0027278
"1995","2019","Plaice","M2","1",0.003239503
"1996","2019","Plaice","M2","1",0.003202933
"1997","2019","Plaice","M2","1",0.002564313
"1998","2019","Plaice","M2","1",0.003977038
"1999","2019","Plaice","M2","1",0.004382023
"2000","2019","Plaice","M2","1",0.004511984
"2001","2019","Plaice","M2","1",0.00605378
"2002","2019","Plaice","M2","1",0.0093564
"2003","2019","Plaice","M2","1",0.0126624
"2004","2019","Plaice","M2","1",0.01444252
"2005","2019","Plaice","M2","1",0.01519884
"2006","2019","Plaice","M2","1",0.01313292
"2007","2019","Plaice","M2","1",0.01299586
"2008","2019","Plaice","M2","1",0.01400328
"2009","2019","Plaice","M2","1",0.01306019
"2010","2019","Plaice","M2","1",0.01170964
"2011","2019","Plaice","M2","1",0.01544991
"2012","2019","Plaice","M2","1",0.01634211
"2013","2019","Plaice","M2","1",0.0140552
"2014","2019","Plaice","M2","1",0.01255651
"2015","2019","Plaice","M2","1",0.01470882
"2016","2019","Plaice","M2","1",0.01327223
"2017","2019","Plaice","M2","1",0.01010037
"2018","2019","Plaice","M2","1",0.01397125
"2019","2019","Plaice","M2","1",0.01247203
"1975","2020","Plaice","M2","1",0.000983643
"1976","2020","Plaice","M2","1",0.001223549
"1977","2020","Plaice","M2","1",0.001394982
"1978","2020","Plaice","M2","1",0.00143099
"1979","2020","Plaice","M2","1",0.001224564
"1980","2020","Plaice","M2","1",0.001266698
"1981","2020","Plaice","M2","1",0.001572442
"1982","2020","Plaice","M2","1",0.001778316
"1983","2020","Plaice","M2","1",0.001874478
"1984","2020","Plaice","M2","1",0.001812076
"1985","2020","Plaice","M2","1",0.00196928
"1986","2020","Plaice","M2","1",0.001961185
"1987","2020","Plaice","M2","1",0.002312738
"1988","2020","Plaice","M2","1",0.002772021
"1989","2020","Plaice","M2","1",0.003243628
"1990","2020","Plaice","M2","1",0.003819792
"1991","2020","Plaice","M2","1",0.003758785
"1992","2020","Plaice","M2","1",0.003358202
"1993","2020","Plaice","M2","1",0.003105151
"1994","2020","Plaice","M2","1",0.002927936
"1995","2020","Plaice","M2","1",0.003466605
"1996","2020","Plaice","M2","1",0.003445918
"1997","2020","Plaice","M2","1",0.002754188
"1998","2020","Plaice","M2","1",0.004226835
"1999","2020","Plaice","M2","1",0.004653015
"2000","2020","Plaice","M2","1",0.004778795
"2001","2020","Plaice","M2","1",0.00632678
"2002","2020","Plaice","M2","1",0.00974153
"2003","2020","Plaice","M2","1",0.01315444
"2004","2020","Plaice","M2","1",0.01505924
"2005","2020","Plaice","M2","1",0.01595895
"2006","2020","Plaice","M2","1",0.01385846
"2007","2020","Plaice","M2","1",0.01376304
"2008","2020","Plaice","M2","1",0.01474404
"2009","2020","Plaice","M2","1",0.01363706
"2010","2020","Plaice","M2","1",0.01199304
"2011","2020","Plaice","M2","1",0.01583151
"2012","2020","Plaice","M2","1",0.01708718
"2013","2020","Plaice","M2","1",0.01498015
"2014","2020","Plaice","M2","1",0.0134218
"2015","2020","Plaice","M2","1",0.01526465
"2016","2020","Plaice","M2","1",0.01344556
"2017","2020","Plaice","M2","1",0.00997272
"2018","2020","Plaice","M2","1",0.01401381
"2019","2020","Plaice","M2","1",0.01294537
"2020","2020","Plaice","M2","1",0.0104954
"1975","2021","Plaice","M2","1",0.000866716
"1976","2021","Plaice","M2","1",0.001135264
"1977","2021","Plaice","M2","1",0.001337437
"1978","2021","Plaice","M2","1",0.001374654
"1979","2021","Plaice","M2","1",0.001181891
"1980","2021","Plaice","M2","1",0.001259728
"1981","2021","Plaice","M2","1",0.001591033
"1982","2021","Plaice","M2","1",0.001801573
"1983","2021","Plaice","M2","1",0.00188142
"1984","2021","Plaice","M2","1",0.001822001
"1985","2021","Plaice","M2","1",0.001963256
"1986","2021","Plaice","M2","1",0.001956958
"1987","2021","Plaice","M2","1",0.002302692
"1988","2021","Plaice","M2","1",0.00269756
"1989","2021","Plaice","M2","1",0.003118579
"1990","2021","Plaice","M2","1",0.003696852
"1991","2021","Plaice","M2","1",0.003672391
"1992","2021","Plaice","M2","1",0.003330919
"1993","2021","Plaice","M2","1",0.003068781
"1994","2021","Plaice","M2","1",0.002930381
"1995","2021","Plaice","M2","1",0.003530634
"1996","2021","Plaice","M2","1",0.003484043
"1997","2021","Plaice","M2","1",0.002781449
"1998","2021","Plaice","M2","1",0.004216399
"1999","2021","Plaice","M2","1",0.00466676
"2000","2021","Plaice","M2","1",0.004807297
"2001","2021","Plaice","M2","1",0.0062322
"2002","2021","Plaice","M2","1",0.0094301
"2003","2021","Plaice","M2","1",0.01271073
"2004","2021","Plaice","M2","1",0.01458379
"2005","2021","Plaice","M2","1",0.01559772
"2006","2021","Plaice","M2","1",0.013625
"2007","2021","Plaice","M2","1",0.01341762
"2008","2021","Plaice","M2","1",0.01445461
"2009","2021","Plaice","M2","1",0.01358069
"2010","2021","Plaice","M2","1",0.01192835
"2011","2021","Plaice","M2","1",0.01540565
"2012","2021","Plaice","M2","1",0.01651288
"2013","2021","Plaice","M2","1",0.01453519
"2014","2021","Plaice","M2","1",0.01301085
"2015","2021","Plaice","M2","1",0.01487725
"2016","2021","Plaice","M2","1",0.01301259
"2017","2021","Plaice","M2","1",0.00942877
"2018","2021","Plaice","M2","1",0.01286337
"2019","2021","Plaice","M2","1",0.0120178
"2020","2021","Plaice","M2","1",0.01160978
"1975","2022","Plaice","M2","1",0.00099489
"1976","2022","Plaice","M2","1",0.001233556
"1977","2022","Plaice","M2","1",0.001397844
"1978","2022","Plaice","M2","1",0.001431714
"1979","2022","Plaice","M2","1",0.001230487
"1980","2022","Plaice","M2","1",0.001274374
"1981","2022","Plaice","M2","1",0.001570981
"1982","2022","Plaice","M2","1",0.001771258
"1983","2022","Plaice","M2","1",0.001870609
"1984","2022","Plaice","M2","1",0.001809354
"1985","2022","Plaice","M2","1",0.001966849
"1986","2022","Plaice","M2","1",0.001960221
"1987","2022","Plaice","M2","1",0.002306669
"1988","2022","Plaice","M2","1",0.002772212
"1989","2022","Plaice","M2","1",0.003267701
"1990","2022","Plaice","M2","1",0.003848496
"1991","2022","Plaice","M2","1",0.003795983
"1992","2022","Plaice","M2","1",0.003400178
"1993","2022","Plaice","M2","1",0.003144421
"1994","2022","Plaice","M2","1",0.002974444
"1995","2022","Plaice","M2","1",0.003523051
"1996","2022","Plaice","M2","1",0.003503472
"1997","2022","Plaice","M2","1",0.002807305
"1998","2022","Plaice","M2","1",0.004275795
"1999","2022","Plaice","M2","1",0.004739142
"2000","2022","Plaice","M2","1",0.004876878
"2001","2022","Plaice","M2","1",0.00641887
"2002","2022","Plaice","M2","1",0.00980259
"2003","2022","Plaice","M2","1",0.01321308
"2004","2022","Plaice","M2","1",0.01508539
"2005","2022","Plaice","M2","1",0.01598167
"2006","2022","Plaice","M2","1",0.01401238
"2007","2022","Plaice","M2","1",0.01392897
"2008","2022","Plaice","M2","1",0.01493691
"2009","2022","Plaice","M2","1",0.01386147
"2010","2022","Plaice","M2","1",0.01212288
"2011","2022","Plaice","M2","1",0.0159404
"2012","2022","Plaice","M2","1",0.01730277
"2013","2022","Plaice","M2","1",0.01523099
"2014","2022","Plaice","M2","1",0.01359761
"2015","2022","Plaice","M2","1",0.0153489
"2016","2022","Plaice","M2","1",0.01342099
"2017","2022","Plaice","M2","1",0.009784
"2018","2022","Plaice","M2","1",0.01318472
"2019","2022","Plaice","M2","1",0.01190184
"2020","2022","Plaice","M2","1",0.01089451
"1975","2018","S.sandeel","M2","1",0.7573746
"1976","2018","S.sandeel","M2","1",0.7932756
"1977","2018","S.sandeel","M2","1",0.6658047
"1978","2018","S.sandeel","M2","1",0.6367531
"1979","2018","S.sandeel","M2","1",0.4591152
"1980","2018","S.sandeel","M2","1",0.4840581
"1981","2018","S.sandeel","M2","1",0.847292
"1982","2018","S.sandeel","M2","1",0.5970301
"1983","2018","S.sandeel","M2","1",0.5868582
"1984","2018","S.sandeel","M2","1",0.6297394
"1985","2018","S.sandeel","M2","1",0.558377
"1986","2018","S.sandeel","M2","1",0.6007614
"1987","2018","S.sandeel","M2","1",0.6369189
"1988","2018","S.sandeel","M2","1",0.6534115
"1989","2018","S.sandeel","M2","1",0.6575283
"1990","2018","S.sandeel","M2","1",0.6933022
"1991","2018","S.sandeel","M2","1",0.6536168
"1992","2018","S.sandeel","M2","1",0.6384262
"1993","2018","S.sandeel","M2","1",0.6433951
"1994","2018","S.sandeel","M2","1",0.6269529
"1995","2018","S.sandeel","M2","1",0.6358072
"1996","2018","S.sandeel","M2","1",0.6290451
"1997","2018","S.sandeel","M2","1",0.5787634
"1998","2018","S.sandeel","M2","1",0.6691776
"1999","2018","S.sandeel","M2","1",0.842068
"2000","2018","S.sandeel","M2","1",0.6744729
"2001","2018","S.sandeel","M2","1",0.6886047
"2002","2018","S.sandeel","M2","1",0.7087628
"2003","2018","S.sandeel","M2","1",0.872135
"2004","2018","S.sandeel","M2","1",0.8066553
"2005","2018","S.sandeel","M2","1",0.890912
"2006","2018","S.sandeel","M2","1",0.9071301
"2007","2018","S.sandeel","M2","1",1.024455
"2008","2018","S.sandeel","M2","1",0.946751
"2009","2018","S.sandeel","M2","1",0.8284232
"2010","2018","S.sandeel","M2","1",0.7210483
"2011","2018","S.sandeel","M2","1",0.9840561
"2012","2018","S.sandeel","M2","1",1.136372
"2013","2018","S.sandeel","M2","1",0.957291
"2014","2018","S.sandeel","M2","1",0.872734
"2015","2018","S.sandeel","M2","1",0.8526448
"2016","2018","S.sandeel","M2","1",0.930719
"2017","2018","S.sandeel","M2","1",0.8180355
"2018","2018","S.sandeel","M2","1",0.7456804
"1975","2019","S.sandeel","M2","1",0.7236441
"1976","2019","S.sandeel","M2","1",0.7549044
"1977","2019","S.sandeel","M2","1",0.6318586
"1978","2019","S.sandeel","M2","1",0.6176869
"1979","2019","S.sandeel","M2","1",0.4109946
"1980","2019","S.sandeel","M2","1",0.4601525
"1981","2019","S.sandeel","M2","1",0.841406
"1982","2019","S.sandeel","M2","1",0.6037397
"1983","2019","S.sandeel","M2","1",0.5929616
"1984","2019","S.sandeel","M2","1",0.6355821
"1985","2019","S.sandeel","M2","1",0.5451888
"1986","2019","S.sandeel","M2","1",0.584688
"1987","2019","S.sandeel","M2","1",0.6100504
"1988","2019","S.sandeel","M2","1",0.6105494
"1989","2019","S.sandeel","M2","1",0.6422792
"1990","2019","S.sandeel","M2","1",0.6823849
"1991","2019","S.sandeel","M2","1",0.636462
"1992","2019","S.sandeel","M2","1",0.6292817
"1993","2019","S.sandeel","M2","1",0.6143327
"1994","2019","S.sandeel","M2","1",0.5992513
"1995","2019","S.sandeel","M2","1",0.629695
"1996","2019","S.sandeel","M2","1",0.6138065
"1997","2019","S.sandeel","M2","1",0.5825009
"1998","2019","S.sandeel","M2","1",0.6822487
"1999","2019","S.sandeel","M2","1",0.85485
"2000","2019","S.sandeel","M2","1",0.6715818
"2001","2019","S.sandeel","M2","1",0.7016635
"2002","2019","S.sandeel","M2","1",0.7315785
"2003","2019","S.sandeel","M2","1",0.881196
"2004","2019","S.sandeel","M2","1",0.808699
"2005","2019","S.sandeel","M2","1",0.892688
"2006","2019","S.sandeel","M2","1",0.910801
"2007","2019","S.sandeel","M2","1",1.013922
"2008","2019","S.sandeel","M2","1",0.952245
"2009","2019","S.sandeel","M2","1",0.8438636
"2010","2019","S.sandeel","M2","1",0.7684038
"2011","2019","S.sandeel","M2","1",1.046739
"2012","2019","S.sandeel","M2","1",1.169276
"2013","2019","S.sandeel","M2","1",0.961486
"2014","2019","S.sandeel","M2","1",0.890339
"2015","2019","S.sandeel","M2","1",0.9145595
"2016","2019","S.sandeel","M2","1",1.010914
"2017","2019","S.sandeel","M2","1",0.8823355
"2018","2019","S.sandeel","M2","1",0.8327079
"2019","2019","S.sandeel","M2","1",0.6830553
"1975","2020","S.sandeel","M2","1",0.7539634
"1976","2020","S.sandeel","M2","1",0.7921402
"1977","2020","S.sandeel","M2","1",0.6633086
"1978","2020","S.sandeel","M2","1",0.6383416
"1979","2020","S.sandeel","M2","1",0.4581023
"1980","2020","S.sandeel","M2","1",0.4836387
"1981","2020","S.sandeel","M2","1",0.854351
"1982","2020","S.sandeel","M2","1",0.5987093
"1983","2020","S.sandeel","M2","1",0.5878287
"1984","2020","S.sandeel","M2","1",0.63293
"1985","2020","S.sandeel","M2","1",0.5591889
"1986","2020","S.sandeel","M2","1",0.6013843
"1987","2020","S.sandeel","M2","1",0.6379793
"1988","2020","S.sandeel","M2","1",0.6528811
"1989","2020","S.sandeel","M2","1",0.6574631
"1990","2020","S.sandeel","M2","1",0.6943471
"1991","2020","S.sandeel","M2","1",0.6555445
"1992","2020","S.sandeel","M2","1",0.6415767
"1993","2020","S.sandeel","M2","1",0.6470245
"1994","2020","S.sandeel","M2","1",0.6300619
"1995","2020","S.sandeel","M2","1",0.6385515
"1996","2020","S.sandeel","M2","1",0.6316224
"1997","2020","S.sandeel","M2","1",0.5811645
"1998","2020","S.sandeel","M2","1",0.6732306
"1999","2020","S.sandeel","M2","1",0.85061
"2000","2020","S.sandeel","M2","1",0.6797003
"2001","2020","S.sandeel","M2","1",0.6939248
"2002","2020","S.sandeel","M2","1",0.7159796
"2003","2020","S.sandeel","M2","1",0.883048
"2004","2020","S.sandeel","M2","1",0.8179996
"2005","2020","S.sandeel","M2","1",0.904773
"2006","2020","S.sandeel","M2","1",0.923212
"2007","2020","S.sandeel","M2","1",1.044027
"2008","2020","S.sandeel","M2","1",0.966992
"2009","2020","S.sandeel","M2","1",0.845972
"2010","2020","S.sandeel","M2","1",0.736867
"2011","2020","S.sandeel","M2","1",1.0167089
"2012","2020","S.sandeel","M2","1",1.184621
"2013","2020","S.sandeel","M2","1",1.001233
"2014","2020","S.sandeel","M2","1",0.914179
"2015","2020","S.sandeel","M2","1",0.8873856
"2016","2020","S.sandeel","M2","1",0.967232
"2017","2020","S.sandeel","M2","1",0.841185
"2018","2020","S.sandeel","M2","1",0.8218553
"2019","2020","S.sandeel","M2","1",0.7380216
"2020","2020","S.sandeel","M2","1",0.6424362
"1975","2021","S.sandeel","M2","1",0.7512761
"1976","2021","S.sandeel","M2","1",0.7988914
"1977","2021","S.sandeel","M2","1",0.6710477
"1978","2021","S.sandeel","M2","1",0.6441012
"1979","2021","S.sandeel","M2","1",0.4654387
"1980","2021","S.sandeel","M2","1",0.4954106
"1981","2021","S.sandeel","M2","1",0.854301
"1982","2021","S.sandeel","M2","1",0.6044765
"1983","2021","S.sandeel","M2","1",0.5978806
"1984","2021","S.sandeel","M2","1",0.6401569
"1985","2021","S.sandeel","M2","1",0.5598746
"1986","2021","S.sandeel","M2","1",0.6046699
"1987","2021","S.sandeel","M2","1",0.644856
"1988","2021","S.sandeel","M2","1",0.6540042
"1989","2021","S.sandeel","M2","1",0.6622049
"1990","2021","S.sandeel","M2","1",0.6974885
"1991","2021","S.sandeel","M2","1",0.6559996
"1992","2021","S.sandeel","M2","1",0.6399489
"1993","2021","S.sandeel","M2","1",0.64403
"1994","2021","S.sandeel","M2","1",0.6244606
"1995","2021","S.sandeel","M2","1",0.6345286
"1996","2021","S.sandeel","M2","1",0.6227528
"1997","2021","S.sandeel","M2","1",0.5737408
"1998","2021","S.sandeel","M2","1",0.6643142
"1999","2021","S.sandeel","M2","1",0.832546
"2000","2021","S.sandeel","M2","1",0.6687551
"2001","2021","S.sandeel","M2","1",0.682981
"2002","2021","S.sandeel","M2","1",0.7063493
"2003","2021","S.sandeel","M2","1",0.869202
"2004","2021","S.sandeel","M2","1",0.8087994
"2005","2021","S.sandeel","M2","1",0.894806
"2006","2021","S.sandeel","M2","1",0.911448
"2007","2021","S.sandeel","M2","1",1.033844
"2008","2021","S.sandeel","M2","1",0.9591652
"2009","2021","S.sandeel","M2","1",0.8419237
"2010","2021","S.sandeel","M2","1",0.7323401
"2011","2021","S.sandeel","M2","1",1.0161131
"2012","2021","S.sandeel","M2","1",1.186208
"2013","2021","S.sandeel","M2","1",1.001852
"2014","2021","S.sandeel","M2","1",0.917608
"2015","2021","S.sandeel","M2","1",0.8849576
"2016","2021","S.sandeel","M2","1",0.962278
"2017","2021","S.sandeel","M2","1",0.8300631
"2018","2021","S.sandeel","M2","1",0.8226163
"2019","2021","S.sandeel","M2","1",0.7559155
"2020","2021","S.sandeel","M2","1",0.7412634
"1975","2022","S.sandeel","M2","1",0.7585389
"1976","2022","S.sandeel","M2","1",0.7967709
"1977","2022","S.sandeel","M2","1",0.668741
"1978","2022","S.sandeel","M2","1",0.6399351
"1979","2022","S.sandeel","M2","1",0.4603464
"1980","2022","S.sandeel","M2","1",0.487405
"1981","2022","S.sandeel","M2","1",0.861224
"1982","2022","S.sandeel","M2","1",0.6033695
"1983","2022","S.sandeel","M2","1",0.5934642
"1984","2022","S.sandeel","M2","1",0.6375738
"1985","2022","S.sandeel","M2","1",0.5646867
"1986","2022","S.sandeel","M2","1",0.606921
"1987","2022","S.sandeel","M2","1",0.6437074
"1988","2022","S.sandeel","M2","1",0.6596943
"1989","2022","S.sandeel","M2","1",0.6630561
"1990","2022","S.sandeel","M2","1",0.700064
"1991","2022","S.sandeel","M2","1",0.6632503
"1992","2022","S.sandeel","M2","1",0.6475256
"1993","2022","S.sandeel","M2","1",0.6521326
"1994","2022","S.sandeel","M2","1",0.6337063
"1995","2022","S.sandeel","M2","1",0.6427063
"1996","2022","S.sandeel","M2","1",0.6359667
"1997","2022","S.sandeel","M2","1",0.5844765
"1998","2022","S.sandeel","M2","1",0.6761871
"1999","2022","S.sandeel","M2","1",0.857049
"2000","2022","S.sandeel","M2","1",0.6852708
"2001","2022","S.sandeel","M2","1",0.6954096
"2002","2022","S.sandeel","M2","1",0.7142537
"2003","2022","S.sandeel","M2","1",0.882775
"2004","2022","S.sandeel","M2","1",0.8196569
"2005","2022","S.sandeel","M2","1",0.907331
"2006","2022","S.sandeel","M2","1",0.9259632
"2007","2022","S.sandeel","M2","1",1.049601
"2008","2022","S.sandeel","M2","1",0.974666
"2009","2022","S.sandeel","M2","1",0.8568807
"2010","2022","S.sandeel","M2","1",0.7413273
"2011","2022","S.sandeel","M2","1",1.0261052
"2012","2022","S.sandeel","M2","1",1.203556
"2013","2022","S.sandeel","M2","1",1.023995
"2014","2022","S.sandeel","M2","1",0.938585
"2015","2022","S.sandeel","M2","1",0.9091932
"2016","2022","S.sandeel","M2","1",0.995364
"2017","2022","S.sandeel","M2","1",0.8558404
"2018","2022","S.sandeel","M2","1",0.8426682
"2019","2022","S.sandeel","M2","1",0.7721376
"2020","2022","S.sandeel","M2","1",0.7550887
"1975","2018","Sprat","M2","1",1.037622
"1976","2018","Sprat","M2","1",1.051105
"1977","2018","Sprat","M2","1",1.013791
"1978","2018","Sprat","M2","1",0.951301
"1979","2018","Sprat","M2","1",0.940532
"1980","2018","Sprat","M2","1",1.178274
"1981","2018","Sprat","M2","1",1.103959
"1982","2018","Sprat","M2","1",0.997593
"1983","2018","Sprat","M2","1",0.814074
"1984","2018","Sprat","M2","1",0.868139
"1985","2018","Sprat","M2","1",0.926484
"1986","2018","Sprat","M2","1",1.196867
"1987","2018","Sprat","M2","1",1.112884
"1988","2018","Sprat","M2","1",1.165221
