"Year","scenario","Species","variable","Age","value"
"1974","2023","N.sandeel","M2","2",0.850509260746801
"1975","2023","N.sandeel","M2","2",1.57090370311691
"1976","2023","N.sandeel","M2","2",1.08142439993184
"1977","2023","N.sandeel","M2","2",0.738175352237726
"1978","2023","N.sandeel","M2","2",0.672257251633694
"1979","2023","N.sandeel","M2","2",0.690630291594395
"1980","2023","N.sandeel","M2","2",0.917507094819402
"1981","2023","N.sandeel","M2","2",0.942262816291999
"1982","2023","N.sandeel","M2","2",0.808959412019592
"1983","2023","N.sandeel","M2","2",0.614701050809745
"1984","2023","N.sandeel","M2","2",0.763208920229344
"1985","2023","N.sandeel","M2","2",0.651967969322063
"1986","2023","N.sandeel","M2","2",0.604405920012969
"1987","2023","N.sandeel","M2","2",0.697400499769357
"1988","2023","N.sandeel","M2","2",0.601207798869879
"1989","2023","N.sandeel","M2","2",0.533355200729315
"1990","2023","N.sandeel","M2","2",0.547999999371203
"1991","2023","N.sandeel","M2","2",0.613336726545296
"1992","2023","N.sandeel","M2","2",0.662510040606188
"1993","2023","N.sandeel","M2","2",0.753271765523347
"1994","2023","N.sandeel","M2","2",0.666953420591349
"1995","2023","N.sandeel","M2","2",0.846030453747246
"1996","2023","N.sandeel","M2","2",0.801965636432032
"1997","2023","N.sandeel","M2","2",0.58371451234891
"1998","2023","N.sandeel","M2","2",0.636154624226038
"1999","2023","N.sandeel","M2","2",0.662506067245895
"2000","2023","N.sandeel","M2","2",0.941952561272362
"2001","2023","N.sandeel","M2","2",1.11104969026513
"2002","2023","N.sandeel","M2","2",0.924894900403866
"2003","2023","N.sandeel","M2","2",0.928110632403237
"2004","2023","N.sandeel","M2","2",0.856985701759608
"2005","2023","N.sandeel","M2","2",0.793363021711961
"2006","2023","N.sandeel","M2","2",0.856465596666521
"2007","2023","N.sandeel","M2","2",0.795860972433898
"2008","2023","N.sandeel","M2","2",0.756723000195085
"2009","2023","N.sandeel","M2","2",0.613237930697391
"2010","2023","N.sandeel","M2","2",0.666942229564153
"2011","2023","N.sandeel","M2","2",0.737598205169359
"2012","2023","N.sandeel","M2","2",0.747486552731344
"2013","2023","N.sandeel","M2","2",0.630624452071422
"2014","2023","N.sandeel","M2","2",0.532047953489762
"2015","2023","N.sandeel","M2","2",0.628406941364976
"2016","2023","N.sandeel","M2","2",0.65384172247673
"2017","2023","N.sandeel","M2","2",0.527687526529508
"2018","2023","N.sandeel","M2","2",0.572099533671646
"2019","2023","N.sandeel","M2","2",0.579380890547342
"2020","2023","N.sandeel","M2","2",0.69613593997163
"2021","2023","N.sandeel","M2","2",1.02140540482489
"2022","2023","N.sandeel","M2","2",1.12967929745972
"1974","2020","Nor.pout","M2","2",2.01350149520015
"1975","2020","Nor.pout","M2","2",1.52490860535216
"1976","2020","Nor.pout","M2","2",1.70760998903302
"1977","2020","Nor.pout","M2","2",1.59575710774603
"1978","2020","Nor.pout","M2","2",1.62061281847308
"1979","2020","Nor.pout","M2","2",1.48683044274106
"1980","2020","Nor.pout","M2","2",1.20150944629873
"1981","2020","Nor.pout","M2","2",1.95104146537131
"1982","2020","Nor.pout","M2","2",1.69995559441431
"1983","2020","Nor.pout","M2","2",1.655631248404
"1984","2020","Nor.pout","M2","2",1.37215515303017
"1985","2020","Nor.pout","M2","2",1.86679966834477
"1986","2020","Nor.pout","M2","2",1.78333120545086
"1987","2020","Nor.pout","M2","2",1.51378069507942
"1988","2020","Nor.pout","M2","2",1.539032636907
"1989","2020","Nor.pout","M2","2",1.20904365762817
"1990","2020","Nor.pout","M2","2",1.34788121677035
"1991","2020","Nor.pout","M2","2",1.38477403370502
"1992","2020","Nor.pout","M2","2",1.10622412151448
"1993","2020","Nor.pout","M2","2",1.39630675025381
"1994","2020","Nor.pout","M2","2",1.28050560144392
"1995","2020","Nor.pout","M2","2",1.25569694952122
"1996","2020","Nor.pout","M2","2",1.38974779864575
"1997","2020","Nor.pout","M2","2",1.21796295472306
"1998","2020","Nor.pout","M2","2",1.34363830515663
"1999","2020","Nor.pout","M2","2",1.40273378737971
"2000","2020","Nor.pout","M2","2",1.10082380742582
"2001","2020","Nor.pout","M2","2",1.40516878617347
"2002","2020","Nor.pout","M2","2",1.79992754976101
"2003","2020","Nor.pout","M2","2",2.17314617806752
"2004","2020","Nor.pout","M2","2",2.29103478007108
"2005","2020","Nor.pout","M2","2",1.79145830657396
"2006","2020","Nor.pout","M2","2",2.09836362099942
"2007","2020","Nor.pout","M2","2",1.51199157621203
"2008","2020","Nor.pout","M2","2",1.7196807678995
"2009","2020","Nor.pout","M2","2",1.48412078304905
"2010","2020","Nor.pout","M2","2",1.71513124358375
"2011","2020","Nor.pout","M2","2",1.66443820829006
"2012","2020","Nor.pout","M2","2",1.85282032375664
"2013","2020","Nor.pout","M2","2",2.07848209753932
"2014","2020","Nor.pout","M2","2",2.24844454124539
"2015","2020","Nor.pout","M2","2",1.75703243496628
"2016","2020","Nor.pout","M2","2",2.42580354900304
"2017","2020","Nor.pout","M2","2",1.8057789074807
"2018","2020","Nor.pout","M2","2",2.42192606637888
"2019","2020","Nor.pout","M2","2",1.84314805514155
"1974","2023","Nor.pout","M2","2",1.95231321036587
"1975","2023","Nor.pout","M2","2",1.5279508601729
"1976","2023","Nor.pout","M2","2",1.75735628185474
"1977","2023","Nor.pout","M2","2",1.63448829520195
"1978","2023","Nor.pout","M2","2",1.67916617758984
"1979","2023","Nor.pout","M2","2",1.52848503811867
"1980","2023","Nor.pout","M2","2",1.37239901419308
"1981","2023","Nor.pout","M2","2",2.08310314069291
"1982","2023","Nor.pout","M2","2",1.73558422510873
"1983","2023","Nor.pout","M2","2",1.51129812770586
"1984","2023","Nor.pout","M2","2",1.24647348758006
"1985","2023","Nor.pout","M2","2",1.79907859288529
"1986","2023","Nor.pout","M2","2",1.5666162509197
"1987","2023","Nor.pout","M2","2",1.4791527328016
"1988","2023","Nor.pout","M2","2",1.45558587258434
"1989","2023","Nor.pout","M2","2",1.24392929061304
"1990","2023","Nor.pout","M2","2",1.3423398230379
"1991","2023","Nor.pout","M2","2",1.41164198868977
"1992","2023","Nor.pout","M2","2",1.10584989356721
"1993","2023","Nor.pout","M2","2",1.3633863679089
"1994","2023","Nor.pout","M2","2",1.43224201248782
"1995","2023","Nor.pout","M2","2",1.37836026347046
"1996","2023","Nor.pout","M2","2",1.50017145543855
"1997","2023","Nor.pout","M2","2",1.31337128573106
"1998","2023","Nor.pout","M2","2",1.41653871994422
"1999","2023","Nor.pout","M2","2",1.36082815309933
"2000","2023","Nor.pout","M2","2",1.18791878837843
"2001","2023","Nor.pout","M2","2",1.50334480085718
"2002","2023","Nor.pout","M2","2",1.67055220024193
"2003","2023","Nor.pout","M2","2",1.96812357822487
"2004","2023","Nor.pout","M2","2",2.03581292012391
"2005","2023","Nor.pout","M2","2",1.56742510957192
"2006","2023","Nor.pout","M2","2",2.01798892195996
"2007","2023","Nor.pout","M2","2",1.52954535336235
"2008","2023","Nor.pout","M2","2",1.85941826103368
"2009","2023","Nor.pout","M2","2",1.68765363093856
"2010","2023","Nor.pout","M2","2",1.91488066568524
"2011","2023","Nor.pout","M2","2",1.87141510791785
"2012","2023","Nor.pout","M2","2",1.96571192267649
"2013","2023","Nor.pout","M2","2",2.22281423118544
"2014","2023","Nor.pout","M2","2",2.4504044965104
"2015","2023","Nor.pout","M2","2",1.84676712467887
"2016","2023","Nor.pout","M2","2",2.39468719670471
"2017","2023","Nor.pout","M2","2",1.92410603459811
"2018","2023","Nor.pout","M2","2",2.30029189790994
"2019","2023","Nor.pout","M2","2",1.86180463332809
"2020","2023","Nor.pout","M2","2",1.86725506822191
"2021","2023","Nor.pout","M2","2",2.07633548570231
"2022","2023","Nor.pout","M2","2",2.60259483517902
"1974","2020","Plaice","M2","2",0
"1975","2020","Plaice","M2","2",0
"1976","2020","Plaice","M2","2",0
"1977","2020","Plaice","M2","2",0
"1978","2020","Plaice","M2","2",0
"1979","2020","Plaice","M2","2",0
"1980","2020","Plaice","M2","2",0
"1981","2020","Plaice","M2","2",0
"1982","2020","Plaice","M2","2",0
"1983","2020","Plaice","M2","2",0
"1984","2020","Plaice","M2","2",0
"1985","2020","Plaice","M2","2",0
"1986","2020","Plaice","M2","2",0
"1987","2020","Plaice","M2","2",0
"1988","2020","Plaice","M2","2",0
"1989","2020","Plaice","M2","2",0
"1990","2020","Plaice","M2","2",0
"1991","2020","Plaice","M2","2",0
"1992","2020","Plaice","M2","2",0
"1993","2020","Plaice","M2","2",0
"1994","2020","Plaice","M2","2",0
"1995","2020","Plaice","M2","2",0
"1996","2020","Plaice","M2","2",0
"1997","2020","Plaice","M2","2",0
"1998","2020","Plaice","M2","2",0
"1999","2020","Plaice","M2","2",0
"2000","2020","Plaice","M2","2",0
"2001","2020","Plaice","M2","2",0
"2002","2020","Plaice","M2","2",0
"2003","2020","Plaice","M2","2",0
"2004","2020","Plaice","M2","2",0
"2005","2020","Plaice","M2","2",0
"2006","2020","Plaice","M2","2",0
"2007","2020","Plaice","M2","2",0
"2008","2020","Plaice","M2","2",0
"2009","2020","Plaice","M2","2",0
"2010","2020","Plaice","M2","2",0
"2011","2020","Plaice","M2","2",0
"2012","2020","Plaice","M2","2",0
"2013","2020","Plaice","M2","2",0
"2014","2020","Plaice","M2","2",0
"2015","2020","Plaice","M2","2",0
"2016","2020","Plaice","M2","2",0
"2017","2020","Plaice","M2","2",0
"2018","2020","Plaice","M2","2",0
"2019","2020","Plaice","M2","2",0
"1974","2023","Plaice","M2","2",0.000744921410021987
"1975","2023","Plaice","M2","2",0.000954575216052486
"1976","2023","Plaice","M2","2",0.00120517941557934
"1977","2023","Plaice","M2","2",0.00135865232753833
"1978","2023","Plaice","M2","2",0.00141389106641853
"1979","2023","Plaice","M2","2",0.00122794566506292
"1980","2023","Plaice","M2","2",0.00123267065330795
"1981","2023","Plaice","M2","2",0.00153776331326492
"1982","2023","Plaice","M2","2",0.00173240018012557
"1983","2023","Plaice","M2","2",0.00184379550138503
"1984","2023","Plaice","M2","2",0.00177190740911391
"1985","2023","Plaice","M2","2",0.00193632177652593
"1986","2023","Plaice","M2","2",0.00191586426907361
"1987","2023","Plaice","M2","2",0.00221413121775544
"1988","2023","Plaice","M2","2",0.00275000997675409
"1989","2023","Plaice","M2","2",0.00312429201943253
"1990","2023","Plaice","M2","2",0.00381906306295656
"1991","2023","Plaice","M2","2",0.00378451736536212
"1992","2023","Plaice","M2","2",0.00342447946974313
"1993","2023","Plaice","M2","2",0.00318516683482781
"1994","2023","Plaice","M2","2",0.00296136983966961
"1995","2023","Plaice","M2","2",0.00338973308868069
"1996","2023","Plaice","M2","2",0.00366663255740775
"1997","2023","Plaice","M2","2",0.0026035462168038
"1998","2023","Plaice","M2","2",0.00407512032564187
"1999","2023","Plaice","M2","2",0.00478019035951531
"2000","2023","Plaice","M2","2",0.00463113239200109
"2001","2023","Plaice","M2","2",0.00619000434716358
"2002","2023","Plaice","M2","2",0.00908662603724577
"2003","2023","Plaice","M2","2",0.0128924082000742
"2004","2023","Plaice","M2","2",0.014479801695923
"2005","2023","Plaice","M2","2",0.0157281971199977
"2006","2023","Plaice","M2","2",0.0137383567916138
"2007","2023","Plaice","M2","2",0.0135536724277621
"2008","2023","Plaice","M2","2",0.0144752213759406
"2009","2023","Plaice","M2","2",0.0138289419573088
"2010","2023","Plaice","M2","2",0.0115925445552491
"2011","2023","Plaice","M2","2",0.0152450996193426
"2012","2023","Plaice","M2","2",0.0171344577449496
"2013","2023","Plaice","M2","2",0.015012993739638
"2014","2023","Plaice","M2","2",0.0133009871967882
"2015","2023","Plaice","M2","2",0.0145744768491654
"2016","2023","Plaice","M2","2",0.013886257851413
"2017","2023","Plaice","M2","2",0.00920729593671606
"2018","2023","Plaice","M2","2",0.0127813783396699
"2019","2023","Plaice","M2","2",0.0118471796617805
"2020","2023","Plaice","M2","2",0.0104299250320426
"2021","2023","Plaice","M2","2",0.0134884862936231
"2022","2023","Plaice","M2","2",0.0170506376942422
"1974","2020","S.sandeel","M2","2",0.581480074940159
"1975","2020","S.sandeel","M2","2",0.568680201599461
"1976","2020","S.sandeel","M2","2",0.544469966753785
"1977","2020","S.sandeel","M2","2",0.558944691246411
"1978","2020","S.sandeel","M2","2",0.43304163320978
"1979","2020","S.sandeel","M2","2",0.407593376925254
"1980","2020","S.sandeel","M2","2",0.43682975977741
"1981","2020","S.sandeel","M2","2",0.513735324984012
"1982","2020","S.sandeel","M2","2",0.490014861322524
"1983","2020","S.sandeel","M2","2",0.515419537840359
"1984","2020","S.sandeel","M2","2",0.462013767067904
"1985","2020","S.sandeel","M2","2",0.518157120312915
"1986","2020","S.sandeel","M2","2",0.497632438181341
"1987","2020","S.sandeel","M2","2",0.555357284037087
"1988","2020","S.sandeel","M2","2",0.561460510138527
"1989","2020","S.sandeel","M2","2",0.526738604098742
"1990","2020","S.sandeel","M2","2",0.525652670675185
"1991","2020","S.sandeel","M2","2",0.46408982327719
"1992","2020","S.sandeel","M2","2",0.444475624355959
"1993","2020","S.sandeel","M2","2",0.445491891666261
"1994","2020","S.sandeel","M2","2",0.483399324608579
"1995","2020","S.sandeel","M2","2",0.473308727931427
"1996","2020","S.sandeel","M2","2",0.524030083135798
"1997","2020","S.sandeel","M2","2",0.411291997406153
"1998","2020","S.sandeel","M2","2",0.529198329146662
"1999","2020","S.sandeel","M2","2",0.648268133601113
"2000","2020","S.sandeel","M2","2",0.522181488776075
"2001","2020","S.sandeel","M2","2",0.505996325070079
"2002","2020","S.sandeel","M2","2",0.535853530851288
"2003","2020","S.sandeel","M2","2",0.898127160206854
"2004","2020","S.sandeel","M2","2",0.598369962908963
"2005","2020","S.sandeel","M2","2",0.660824761629943
"2006","2020","S.sandeel","M2","2",0.538471045386304
"2007","2020","S.sandeel","M2","2",0.692504342404047
"2008","2020","S.sandeel","M2","2",0.523181236182365
"2009","2020","S.sandeel","M2","2",0.641494554761719
"2010","2020","S.sandeel","M2","2",0.450763601632555
"2011","2020","S.sandeel","M2","2",0.853504278175846
"2012","2020","S.sandeel","M2","2",0.722502822111499
"2013","2020","S.sandeel","M2","2",0.736456486071568
"2014","2020","S.sandeel","M2","2",0.730084881276393
"2015","2020","S.sandeel","M2","2",0.51613236894074
"2016","2020","S.sandeel","M2","2",0.628445155661942
"2017","2020","S.sandeel","M2","2",0.567381077547849
"2018","2020","S.sandeel","M2","2",0.729370150501386
"2019","2020","S.sandeel","M2","2",0.6175319333592
"1974","2023","S.sandeel","M2","2",0.821626881232623
"1975","2023","S.sandeel","M2","2",0.739034819523712
"1976","2023","S.sandeel","M2","2",0.747701048579614
"1977","2023","S.sandeel","M2","2",0.645723944036621
"1978","2023","S.sandeel","M2","2",0.597606108873232
"1979","2023","S.sandeel","M2","2",0.419920108942402
"1980","2023","S.sandeel","M2","2",0.427362571620539
"1981","2023","S.sandeel","M2","2",0.643185814568842
"1982","2023","S.sandeel","M2","2",0.4886849007703
"1983","2023","S.sandeel","M2","2",0.506617072517776
"1984","2023","S.sandeel","M2","2",0.448152263977125
"1985","2023","S.sandeel","M2","2",0.459093411491789
"1986","2023","S.sandeel","M2","2",0.478266184570381
"1987","2023","S.sandeel","M2","2",0.498686952102498
"1988","2023","S.sandeel","M2","2",0.551871827336747
"1989","2023","S.sandeel","M2","2",0.494169453650743
"1990","2023","S.sandeel","M2","2",0.523865617011971
"1991","2023","S.sandeel","M2","2",0.518169983509719
"1992","2023","S.sandeel","M2","2",0.465397815801945
"1993","2023","S.sandeel","M2","2",0.479695318379309
"1994","2023","S.sandeel","M2","2",0.460201414119575
"1995","2023","S.sandeel","M2","2",0.462712540646923
"1996","2023","S.sandeel","M2","2",0.511000465425394
"1997","2023","S.sandeel","M2","2",0.421230840175273
"1998","2023","S.sandeel","M2","2",0.498917436439238
"1999","2023","S.sandeel","M2","2",0.653992776045107
"2000","2023","S.sandeel","M2","2",0.549422271736269
"2001","2023","S.sandeel","M2","2",0.550267472803928
"2002","2023","S.sandeel","M2","2",0.557803885926658
"2003","2023","S.sandeel","M2","2",0.768721825157305
"2004","2023","S.sandeel","M2","2",0.721664192010728
"2005","2023","S.sandeel","M2","2",0.799822434962941
"2006","2023","S.sandeel","M2","2",0.807084665550498
"2007","2023","S.sandeel","M2","2",0.974833191709246
"2008","2023","S.sandeel","M2","2",0.879751229844782
"2009","2023","S.sandeel","M2","2",0.74930881346522
"2010","2023","S.sandeel","M2","2",0.684837320738989
"2011","2023","S.sandeel","M2","2",0.954972125881372
"2012","2023","S.sandeel","M2","2",1.17214430525281
"2013","2023","S.sandeel","M2","2",0.89069379499499
"2014","2023","S.sandeel","M2","2",0.872200972687349
"2015","2023","S.sandeel","M2","2",0.82043846312892
"2016","2023","S.sandeel","M2","2",0.977675718772389
"2017","2023","S.sandeel","M2","2",0.748752629084517
"2018","2023","S.sandeel","M2","2",0.741098339325789
"2019","2023","S.sandeel","M2","2",0.713293862798186
"2020","2023","S.sandeel","M2","2",0.684971695286793
"2021","2023","S.sandeel","M2","2",0.803446302771005
"2022","2023","S.sandeel","M2","2",0.690098583209912
"1974","2020","Saithe","M2","2",0
"1975","2020","Saithe","M2","2",0
"1976","2020","Saithe","M2","2",0
"1977","2020","Saithe","M2","2",0
"1978","2020","Saithe","M2","2",0
"1979","2020","Saithe","M2","2",0
"1980","2020","Saithe","M2","2",0
"1981","2020","Saithe","M2","2",0
"1982","2020","Saithe","M2","2",0
"1983","2020","Saithe","M2","2",0
"1984","2020","Saithe","M2","2",0
"1985","2020","Saithe","M2","2",0
"1986","2020","Saithe","M2","2",0
"1987","2020","Saithe","M2","2",0
"1988","2020","Saithe","M2","2",0
"1989","2020","Saithe","M2","2",0
"1990","2020","Saithe","M2","2",0
"1991","2020","Saithe","M2","2",0
"1992","2020","Saithe","M2","2",0
"1993","2020","Saithe","M2","2",0
"1994","2020","Saithe","M2","2",0
"1995","2020","Saithe","M2","2",0
"1996","2020","Saithe","M2","2",0
"1997","2020","Saithe","M2","2",0
