"Year","Predator","Prey","Prey.no","eatenW"
1976,"G. gurnards","Sprat",24,48874.5880553766
1977,"G. gurnards","Sprat",24,2817.36600693889
1978,"G. gurnards","Sprat",24,19844.8022112411
1979,"G. gurnards","Sprat",24,1099.85799818361
1980,"G. gurnards","Sprat",24,1785.41574141534
1981,"G. gurnards","Sprat",24,18757.3663784335
1982,"G. gurnards","Sprat",24,5095.30205747946
1983,"G. gurnards","Sprat",24,4275.06405402856
1984,"G. gurnards","Sprat",24,13290.5472746416
1985,"G. gurnards","Sprat",24,3761.73163875515
1986,"G. gurnards","Sprat",24,8305.27304365259
1987,"G. gurnards","Sprat",24,3409.36513278098
1988,"G. gurnards","Sprat",24,2055.74561513152
1989,"G. gurnards","Sprat",24,4305.2701072737
1990,"G. gurnards","Sprat",24,7345.09546992528
1991,"G. gurnards","Sprat",24,6444.85022465274
1992,"G. gurnards","Sprat",24,12526.1729768573
1993,"G. gurnards","Sprat",24,19165.3635718217
1994,"G. gurnards","Sprat",24,29988.1204250714
1995,"G. gurnards","Sprat",24,19778.1307896563
1996,"G. gurnards","Sprat",24,13901.3447067679
1997,"G. gurnards","Sprat",24,21541.6124192826
1998,"G. gurnards","Sprat",24,31468.6296663126
1999,"G. gurnards","Sprat",24,49719.2714475098
2000,"G. gurnards","Sprat",24,25218.5448058399
2001,"G. gurnards","Sprat",24,21881.9080835688
2002,"G. gurnards","Sprat",24,23490.7402095174
2003,"G. gurnards","Sprat",24,20841.8562612246
2004,"G. gurnards","Sprat",24,26385.0955157666
2005,"G. gurnards","Sprat",24,24540.401350604
2006,"G. gurnards","Sprat",24,17792.9930505153
2007,"G. gurnards","Sprat",24,17241.774588152
2008,"G. gurnards","Sprat",24,27195.8651107555
2009,"G. gurnards","Sprat",24,28360.1609859738
2010,"G. gurnards","Sprat",24,28787.9161469018
1963,"Gannet","Sprat",24,1991.50612944644
1964,"Gannet","Sprat",24,1565.16716806435
1965,"Gannet","Sprat",24,1404.46936594829
1966,"Gannet","Sprat",24,1381.53771719128
1967,"Gannet","Sprat",24,1953.18129623602
1968,"Gannet","Sprat",24,2335.35609341124
1969,"Gannet","Sprat",24,2761.86092516492
1970,"Gannet","Sprat",24,3334.90556642593
1971,"Gannet","Sprat",24,3616.48553961371
1972,"Gannet","Sprat",24,4619.04123416045
1973,"Gannet","Sprat",24,5892.32156554893
1974,"Gannet","Sprat",24,9830.09759390587
1975,"Gannet","Sprat",24,8485.48574702884
1976,"Gannet","Sprat",24,8995.93155469061
1977,"Gannet","Sprat",24,6991.19750377424
1978,"Gannet","Sprat",24,5015.85940876314
1979,"Gannet","Sprat",24,5336.69292735797
1980,"Gannet","Sprat",24,3689.90820632251
1981,"Gannet","Sprat",24,2280.12111115863
1982,"Gannet","Sprat",24,1301.07330264046
1983,"Gannet","Sprat",24,920.585169953816
1984,"Gannet","Sprat",24,1136.70373240423
1985,"Gannet","Sprat",24,1839.1794502374
1986,"Gannet","Sprat",24,1694.44494627419
1987,"Gannet","Sprat",24,1570.58676723842
1988,"Gannet","Sprat",24,1150.54162780686
1989,"Gannet","Sprat",24,1016.28182258535
1990,"Gannet","Sprat",24,1045.23144335676
1991,"Gannet","Sprat",24,1524.92141366636
1992,"Gannet","Sprat",24,1588.86781444642
1993,"Gannet","Sprat",24,2118.38717742989
1994,"Gannet","Sprat",24,3645.61319868522
1995,"Gannet","Sprat",24,3087.68898007609
1996,"Gannet","Sprat",24,1531.67386210052
1997,"Gannet","Sprat",24,1476.42921650696
1998,"Gannet","Sprat",24,1914.65168861037
1999,"Gannet","Sprat",24,2657.34579186673
2000,"Gannet","Sprat",24,2435.87963512479
2001,"Gannet","Sprat",24,1432.94279979256
2002,"Gannet","Sprat",24,1222.12763653392
2003,"Gannet","Sprat",24,1113.16256001157
2004,"Gannet","Sprat",24,968.296113984403
2005,"Gannet","Sprat",24,2980.46197873918
2006,"Gannet","Sprat",24,2371.77182540115
2007,"Gannet","Sprat",24,1957.59892092271
2008,"Gannet","Sprat",24,1933.84288727203
2009,"Gannet","Sprat",24,4029.44124822407
2010,"Gannet","Sprat",24,2886.34368375181
1963,"GBB. Gull","Sprat",24,547.060974480344
1964,"GBB. Gull","Sprat",24,452.820754348214
1965,"GBB. Gull","Sprat",24,448.969551725284
1966,"GBB. Gull","Sprat",24,473.660880104935
1967,"GBB. Gull","Sprat",24,529.758467520776
1968,"GBB. Gull","Sprat",24,548.782325397436
1969,"GBB. Gull","Sprat",24,622.031661648776
1970,"GBB. Gull","Sprat",24,681.303555573256
1971,"GBB. Gull","Sprat",24,753.038904244076
1972,"GBB. Gull","Sprat",24,1401.04264061422
1973,"GBB. Gull","Sprat",24,2015.36466265714
1974,"GBB. Gull","Sprat",24,2675.3634089936
1975,"GBB. Gull","Sprat",24,2861.68419848534
1976,"GBB. Gull","Sprat",24,2554.75069741589
1977,"GBB. Gull","Sprat",24,1813.92763861298
1978,"GBB. Gull","Sprat",24,1800.96470902755
1979,"GBB. Gull","Sprat",24,1733.77304641298
1980,"GBB. Gull","Sprat",24,1142.21915247094
1981,"GBB. Gull","Sprat",24,636.149031003832
1982,"GBB. Gull","Sprat",24,409.846855878673
1983,"GBB. Gull","Sprat",24,482.685377917382
1984,"GBB. Gull","Sprat",24,584.474029126581
1985,"GBB. Gull","Sprat",24,588.781775893424
1986,"GBB. Gull","Sprat",24,648.625790519572
1987,"GBB. Gull","Sprat",24,536.249384683658
1988,"GBB. Gull","Sprat",24,499.69430403278
1989,"GBB. Gull","Sprat",24,438.64112893306
1990,"GBB. Gull","Sprat",24,497.247641114679
1991,"GBB. Gull","Sprat",24,546.104539520336
1992,"GBB. Gull","Sprat",24,631.877254875495
1993,"GBB. Gull","Sprat",24,968.118267667154
1994,"GBB. Gull","Sprat",24,893.197803019974
1995,"GBB. Gull","Sprat",24,453.101522867304
1996,"GBB. Gull","Sprat",24,332.623040220766
1997,"GBB. Gull","Sprat",24,372.111228651681
1998,"GBB. Gull","Sprat",24,485.420217994549
1999,"GBB. Gull","Sprat",24,457.414465902904
2000,"GBB. Gull","Sprat",24,334.742746403374
2001,"GBB. Gull","Sprat",24,289.887339038043
2002,"GBB. Gull","Sprat",24,273.892869327615
2003,"GBB. Gull","Sprat",24,241.525929730724
2004,"GBB. Gull","Sprat",24,415.00646036983
2005,"GBB. Gull","Sprat",24,426.775040347973
2006,"GBB. Gull","Sprat",24,312.468613360817
2007,"GBB. Gull","Sprat",24,313.246716359412
2008,"GBB. Gull","Sprat",24,495.502703795712
2009,"GBB. Gull","Sprat",24,536.325718911066
2010,"GBB. Gull","Sprat",24,374.117996888445
1963,"Guillemot","Sprat",24,13317.9239763517
1964,"Guillemot","Sprat",24,11912.4057337511
1965,"Guillemot","Sprat",24,12615.0384210478
1966,"Guillemot","Sprat",24,13242.5019916679
1967,"Guillemot","Sprat",24,12650.9634977061
1968,"Guillemot","Sprat",24,14481.2880115286
1969,"Guillemot","Sprat",24,21623.3404989022
1970,"Guillemot","Sprat",24,25544.2769608313
1971,"Guillemot","Sprat",24,19165.3566360132
1972,"Guillemot","Sprat",24,30651.2117159111
1973,"Guillemot","Sprat",24,45709.6714498802
1974,"Guillemot","Sprat",24,65687.1735965694
1975,"Guillemot","Sprat",24,63096.0364136079
1976,"Guillemot","Sprat",24,72593.1542481363
1977,"Guillemot","Sprat",24,58291.1597321816
1978,"Guillemot","Sprat",24,45467.5503023396
1979,"Guillemot","Sprat",24,50948.250909675
1980,"Guillemot","Sprat",24,35402.7075918862
1981,"Guillemot","Sprat",24,26056.0613312018
1982,"Guillemot","Sprat",24,16136.4387168743
1983,"Guillemot","Sprat",24,17251.893541025
1984,"Guillemot","Sprat",24,18015.8280166795
1985,"Guillemot","Sprat",24,23501.9257940184
1986,"Guillemot","Sprat",24,16065.9271309774
1987,"Guillemot","Sprat",24,16455.5853257039
1988,"Guillemot","Sprat",24,16682.3782468878
1989,"Guillemot","Sprat",24,16201.1594192569
1990,"Guillemot","Sprat",24,18957.3527507793
1991,"Guillemot","Sprat",24,23639.539110678
1992,"Guillemot","Sprat",24,21801.0969876248
1993,"Guillemot","Sprat",24,31248.0150734884
1994,"Guillemot","Sprat",24,41216.5301533992
1995,"Guillemot","Sprat",24,27871.9072378637
1996,"Guillemot","Sprat",24,17442.8509795119
1997,"Guillemot","Sprat",24,15229.4017043396
1998,"Guillemot","Sprat",24,27696.592355833
1999,"Guillemot","Sprat",24,33486.3896134505
2000,"Guillemot","Sprat",24,29091.9891077974
2001,"Guillemot","Sprat",24,19413.0200133955
2002,"Guillemot","Sprat",24,18888.1237024142
2003,"Guillemot","Sprat",24,31260.7599273631
2004,"Guillemot","Sprat",24,33922.5274770197
2005,"Guillemot","Sprat",24,60772.4031680498
2006,"Guillemot","Sprat",24,39052.550087919
2007,"Guillemot","Sprat",24,33461.8343411551
2008,"Guillemot","Sprat",24,31095.6469087744
2009,"Guillemot","Sprat",24,50945.4490128416
2010,"Guillemot","Sprat",24,24397.3147466176
1963,"Her. Gull","Sprat",24,838.311866048008
1964,"Her. Gull","Sprat",24,703.124700931898
1965,"Her. Gull","Sprat",24,718.837633683062
1966,"Her. Gull","Sprat",24,782.814286908428
1967,"Her. Gull","Sprat",24,899.980829909502
1968,"Her. Gull","Sprat",24,894.888854737764
1969,"Her. Gull","Sprat",24,1014.92689883511
1970,"Her. Gull","Sprat",24,1128.81141886929
1971,"Her. Gull","Sprat",24,1270.05653645919
1972,"Her. Gull","Sprat",24,2453.72050599615
1973,"Her. Gull","Sprat",24,3468.56447379391
1974,"Her. Gull","Sprat",24,4665.31559550524
1975,"Her. Gull","Sprat",24,4845.47268885375
1976,"Her. Gull","Sprat",24,4187.78676452216
1977,"Her. Gull","Sprat",24,3031.37280149094
1978,"Her. Gull","Sprat",24,3143.50382535147
1979,"Her. Gull","Sprat",24,2956.81973625431
1980,"Her. Gull","Sprat",24,1892.44193693256
1981,"Her. Gull","Sprat",24,1051.67960318096
1982,"Her. Gull","Sprat",24,684.219844192607
1983,"Her. Gull","Sprat",24,872.528665534292
1984,"Her. Gull","Sprat",24,1039.90741207237
1985,"Her. Gull","Sprat",24,1028.95736598063
1986,"Her. Gull","Sprat",24,1177.32069227291
1987,"Her. Gull","Sprat",24,907.200246705622
1988,"Her. Gull","Sprat",24,904.00702750512
1989,"Her. Gull","Sprat",24,763.844848675546
1990,"Her. Gull","Sprat",24,917.465182115009
1991,"Her. Gull","Sprat",24,993.82031666199
1992,"Her. Gull","Sprat",24,1202.36163635939
1993,"Her. Gull","Sprat",24,1925.0998293122
1994,"Her. Gull","Sprat",24,1787.43435923892
1995,"Her. Gull","Sprat",24,941.164686708246
1996,"Her. Gull","Sprat",24,746.394716701575
1997,"Her. Gull","Sprat",24,907.208801351696
1998,"Her. Gull","Sprat",24,1104.31395084956
1999,"Her. Gull","Sprat",24,1113.76133896296
2000,"Her. Gull","Sprat",24,864.349209979444
2001,"Her. Gull","Sprat",24,735.809570536858
2002,"Her. Gull","Sprat",24,699.6774948313
2003,"Her. Gull","Sprat",24,602.520663407576
2004,"Her. Gull","Sprat",24,971.024298457631
2005,"Her. Gull","Sprat",24,990.070036930868
2006,"Her. Gull","Sprat",24,675.600315586335
2007,"Her. Gull","Sprat",24,642.655021893628
2008,"Her. Gull","Sprat",24,960.972589756645
2009,"Her. Gull","Sprat",24,1013.04212914281
2010,"Her. Gull","Sprat",24,669.53854613775
1963,"Kittiwake","Sprat",24,1483.81982316858
1964,"Kittiwake","Sprat",24,1431.99398839226
1965,"Kittiwake","Sprat",24,1633.1139180077
1966,"Kittiwake","Sprat",24,1932.97882455618
1967,"Kittiwake","Sprat",24,2173.39124682991
1968,"Kittiwake","Sprat",24,2495.3426636022
1969,"Kittiwake","Sprat",24,3009.7295149197
1970,"Kittiwake","Sprat",24,3250.9883147321
1971,"Kittiwake","Sprat",24,3592.26735574344
1972,"Kittiwake","Sprat",24,7246.9909332821
1973,"Kittiwake","Sprat",24,11047.263714652
1974,"Kittiwake","Sprat",24,13211.9399995178
1975,"Kittiwake","Sprat",24,15610.3038161957
1976,"Kittiwake","Sprat",24,14111.1748170065
1977,"Kittiwake","Sprat",24,10822.2411845745
1978,"Kittiwake","Sprat",24,10818.5123609529
1979,"Kittiwake","Sprat",24,10639.4709093337
1980,"Kittiwake","Sprat",24,7572.8138030708
1981,"Kittiwake","Sprat",24,4455.4042203517
1982,"Kittiwake","Sprat",24,2986.68622016895
1983,"Kittiwake","Sprat",24,3674.86978124544
1984,"Kittiwake","Sprat",24,4141.71718826863
1985,"Kittiwake","Sprat",24,4026.96145678474
1986,"Kittiwake","Sprat",24,4357.28324601192
1987,"Kittiwake","Sprat",24,3555.8717285388
1988,"Kittiwake","Sprat",24,3581.58319256232
1989,"Kittiwake","Sprat",24,3267.47508671454
1990,"Kittiwake","Sprat",24,3699.66242362596
1991,"Kittiwake","Sprat",24,3914.3921435295
1992,"Kittiwake","Sprat",24,4308.03680615872
1993,"Kittiwake","Sprat",24,6073.94028882486
1994,"Kittiwake","Sprat",24,5474.1732941438
1995,"Kittiwake","Sprat",24,2840.0832391302
1996,"Kittiwake","Sprat",24,1777.45748253073
1997,"Kittiwake","Sprat",24,1711.32244179831
1998,"Kittiwake","Sprat",24,2166.0416264278
1999,"Kittiwake","Sprat",24,2530.30297401505
2000,"Kittiwake","Sprat",24,1999.2592901383
2001,"Kittiwake","Sprat",24,1611.6808824766
2002,"Kittiwake","Sprat",24,1590.05640117168
2003,"Kittiwake","Sprat",24,1611.3263491218
2004,"Kittiwake","Sprat",24,2156.9997590454
2005,"Kittiwake","Sprat",24,3068.2042933267
2006,"Kittiwake","Sprat",24,1871.9362702045
2007,"Kittiwake","Sprat",24,1772.74043227312
2008,"Kittiwake","Sprat",24,2242.0649259251
2009,"Kittiwake","Sprat",24,2952.48293548624
2010,"Kittiwake","Sprat",24,1895.13702857654
1963,"N. mackerel","Sprat",24,215238.114962483
1964,"N. mackerel","Sprat",24,154943.082828599
1965,"N. mackerel","Sprat",24,137491.466663058
1966,"N. mackerel","Sprat",24,121523.209554813
1967,"N. mackerel","Sprat",24,122067.864084185
1968,"N. mackerel","Sprat",24,85439.9760624523
1969,"N. mackerel","Sprat",24,94691.2956674437
1970,"N. mackerel","Sprat",24,82661.7517914802
1971,"N. mackerel","Sprat",24,77963.9858164435
1972,"N. mackerel","Sprat",24,95692.2849134418
1973,"N. mackerel","Sprat",24,129071.694996737
1974,"N. mackerel","Sprat",24,153807.97835382
1975,"N. mackerel","Sprat",24,125444.151843966
1976,"N. mackerel","Sprat",24,106901.001709706
1977,"N. mackerel","Sprat",24,59137.4753205486
1978,"N. mackerel","Sprat",24,28756.2815120947
1979,"N. mackerel","Sprat",24,24160.0707239507
1980,"N. mackerel","Sprat",24,30125.1469009039
1981,"N. mackerel","Sprat",24,12153.4600494398
1982,"N. mackerel","Sprat",24,8398.71368519497
1983,"N. mackerel","Sprat",24,9160.73710340905
1984,"N. mackerel","Sprat",24,4853.59499214519
1985,"N. mackerel","Sprat",24,5482.60364258188
1986,"N. mackerel","Sprat",24,6928.61088359144
1987,"N. mackerel","Sprat",24,5422.46110949944
1988,"N. mackerel","Sprat",24,5396.25168063066
1989,"N. mackerel","Sprat",24,5098.28325897919
1990,"N. mackerel","Sprat",24,5564.08718842848
1991,"N. mackerel","Sprat",24,6441.38285172299
1992,"N. mackerel","Sprat",24,7230.67258613819
1993,"N. mackerel","Sprat",24,11226.1443947479
1994,"N. mackerel","Sprat",24,12640.3086362804
1995,"N. mackerel","Sprat",24,7853.24776998675
1996,"N. mackerel","Sprat",24,5200.8500860283
1997,"N. mackerel","Sprat",24,6970.06056252684
1998,"N. mackerel","Sprat",24,4067.65153344702
1999,"N. mackerel","Sprat",24,4369.52793759955
2000,"N. mackerel","Sprat",24,3421.01254551999
2001,"N. mackerel","Sprat",24,3601.81154664408
2002,"N. mackerel","Sprat",24,3597.1456382085
2003,"N. mackerel","Sprat",24,4082.83195098161
2004,"N. mackerel","Sprat",24,6496.81541755085
2005,"N. mackerel","Sprat",24,7733.54606542807
2006,"N. mackerel","Sprat",24,5906.85530843823
2007,"N. mackerel","Sprat",24,6514.36021132839
2008,"N. mackerel","Sprat",24,9189.59099392629
2009,"N. mackerel","Sprat",24,11064.97388006
2010,"N. mackerel","Sprat",24,7323.65824215458
1975,"N.horse mac","Sprat",24,495757.897490668
1976,"N.horse mac","Sprat",24,511272.172883894
1977,"N.horse mac","Sprat",24,354008.230141964
1978,"N.horse mac","Sprat",24,351845.166008392
1979,"N.horse mac","Sprat",24,377816.294881704
1980,"N.horse mac","Sprat",24,275936.750624391
1981,"N.horse mac","Sprat",24,164805.649043906
1982,"N.horse mac","Sprat",24,127757.45064628
1983,"N.horse mac","Sprat",24,123757.389896524
1984,"N.horse mac","Sprat",24,174344.05047295
1985,"N.horse mac","Sprat",24,156772.694284094
1986,"N.horse mac","Sprat",24,161420.105637131
1987,"N.horse mac","Sprat",24,163065.402332928
1988,"N.horse mac","Sprat",24,123173.430016115
1989,"N.horse mac","Sprat",24,132522.809180217
1990,"N.horse mac","Sprat",24,130364.60904187
1991,"N.horse mac","Sprat",24,162391.406071404
1992,"N.horse mac","Sprat",24,176347.403734184
1993,"N.horse mac","Sprat",24,235055.790914721
1994,"N.horse mac","Sprat",24,284399.46764089
1995,"N.horse mac","Sprat",24,192568.691844683
1996,"N.horse mac","Sprat",24,124328.131306043
1997,"N.horse mac","Sprat",24,195169.104804831
1998,"N.horse mac","Sprat",24,212230.234111512
1999,"N.horse mac","Sprat",24,226208.153011746
2000,"N.horse mac","Sprat",24,191298.629416613
2001,"N.horse mac","Sprat",24,148714.133419308
2002,"N.horse mac","Sprat",24,187165.01807157
2003,"N.horse mac","Sprat",24,147912.366030674
2004,"N.horse mac","Sprat",24,176506.732081972
2005,"N.horse mac","Sprat",24,249458.333958824
2006,"N.horse mac","Sprat",24,168625.730617642
2007,"N.horse mac","Sprat",24,162031.451578904
2008,"N.horse mac","Sprat",24,209108.211948228
2009,"N.horse mac","Sprat",24,258499.890728734
2010,"N.horse mac","Sprat",24,203349.542843919
1963,"Puffin","Sprat",24,185.30180072127
1964,"Puffin","Sprat",24,153.277460261062
1965,"Puffin","Sprat",24,197.687213142552
1966,"Puffin","Sprat",24,231.180924985777
1967,"Puffin","Sprat",24,251.972865828898
1968,"Puffin","Sprat",24,250.716087822924
1969,"Puffin","Sprat",24,420.66265310488
1970,"Puffin","Sprat",24,534.82454302024
1971,"Puffin","Sprat",24,359.50923519169
1972,"Puffin","Sprat",24,669.11618095101
1973,"Puffin","Sprat",24,1515.30079715544
1974,"Puffin","Sprat",24,2171.36239849462
1975,"Puffin","Sprat",24,1760.52135996346
1976,"Puffin","Sprat",24,2841.13979881871
1977,"Puffin","Sprat",24,1529.39429397571
1978,"Puffin","Sprat",24,1456.903984806
1979,"Puffin","Sprat",24,1986.43151543187
1980,"Puffin","Sprat",24,1202.99773779351
1981,"Puffin","Sprat",24,875.4237843823
1982,"Puffin","Sprat",24,490.4582498221
1983,"Puffin","Sprat",24,620.86809678468
1984,"Puffin","Sprat",24,703.395979894412
1985,"Puffin","Sprat",24,785.14561276857
1986,"Puffin","Sprat",24,560.004505830138
1987,"Puffin","Sprat",24,703.471214292285
1988,"Puffin","Sprat",24,539.9886765916
1989,"Puffin","Sprat",24,735.286224337088
1990,"Puffin","Sprat",24,729.131669497488
1991,"Puffin","Sprat",24,1057.55566095866
1992,"Puffin","Sprat",24,877.45283080157
1993,"Puffin","Sprat",24,1391.19359735189
1994,"Puffin","Sprat",24,2068.15477913945
1995,"Puffin","Sprat",24,1034.10939028236
1996,"Puffin","Sprat",24,570.244357788923
1997,"Puffin","Sprat",24,666.70230969366
1998,"Puffin","Sprat",24,1077.12855764715
1999,"Puffin","Sprat",24,1727.2011965858
2000,"Puffin","Sprat",24,1455.05259131345
2001,"Puffin","Sprat",24,972.639629146172
2002,"Puffin","Sprat",24,1154.13841614566
2003,"Puffin","Sprat",24,1562.57860004817
2004,"Puffin","Sprat",24,1550.2810228486
2005,"Puffin","Sprat",24,3389.65976226834
2006,"Puffin","Sprat",24,1352.30328021186
2007,"Puffin","Sprat",24,1371.68455817587
2008,"Puffin","Sprat",24,1111.87748058185
2009,"Puffin","Sprat",24,2161.16683831064
2010,"Puffin","Sprat",24,675.08189941995
1963,"Razorbill","Sprat",24,1930.29715427271
1964,"Razorbill","Sprat",24,1719.591322175
1965,"Razorbill","Sprat",24,1897.52298589281
1966,"Razorbill","Sprat",24,1992.07976096446
1967,"Razorbill","Sprat",24,1904.8559790142
1968,"Razorbill","Sprat",24,1988.12749430754
1969,"Razorbill","Sprat",24,2551.4232168739
1970,"Razorbill","Sprat",24,2322.5416154948
1971,"Razorbill","Sprat",24,2603.53104628582
1972,"Razorbill","Sprat",24,3404.4796549929
1973,"Razorbill","Sprat",24,5032.4902542723
1974,"Razorbill","Sprat",24,5681.3094827571
1975,"Razorbill","Sprat",24,4986.46941244882
1976,"Razorbill","Sprat",24,5871.1824420675
1977,"Razorbill","Sprat",24,4029.246490633
1978,"Razorbill","Sprat",24,3972.84101366781
1979,"Razorbill","Sprat",24,4323.0133009787
1980,"Razorbill","Sprat",24,3304.40000971465
1981,"Razorbill","Sprat",24,2349.1888542404
1982,"Razorbill","Sprat",24,1930.26323918715
1983,"Razorbill","Sprat",24,1906.74124718604
1984,"Razorbill","Sprat",24,2235.29086429417
1985,"Razorbill","Sprat",24,2112.08622797564
1986,"Razorbill","Sprat",24,2032.39422540872
1987,"Razorbill","Sprat",24,2144.9836823564
1988,"Razorbill","Sprat",24,1838.35211738951
1989,"Razorbill","Sprat",24,1945.15558019666
1990,"Razorbill","Sprat",24,1962.82289211468
1991,"Razorbill","Sprat",24,2284.1977972806
1992,"Razorbill","Sprat",24,2349.66095926704
1993,"Razorbill","Sprat",24,2963.50845115112
1994,"Razorbill","Sprat",24,3461.68249006278
1995,"Razorbill","Sprat",24,2549.24586967165
1996,"Razorbill","Sprat",24,1650.21890115493
1997,"Razorbill","Sprat",24,2292.37985375522
1998,"Razorbill","Sprat",24,2785.4101841547
