"Predator","Quarter","Year","Predator.length.class","Prey","Quarter.no","SMS.area","Predator.no","Size.model","Predator.length","Predator.length.mean","Predator.weight","Predator.size","Predator.available.food","Diri.p","Diri.sum.p","Diri.like","Prey.no","Prey.length.class","Prey.length.mean","Prey.weight","Prey.size","N.haul","N.samples","stomcon","stomcon.hat","Residual","L.N.bar","Prey.avail","Prey.avail.part","Suit","Stom.var","obj.contrib","stom.input","stom.used.all","stom.used.like","stom.used.avail","stom.used.prey","Pred.avail","stomcon.hat.part","Residual.part","year.range","year"
"Grey seal","Q1",1985,24,"Sandeel",1,1,15,0,1000,1000,10,10,3506310,24.4669,49,-16.7551,22,12,88,0.00259,0.00354939,100,100,0.474673,0.499325,-0.0246521,48026400,1750790,142441,0.835602,0.00499999,0,0.00018133,1,1,1,1,3506310.3912,0.0406241844297336,-0.0404428544297336,"1982-93","Y1985"
"Grey seal","Q1",1985,24,"Sandeel",1,1,15,0,1000,1000,10,10,3506310,24.4669,49,-16.7551,22,13,110,0.00543,0.00744552,100,100,0,0,0,153493000,0,954958,0.835602,0,0,0.0166474,1,0,1,1,3506310.3912,0.272354096886778,-0.255706696886778,"1982-93","Y1985"
"Grey seal","Q1",1985,24,"Sandeel",1,1,15,0,1000,1000,10,10,3506310,24.4669,49,-16.7551,22,14,165,0.02085,0.02861,100,100,0,0,0,26804100,0,640795,0.835602,0,0,0.161099,1,0,1,1,3506310.3912,0.182754784518861,-0.0216557845188612,"1982-93","Y1985"
"Grey seal","Q1",1985,24,"Sandeel",1,1,15,0,1000,1000,10,10,3506310,24.4669,49,-16.7551,22,15,220,0.05419,0.0743557,100,100,0,0,0,202693,0,12593.7,0.835602,0,0,0.296745,1,0,1,1,3506310.3912,0.00359172423285947,0.293153275767141,"1982-93","Y1985"
"Grey seal","Q1",1985,24,"Nor. pout",1,1,15,0,1000,1000,10,10,3506310,0.488077,49,-16.7551,23,11,77,0.00353,0.00471251,100,100,0.00189617,0.00996076,-0.00806459,346684,34925.5,74.7492,0.0457532,0.000197231,0,1.266e-05,1,1,1,1,3506310.3912,2.13184777330617e-05,-8.65847773306168e-06,"1982-93","Y1985"
"Grey seal","Q1",1985,24,"Nor. pout",1,1,15,0,1000,1000,10,10,3506310,0.488077,49,-16.7551,23,12,88,0.00529,0.00705935,100,100,0,0,0,5793670,0,1871.28,0.0457532,0,0,5.39e-05,1,0,1,1,3506310.3912,0.000533689203527578,-0.000479789203527578,"1982-93","Y1985"
"Grey seal","Q1",1985,24,"Nor. pout",1,1,15,0,1000,1000,10,10,3506310,0.488077,49,-16.7551,23,13,110,0.01039,0.0138696,100,100,0,0,0,30164800,0,19141.9,0.0457532,0,0,0.00067401,1,0,1,1,3506310.3912,0.00545927138910508,-0.00478526138910508,"1982-93","Y1985"
"Grey seal","Q1",1985,24,"Nor. pout",1,1,15,0,1000,1000,10,10,3506310,0.488077,49,-16.7551,23,14,165,0.03546,0.0473155,100,100,0,0,0,6319680,0,13681,0.0457532,0,0,0.00098957,1,0,1,1,3506310.3912,0.0039018222785798,-0.0029122522785798,"1982-93","Y1985"
"Grey seal","Q1",1985,24,"Nor. pout",1,1,15,0,1000,1000,10,10,3506310,0.488077,49,-16.7551,23,15,220,0.08469,0.113013,100,100,0,0,0,30277,0,156.554,0.0457532,0,0,0.00016603,1,0,1,1,3506310.3912,4.46492131423713e-05,0.000121380786857629,"1982-93","Y1985"
"Grey seal","Q1",2002,25,"Other",1,1,15,0,1000,1000,10,10,3907130,12.5412,49,-11.7919,0,0,-1,-1,9999,100,100,0.19388,0.255942,-0.062062,-1,1e+06,1e+06,1,0.00380872,0,0.19388,1,1,1,1,3907131.3584,0.255942252325376,-0.0620622523253755,"1982-93","Y2002"
"Grey seal","Q1",2002,25,"Cod",1,1,15,0,1000,1000,10,10,3907130,2.02709,49,-11.7919,17,13,110,0.0106,0.0139215,100,100,0.134248,0.0413692,0.0928791,40560.7,161635,1022.19,1.81025,0.000793155,0,5.67e-06,1,1,1,1,3907131.3584,0.000261621610904476,-0.000255951610904476,"1982-93","Y2002"
"Grey seal","Q1",2002,25,"Cod",1,1,15,0,1000,1000,10,10,3907130,2.02709,49,-11.7919,17,14,132,0.01785,0.0234377,100,100,0,0,0,64800.3,0,2749.36,1.81025,0,0,4.306e-05,1,0,1,1,3907131.3584,0.000703677390853294,-0.000660617390853294,"1982-93","Y2002"
"Grey seal","Q1",2002,25,"Cod",1,1,15,0,1000,1000,10,10,3907130,2.02709,49,-11.7919,17,15,165,0.03377,0.0443402,100,100,0,0,0,79821.5,0,6407.03,1.81025,0,0,0.00074659,1,0,1,1,3907131.3584,0.00163982968891625,-0.000893239688916251,"1982-93","Y2002"
"Grey seal","Q1",2002,25,"Cod",1,1,15,0,1000,1000,10,10,3907130,2.02709,49,-11.7919,17,16,220,0.07682,0.100869,100,100,0,0,0,37132.3,0,6780.33,1.81025,0,0,0.00492598,1,0,1,1,3907131.3584,0.00173537293170931,0.00319060706829069,"1982-93","Y2002"
"Grey seal","Q1",2002,25,"Cod",1,1,15,0,1000,1000,10,10,3907130,2.02709,49,-11.7919,17,17,275,0.14534,0.190828,100,100,0,0,0,24926,0,8610.61,1.81025,0,0,0.00810315,1,0,1,1,3907131.3584,0.0022038189172954,0.0058993310827046,"1982-93","Y2002"
"Grey seal","Q1",2002,25,"Cod",1,1,15,0,1000,1000,10,10,3907130,2.02709,49,-11.7919,17,18,330,0.24468,0.32127,100,100,0,0,0,21922.5,0,12749.7,1.81025,0,0,0.0111052,1,0,1,1,3907131.3584,0.00326318693447284,0.00784201306552716,"1982-93","Y2002"
"Grey seal","Q1",2002,25,"Cod",1,1,15,0,1000,1000,10,10,3907130,2.02709,49,-11.7919,17,19,385,0.38008,0.49905,100,100,0,0,0,16426.5,0,14839.9,1.81025,0,0,0.0166182,1,0,1,1,3907131.3584,0.00379815743028334,0.0128200425697167,"1982-93","Y2002"
"Grey seal","Q1",2002,25,"Cod",1,1,15,0,1000,1000,10,10,3907130,2.02709,49,-11.7919,17,20,440,0.55663,0.730857,100,100,0,0,0,21615.7,0,28598.4,1.81025,0,0,0.0379042,1,0,1,1,3907131.3584,0.00731953890890202,0.030584661091098,"1982-93","Y2002"
"Grey seal","Q1",2002,25,"Cod",1,1,15,0,1000,1000,10,10,3907130,2.02709,49,-11.7919,17,21,550,1.05306,1.38266,100,100,0,0,0,13150.8,0,32915.9,1.81025,0,0,0.040031,1,0,1,1,3907131.3584,0.00842456958331683,0.0316064304166832,"1982-93","Y2002"
"Grey seal","Q1",2002,25,"Cod",1,1,15,0,1000,1000,10,10,3907130,2.02709,49,-11.7919,17,22,660,1.77288,2.32779,100,100,0,0,0,6492.1,0,27356.9,1.81025,0,0,0.0137157,1,0,1,1,3907131.3584,0.00700178660264007,0.00671391339735993,"1982-93","Y2002"
"Grey seal","Q1",2002,25,"Cod",1,1,15,0,1000,1000,10,10,3907130,2.02709,49,-11.7919,17,23,770,2.75393,3.6159,100,100,0,0,0,2995.02,0,19604.5,1.81025,0,0,0.00104957,1,0,1,1,3907131.3584,0.00501761988571282,-0.00396804988571282,"1982-93","Y2002"
"Grey seal","Q1",2002,25,"Whiting",1,1,15,0,1000,1000,10,10,3907130,1.46005,49,-11.7919,18,13,110,0.00818,0.0108315,100,100,0.0316861,0.029797,0.00188911,223024,116421,593.242,0.24558,0.000578183,0,0.00013649,1,1,1,1,3907131.3584,0.00015183569365401,-1.53456936540104e-05,"1982-93","Y2002"
"Grey seal","Q1",2002,25,"Whiting",1,1,15,0,1000,1000,10,10,3907130,1.46005,49,-11.7919,18,14,132,0.014,0.0185321,100,100,0,0,0,1848270,0,8411.68,0.24558,0,0,0.0007114,1,0,1,1,3907131.3584,0.00215290432504031,-0.00144150432504031,"1982-93","Y2002"
"Grey seal","Q1",2002,25,"Whiting",1,1,15,0,1000,1000,10,10,3907130,1.46005,49,-11.7919,18,15,165,0.02701,0.0357587,100,100,0,0,0,3036040,0,26661.4,0.24558,0,0,0.00417294,1,0,1,1,3907131.3584,0.00682377876614777,-0.00265083876614777,"1982-93","Y2002"
"Grey seal","Q1",2002,25,"Whiting",1,1,15,0,1000,1000,10,10,3907130,1.46005,49,-11.7919,18,16,220,0.06302,0.0834453,100,100,0,0,0,1469040,0,30104.3,0.24558,0,0,0.0099889,1,0,1,1,3907131.3584,0.0077049623466788,0.0022839376533212,"1982-93","Y2002"
"Grey seal","Q1",2002,25,"Whiting",1,1,15,0,1000,1000,10,10,3907130,1.46005,49,-11.7919,18,17,275,0.1216,0.161013,100,100,0,0,0,855365,0,33822.3,0.24558,0,0,0.0106353,1,0,1,1,3907131.3584,0.00865655564082455,0.00197874435917545,"1982-93","Y2002"
"Grey seal","Q1",2002,25,"Whiting",1,1,15,0,1000,1000,10,10,3907130,1.46005,49,-11.7919,18,18,330,0.20805,0.275484,100,100,0,0,0,214966,0,14543.2,0.24558,0,0,0.00507673,1,0,1,1,3907131.3584,0.0037222193640184,0.0013545106359816,"1982-93","Y2002"
"Grey seal","Q1",2002,25,"Whiting",1,1,15,0,1000,1000,10,10,3907130,1.46005,49,-11.7919,18,19,385,0.32762,0.433805,100,100,0,0,0,21446.2,0,2284.74,0.24558,0,0,0.00096438,1,0,1,1,3907131.3584,0.000584761501577878,0.000379618498422122,"1982-93","Y2002"
"Grey seal","Q1",2002,25,"Haddock",1,1,15,0,1000,1000,10,10,3907130,2.70808,49,-11.7919,19,14,132,0.01373,0.0179803,100,100,0.106095,0.055267,0.0508283,75062.8,215935,691.584,0.512417,0.00104425,0,7.61e-05,1,1,1,1,3907131.3584,0.000177005566632192,-0.000100905566632192,"1982-93","Y2002"
"Grey seal","Q1",2002,25,"Haddock",1,1,15,0,1000,1000,10,10,3907130,2.70808,49,-11.7919,19,15,165,0.02581,0.0337863,100,100,0,0,0,180808,0,3130.27,0.512417,0,0,0.0013525,1,0,1,1,3907131.3584,0.000801168354186553,0.000551331645813447,"1982-93","Y2002"
"Grey seal","Q1",2002,25,"Haddock",1,1,15,0,1000,1000,10,10,3907130,2.70808,49,-11.7919,19,16,220,0.0582,0.0761935,100,100,0,0,0,321901,0,12568,0.512417,0,0,0.00594976,1,0,1,1,3907131.3584,0.00321668222722532,0.00273307777277468,"1982-93","Y2002"
"Grey seal","Q1",2002,25,"Haddock",1,1,15,0,1000,1000,10,10,3907130,2.70808,49,-11.7919,19,17,275,0.10936,0.143174,100,100,0,0,0,936269,0,68689,0.512417,0,0,0.0173131,1,0,1,1,3907131.3584,0.0175804173699777,-0.000267317369977718,"1982-93","Y2002"
"Grey seal","Q1",2002,25,"Haddock",1,1,15,0,1000,1000,10,10,3907130,2.70808,49,-11.7919,19,18,330,0.1831,0.239714,100,100,0,0,0,693128,0,85139.2,0.512417,0,0,0.0389641,1,0,1,1,3907131.3584,0.0217907186091806,0.0171733813908194,"1982-93","Y2002"
"Grey seal","Q1",2002,25,"Haddock",1,1,15,0,1000,1000,10,10,3907130,2.70808,49,-11.7919,19,19,385,0.28309,0.370628,100,100,0,0,0,186735,0,35463.9,0.512417,0,0,0.032194,1,0,1,1,3907131.3584,0.00907671044224189,0.0231172895577581,"1982-93","Y2002"
"Grey seal","Q1",2002,25,"Haddock",1,1,15,0,1000,1000,10,10,3907130,2.70808,49,-11.7919,19,20,440,0.41292,0.540592,100,100,0,0,0,37015,0,10253.5,0.512417,0,0,0.0102458,1,0,1,1,3907131.3584,0.00262430388421824,0.00762149611578176,"1982-93","Y2002"
"Grey seal","Q1",2002,25,"Herring",1,1,15,0,1000,1000,10,10,3907130,0.532686,49,-11.7919,21,13,110,0.00914,0.0122754,100,100,0.00198895,0.0108712,-0.0088822,6115830,42475,697.67,0.00929303,0.000215059,0,2.61e-06,1,1,1,1,3907131.3584,0.000178563231179845,-0.000175953231179845,"1982-93","Y2002"
"Grey seal","Q1",2002,25,"Herring",1,1,15,0,1000,1000,10,10,3907130,0.532686,49,-11.7919,21,14,132,0.01606,0.0215645,100,100,0,0,0,25576000,0,5125.42,0.00929303,0,0,2.034e-05,1,0,1,1,3907131.3584,0.00131181153891353,-0.00129147153891353,"1982-93","Y2002"
"Grey seal","Q1",2002,25,"Herring",1,1,15,0,1000,1000,10,10,3907130,0.532686,49,-11.7919,21,15,165,0.03201,0.0429764,100,100,0,0,0,19620600,0,7836.07,0.00929303,0,0,0.00013332,1,0,1,1,3907131.3584,0.00200558140517931,-0.00187226140517931,"1982-93","Y2002"
"Grey seal","Q1",2002,25,"Herring",1,1,15,0,1000,1000,10,10,3907130,0.532686,49,-11.7919,21,16,220,0.07788,0.104554,100,100,0,0,0,12116800,0,11772.9,0.00929303,0,0,0.00045969,1,0,1,1,3907131.3584,0.00301318254240141,-0.00255349254240141,"1982-93","Y2002"
"Grey seal","Q1",2002,25,"Herring",1,1,15,0,1000,1000,10,10,3907130,0.532686,49,-11.7919,21,17,275,0.15521,0.208368,100,100,0,0,0,8113410,0,15710.6,0.00929303,0,0,0.00091068,1,0,1,1,3907131.3584,0.00402100634938304,-0.00311032634938304,"1982-93","Y2002"
"Grey seal","Q1",2002,25,"Herring",1,1,15,0,1000,1000,10,10,3907130,0.532686,49,-11.7919,21,18,330,0.27265,0.366044,100,100,0,0,0,391677,0,1332.35,0.00929303,0,0,0.00046231,1,0,1,1,3907131.3584,0.000341004659885714,0.000121305340114286,"1982-93","Y2002"
"Grey seal","Q1",2002,25,"Sandeel",1,1,15,0,1000,1000,10,10,3907130,29.3124,49,-11.7919,22,11,77,0.00166,0.00227835,100,100,0.519427,0.598213,-0.0787859,15421900,2337300,29360,0.835602,0.00480708,0,0.00018917,1,1,1,1,3907131.3584,0.00751446452827303,-0.00732529452827303,"1982-93","Y2002"
"Grey seal","Q1",2002,25,"Sandeel",1,1,15,0,1000,1000,10,10,3907130,29.3124,49,-11.7919,22,12,88,0.00259,0.00354939,100,100,0,0,0,86966200,0,257931,0.835602,0,0,0.00618943,1,0,1,1,3907131.3584,0.0660154410845364,-0.0598260110845364,"1982-93","Y2002"
"Grey seal","Q1",2002,25,"Sandeel",1,1,15,0,1000,1000,10,10,3907130,29.3124,49,-11.7919,22,13,110,0.00543,0.00744552,100,100,0,0,0,119838000,0,745570,0.835602,0,0,0.0264092,1,0,1,1,3907131.3584,0.19082286506623,-0.16441366506623,"1982-93","Y2002"
"Grey seal","Q1",2002,25,"Sandeel",1,1,15,0,1000,1000,10,10,3907130,29.3124,49,-11.7919,22,14,132,0.00994,0.0136388,100,100,0,0,0,80650700,0,919146,0.835602,0,0,0.1742,1,0,1,1,3907131.3584,0.23524829745586,-0.0610482974558596,"1982-93","Y2002"
"Grey seal","Q1",2002,25,"Sandeel",1,1,15,0,1000,1000,10,10,3907130,29.3124,49,-11.7919,22,15,165,0.02085,0.02861,100,100,0,0,0,16116500,0,385291,0.835602,0,0,0.31244,1,0,1,1,3907131.3584,0.0986122463406963,0.213827753659304,"1982-93","Y2002"
"Grey seal","Q1",2002,25,"Nor. pout",1,1,15,0,1000,1000,10,10,3907130,0.418464,49,-11.7919,23,11,77,0.00353,0.00471251,100,100,0.0126737,0.00854009,0.00413356,344946,33367.3,74.3744,0.0457532,0.000169343,0,4.61e-06,1,1,1,1,3907131.3584,1.90355514513484e-05,-1.44255514513484e-05,"1982-93","Y2002"
"Grey seal","Q1",2002,25,"Nor. pout",1,1,15,0,1000,1000,10,10,3907130,0.418464,49,-11.7919,23,12,88,0.00529,0.00705935,100,100,0,0,0,5764630,0,1861.9,0.0457532,0,0,7.106e-05,1,0,1,1,3907131.3584,0.000476538879604617,-0.000405478879604617,"1982-93","Y2002"
"Grey seal","Q1",2002,25,"Nor. pout",1,1,15,0,1000,1000,10,10,3907130,0.418464,49,-11.7919,23,13,110,0.01039,0.0138696,100,100,0,0,0,22413300,0,14222.9,0.0457532,0,0,0.00043255,1,0,1,1,3907131.3584,0.00364024106059858,-0.00320769106059858,"1982-93","Y2002"
"Grey seal","Q1",2002,25,"Nor. pout",1,1,15,0,1000,1000,10,10,3907130,0.418464,49,-11.7919,23,14,132,0.01805,0.0240827,100,100,0,0,0,6883050,0,7584.15,0.0457532,0,0,0.00240807,1,0,1,1,3907131.3584,0.0019411044329735,0.000466965567026503,"1982-93","Y2002"
"Grey seal","Q1",2002,25,"Nor. pout",1,1,15,0,1000,1000,10,10,3907130,0.418464,49,-11.7919,23,15,165,0.03546,0.0473155,100,100,0,0,0,4210870,0,9115.82,0.0457532,0,0,0.00920899,1,0,1,1,3907131.3584,0.0023331235025927,0.0068758664974073,"1982-93","Y2002"
"Grey seal","Q1",2002,25,"Nor. pout",1,1,15,0,1000,1000,10,10,3907130,0.418464,49,-11.7919,23,16,220,0.08469,0.113013,100,100,0,0,0,98258.6,0,508.068,0.0457532,0,0,0.00054837,1,0,1,1,3907131.3584,0.000130036068254449,0.000418333931745551,"1982-93","Y2002"
"Grey seal","Q2",1985,24,"Other",2,1,15,0,1000,1000,10,10,3402190,14.4025,49,-21.606,0,0,-1,-1,9999,100,100,0.208649,0.293928,-0.0852793,-1,1e+06,1e+06,1,0.00415069,0,0.208649,1,1,1,1,3402194.1973,0.293927960018745,-0.0852789600187448,"1982-93","Y1985"
"Grey seal","Q2",1985,24,"Cod",2,1,15,0,1000,1000,10,10,3402190,5.17472,49,-21.606,17,13,110,0.0106,0.0139215,100,100,0.0939811,0.105606,-0.0116253,59359.6,359294,1495.95,1.81025,0.00188908,0,9.918e-05,1,1,1,1,3402194.1973,0.000439701531790041,-0.000340521531790041,"1982-93","Y1985"
"Grey seal","Q2",1985,24,"Cod",2,1,15,0,1000,1000,10,10,3402190,5.17472,49,-21.606,17,14,165,0.03377,0.0443402,100,100,0,0,0,119107,0,9560.33,1.81025,0,0,0.00053362,1,0,1,1,3402194.1973,0.00281004829400601,-0.00227642829400601,"1982-93","Y1985"
"Grey seal","Q2",1985,24,"Cod",2,1,15,0,1000,1000,10,10,3402190,5.17472,49,-21.606,17,15,220,0.07682,0.100869,100,100,0,0,0,93686.4,0,17107.1,1.81025,0,0,0.00161248,1,0,1,1,3402194.1973,0.00502825500483667,-0.00341577500483667,"1982-93","Y1985"
"Grey seal","Q2",1985,24,"Cod",2,1,15,0,1000,1000,10,10,3402190,5.17472,49,-21.606,17,16,275,0.14534,0.190828,100,100,0,0,0,81120.8,0,28022.9,1.81025,0,0,0.00414455,1,0,1,1,3402194.1973,0.00823671383080928,-0.00409216383080928,"1982-93","Y1985"
"Grey seal","Q2",1985,24,"Cod",2,1,15,0,1000,1000,10,10,3402190,5.17472,49,-21.606,17,17,330,0.24468,0.32127,100,100,0,0,0,65263.1,0,37955.7,1.81025,0,0,0.0072374,1,0,1,1,3402194.1973,0.0111562414720835,-0.00391884147208347,"1982-93","Y1985"
"Grey seal","Q2",1985,24,"Cod",2,1,15,0,1000,1000,10,10,3402190,5.17472,49,-21.606,17,18,385,0.38008,0.49905,100,100,0,0,0,58187.2,0,52566.7,1.81025,0,0,0.00956267,1,0,1,1,3402194.1973,0.0154508228959174,-0.00588815289591735,"1982-93","Y1985"
"Grey seal","Q2",1985,24,"Cod",2,1,15,0,1000,1000,10,10,3402190,5.17472,49,-21.606,17,19,440,0.55663,0.730857,100,100,0,0,0,63159.4,0,83562.3,1.81025,0,0,0.0318317,1,0,1,1,3402194.1973,0.0245612963734744,0.00727040362652564,"1982-93","Y1985"
"Grey seal","Q2",1985,24,"Cod",2,1,15,0,1000,1000,10,10,3402190,5.17472,49,-21.606,17,20,550,1.05306,1.38266,100,100,0,0,0,18762.5,0,46961.9,1.81025,0,0,0.0291233,1,0,1,1,3402194.1973,0.0138034154656043,0.0153198845343957,"1982-93","Y1985"
"Grey seal","Q2",1985,24,"Cod",2,1,15,0,1000,1000,10,10,3402190,5.17472,49,-21.606,17,21,660,1.77288,2.32779,100,100,0,0,0,9356.99,0,39429.3,1.81025,0,0,0.00826319,1,0,1,1,3402194.1973,0.0115893737139671,-0.0033261837139671,"1982-93","Y1985"
"Grey seal","Q2",1985,24,"Cod",2,1,15,0,1000,1000,10,10,3402190,5.17472,49,-21.606,17,22,770,2.75393,3.6159,100,100,0,0,0,6512.93,0,42631.7,1.81025,0,0,0.00157314,1,0,1,1,3402194.1973,0.0125306486131311,-0.0109575086131311,"1982-93","Y1985"
"Grey seal","Q2",1985,24,"Whiting",2,1,15,0,1000,1000,10,10,3402190,0.939748,49,-21.606,18,13,110,0.00818,0.0108315,100,100,0.00738495,0.0191785,-0.0117936,476622,65249.1,1267.81,0.24558,0.000376215,0,0.00037485,1,1,1,1,3402194.1973,0.000372644806991365,2.20519300863514e-06,"1982-93","Y1985"
"Grey seal","Q2",1985,24,"Whiting",2,1,15,0,1000,1000,10,10,3402190,0.939748,49,-21.606,18,14,165,0.02701,0.0357587,100,100,0,0,0,1982070,0,17405.8,0.24558,0,0,0.00173297,1,0,1,1,3402194.1973,0.00511605128649427,-0.00338308128649427,"1982-93","Y1985"
"Grey seal","Q2",1985,24,"Whiting",2,1,15,0,1000,1000,10,10,3402190,0.939748,49,-21.606,18,15,220,0.06302,0.0834453,100,100,0,0,0,1140660,0,23375,0.24558,0,0,0.00237137,1,0,1,1,3402194.1973,0.00687056606543816,-0.00449919606543816,"1982-93","Y1985"
"Grey seal","Q2",1985,24,"Whiting",2,1,15,0,1000,1000,10,10,3402190,0.939748,49,-21.606,18,16,275,0.1216,0.161013,100,100,0,0,0,448890,0,17749.8,0.24558,0,0,0.00162413,1,0,1,1,3402194.1973,0.00521716250474072,-0.00359303250474072,"1982-93","Y1985"
"Grey seal","Q2",1985,24,"Whiting",2,1,15,0,1000,1000,10,10,3402190,0.939748,49,-21.606,18,17,330,0.20805,0.275484,100,100,0,0,0,65817.9,0,4452.8,0.24558,0,0,0.0010158,1,0,1,1,3402194.1973,0.00130880242037147,-0.000293002420371467,"1982-93","Y1985"
"Grey seal","Q2",1985,24,"Whiting",2,1,15,0,1000,1000,10,10,3402190,0.939748,49,-21.606,18,18,385,0.32762,0.433805,100,100,0,0,0,7495.46,0,798.519,0.24558,0,0,0.00023709,1,0,1,1,3402194.1973,0.000234707060706208,2.38293929379191e-06,"1982-93","Y1985"
"Grey seal","Q2",1985,24,"Whiting",2,1,15,0,1000,1000,10,10,3402190,0.939748,49,-21.606,18,19,440,0.4855,0.642859,100,100,0,0,0,1263.29,0,199.439,0.24558,0,0,2.874e-05,1,0,1,1,3402194.1973,5.86206984181784e-05,-2.98806984181784e-05,"1982-93","Y1985"
"Grey seal","Q2",1985,24,"Haddock",2,1,15,0,1000,1000,10,10,3402190,1.95698,49,-21.606,19,13,110,0.0082,0.0107391,100,100,0.0116538,0.0399383,-0.0282845,117170,135878,644.773,0.512417,0.000766865,0,1.64e-05,1,1,1,1,3402194.1973,0.000189516812565166,-0.000173116812565166,"1982-93","Y1985"
"Grey seal","Q2",1985,24,"Haddock",2,1,15,0,1000,1000,10,10,3402190,1.95698,49,-21.606,19,14,165,0.02581,0.0337863,100,100,0,0,0,815790,0,14123.5,0.512417,0,0,0.00017414,1,0,1,1,3402194.1973,0.00415129154332474,-0.00397715154332474,"1982-93","Y1985"
"Grey seal","Q2",1985,24,"Haddock",2,1,15,0,1000,1000,10,10,3402190,1.95698,49,-21.606,19,15,220,0.0582,0.0761935,100,100,0,0,0,863689,0,33720.9,0.512417,0,0,0.00061048,1,0,1,1,3402194.1973,0.00991151534699609,-0.00930103534699609,"1982-93","Y1985"
"Grey seal","Q2",1985,24,"Haddock",2,1,15,0,1000,1000,10,10,3402190,1.95698,49,-21.606,19,16,275,0.10936,0.143174,100,100,0,0,0,642235,0,47117.4,0.512417,0,0,0.00158374,1,0,1,1,3402194.1973,0.0138491212633872,-0.0122653812633872,"1982-93","Y1985"
"Grey seal","Q2",1985,24,"Haddock",2,1,15,0,1000,1000,10,10,3402190,1.95698,49,-21.606,19,17,330,0.1831,0.239714,100,100,0,0,0,223305,0,27429.3,0.512417,0,0,0.00296668,1,0,1,1,3402194.1973,0.00806223819374216,-0.00509555819374216,"1982-93","Y1985"
"Grey seal","Q2",1985,24,"Haddock",2,1,15,0,1000,1000,10,10,3402190,1.95698,49,-21.606,19,18,385,0.28309,0.370628,100,100,0,0,0,36425.1,0,6917.72,0.512417,0,0,0.00327646,1,0,1,1,3402194.1973,0.00203331132758087,0.00124314867241913,"1982-93","Y1985"
"Grey seal","Q2",1985,24,"Haddock",2,1,15,0,1000,1000,10,10,3402190,1.95698,49,-21.606,19,19,440,0.41292,0.540592,100,100,0,0,0,17133.3,0,4746.07,0.512417,0,0,0.00281785,1,0,1,1,3402194.1973,0.00139500267320616,0.00142284732679384,"1982-93","Y1985"
"Grey seal","Q2",1985,24,"Haddock",2,1,15,0,1000,1000,10,10,3402190,1.95698,49,-21.606,19,20,550,0.7759,1.01582,100,100,0,0,0,2263.31,0,1178.1,0.512417,0,0,0.00020803,1,0,1,1,3402194.1973,0.000346276529698083,-0.000138246529698083,"1982-93","Y1985"
"Grey seal","Q2",1985,24,"Herring",2,1,15,0,1000,1000,10,10,3402190,0.232498,49,-21.606,21,14,165,0.03201,0.0429764,100,100,1.909e-05,0.00474486,-0.00472577,7223490,16142.9,2884.93,0.00929303,9.4447e-05,0,4.5e-07,1,1,1,1,3402194.1973,0.000847961589696877,-0.000847511589696877,"1982-93","Y1985"
"Grey seal","Q2",1985,24,"Herring",2,1,15,0,1000,1000,10,10,3402190,0.232498,49,-21.606,21,15,220,0.07788,0.104554,100,100,0,0,0,5594950,0,5436.19,0.00929303,0,0,4.12e-06,1,0,1,1,3402194.1973,0.0015978482369743,-0.0015937282369743,"1982-93","Y1985"
"Grey seal","Q2",1985,24,"Herring",2,1,15,0,1000,1000,10,10,3402190,0.232498,49,-21.606,21,16,275,0.15521,0.208368,100,100,0,0,0,3853780,0,7462.35,0.00929303,0,0,8.02e-06,1,0,1,1,3402194.1973,0.00219339331244588,-0.00218537331244588,"1982-93","Y1985"
"Grey seal","Q2",1985,24,"Herring",2,1,15,0,1000,1000,10,10,3402190,0.232498,49,-21.606,21,17,330,0.27265,0.366044,100,100,0,0,0,105680,0,359.486,0.00929303,0,0,6.5e-06,1,0,1,1,3402194.1973,0.000105662986635298,-9.91629866352985e-05,"1982-93","Y1985"
"Grey seal","Q2",1985,24,"Sandeel",2,1,15,0,1000,1000,10,10,3402190,26.0499,49,-21.606,22,12,88,0.00259,0.00354939,100,100,0.677154,0.531631,0.145523,15789500,1808710,46829.6,0.835602,0.00497999,0,0.00012937,1,1,1,1,3402194.1973,0.0137645287964938,-0.0136351587964938,"1982-93","Y1985"
"Grey seal","Q2",1985,24,"Sandeel",2,1,15,0,1000,1000,10,10,3402190,26.0499,49,-21.606,22,13,110,0.00543,0.00744552,100,100,0,0,0,148897000,0,926359,0.835602,0,0,0.0237532,1,0,1,1,3402194.1973,0.272282811115004,-0.248529611115004,"1982-93","Y1985"
"Grey seal","Q2",1985,24,"Sandeel",2,1,15,0,1000,1000,10,10,3402190,26.0499,49,-21.606,22,14,165,0.02085,0.02861,100,100,0,0,0,34402000,0,822433,0.835602,0,0,0.229863,1,0,1,1,3402194.1973,0.241736053942096,-0.0118730539420963,"1982-93","Y1985"
"Grey seal","Q2",1985,24,"Sandeel",2,1,15,0,1000,1000,10,10,3402190,26.0499,49,-21.606,22,15,220,0.05419,0.0743557,100,100,0,0,0,210671,0,13089.3,0.835602,0,0,0.423408,1,0,1,1,3402194.1973,0.00384731124707336,0.419560688752927,"1982-93","Y1985"
