Year Quarter.no Area Predator.no Size.model Predator.length.class Predator.length Predator.length.mean  Predator.size Prey.no Prey.length.class Prey.length.mean Prey.weight Prey.size size.ratio N.haul stomcon stomcon.input use_like use_avail use_prey Y YQ YQP YQPL YQPLP YQPLPL
1981 1 1 17 0 16 700 822 4.35817 22 10 167 0.01341 0.0297776 0.00683259 94 0 0.00036466 0 1 1 1 1 9 15 86 10
1981 1 1 17 0 16 700 822 4.35817 23 8 87 0.0037 0.00681935 0.00156473 94 0.0533974 0.00941785 1 1 1 1 1 9 15 87 8
1981 1 1 17 0 16 700 822 4.35817 23 9 116 0.00979 0.0162881 0.00373737 94 0 0.0158102 0 1 1 1 1 9 15 87 9
1981 1 1 17 0 16 700 822 4.35817 23 10 167 0.02959 0.0490726 0.0112599 94 0 0.0281693 0 1 1 1 1 9 15 87 10
1981 1 1 17 0 16 700 822 4.35817 24 7 53 0.0017 0.00128534 0.000294928 94 0.0202229 0.00025152 1 1 1 1 1 9 15 88 7
1981 1 1 17 0 16 700 822 4.35817 24 8 85 0.00418 0.00553342 0.00126967 94 0 0.00454329 0 1 1 1 1 9 15 88 8
1981 1 1 17 0 16 700 822 4.35817 24 9 123 0.01087 0.0173364 0.00397792 94 0 0.0154281 0 1 1 1 1 9 15 88 9
1981 1 1 17 0 17 1000 1053 8.84309 0 0 9999 -1 9999 1130.71 40 0.557783 0.557783 1 1 1 1 1 9 16 89 0
1981 1 1 17 0 17 1000 1053 8.84309 17 10 167 0.03998 0.0458931 0.00518971 40 0.107497 0.00049303 1 1 1 1 1 9 16 90 10
1981 1 1 17 0 17 1000 1053 8.84309 17 11 217 0.08297 0.0969891 0.0109678 40 0 0.0238858 0 1 1 1 1 9 16 90 11
1981 1 1 17 0 17 1000 1053 8.84309 17 12 267 0.14616 0.175392 0.0198338 40 0 0.0344235 0 1 1 1 1 9 16 90 12
1981 1 1 17 0 17 1000 1053 8.84309 17 13 367 0.23214 0.435243 0.0492184 40 0 0.0486942 0 1 1 1 1 9 16 90 13
1981 1 1 17 0 17 1000 1053 8.84309 18 9 126 0.01357 0.0161589 0.0018273 40 0.268058 0.00228672 1 1 1 1 1 9 16 91 9
1981 1 1 17 0 17 1000 1053 8.84309 18 10 167 0.03845 0.0370506 0.00418978 40 0 0.0230028 0 1 1 1 1 9 16 91 10
1981 1 1 17 0 17 1000 1053 8.84309 18 11 217 0.0805 0.0801378 0.00906219 40 0 0.159441 0 1 1 1 1 9 16 91 11
1981 1 1 17 0 17 1000 1053 8.84309 18 12 267 0.14282 0.147602 0.0166913 40 0 0.0584478 0 1 1 1 1 9 16 91 12
1981 1 1 17 0 17 1000 1053 8.84309 18 13 317 0.22814 0.244727 0.0276744 40 0 0.024879 0 1 1 1 1 9 16 91 13
1981 1 1 17 0 17 1000 1053 8.84309 19 9 128 0.01144 0.0164823 0.00186387 40 0.0152844 0.0025195 1 1 1 1 1 9 16 92 9
1981 1 1 17 0 17 1000 1053 8.84309 19 10 167 0.03336 0.0349569 0.00395302 40 0 0.0127649 0 1 1 1 1 9 16 92 10
1981 1 1 17 0 17 1000 1053 8.84309 21 9 125 0.0126 0.0182225 0.00206065 40 0.0241493 0.00023333 1 1 1 1 1 9 16 93 9
1981 1 1 17 0 17 1000 1053 8.84309 21 10 167 0.03386 0.0446067 0.00504425 40 0 0.00204148 0 1 1 1 1 9 16 93 10
1981 1 1 17 0 17 1000 1053 8.84309 21 11 217 0.06827 0.10021 0.011332 40 0 0.00283851 0 1 1 1 1 9 16 93 11
1981 1 1 17 0 17 1000 1053 8.84309 21 12 267 0.11761 0.190199 0.0215082 40 0 0.019036 0 1 1 1 1 9 16 93 12
1981 1 1 17 0 17 1000 1053 8.84309 22 9 119 0.00422 0.0096669 0.00109316 40 0.00040869 0.00040869 1 1 1 1 1 9 16 94 9
1981 1 1 17 0 17 1000 1053 8.84309 23 9 116 0.00979 0.0162881 0.0018419 40 0.00554763 0.0033177 1 1 1 1 1 9 16 95 9
1981 1 1 17 0 17 1000 1053 8.84309 23 10 167 0.02959 0.0490726 0.00554926 40 0 0.00222993 0 1 1 1 1 9 16 95 10
1981 1 1 17 0 17 1000 1053 8.84309 24 7 53 0.0017 0.00128534 0.00014535 40 0.0212731 0.00207429 1 1 1 1 1 9 16 96 7
1981 1 1 17 0 17 1000 1053 8.84309 24 8 85 0.00418 0.00553342 0.000625734 40 0 0.0179778 0 1 1 1 1 9 16 96 8
1981 1 1 17 0 17 1000 1053 8.84309 24 9 123 0.01087 0.0173364 0.00196045 40 0 0.00122104 0 1 1 1 1 9 16 96 9
1981 1 1 18 0 9 100 130 0.0177171 0 0 9999 -1 9999 564370 152 0.876384 0.876384 1 1 1 1 1 10 17 97 0
1981 1 1 18 0 9 100 130 0.0177171 22 8 81 0.00173 0.00269551 0.152142 152 0.0973552 0.0973552 1 1 1 1 1 10 17 98 8
1981 1 1 18 0 9 100 130 0.0177171 24 7 58 0.00153 0.0016983 0.0958567 152 0.026261 0.026261 1 1 1 1 1 10 17 99 7
1981 1 1 18 0 10 150 166 0.0364009 0 0 9999 -1 9999 274691 186 0.757109 0.757109 1 1 1 1 1 10 18 100 0
1981 1 1 18 0 10 150 166 0.0364009 22 8 81 0.00173 0.00269551 0.0740508 186 0.123809 0.0731405 1 1 1 1 1 10 18 101 8
1981 1 1 18 0 10 150 166 0.0364009 22 9 112 0.00478 0.00790451 0.217152 186 0 0.0506681 0 1 1 1 1 10 18 101 9
1981 1 1 18 0 10 150 166 0.0364009 23 8 83 0.00318 0.00591395 0.162467 186 0.0841379 0.0841379 1 1 1 1 1 10 18 102 8
1981 1 1 18 0 10 150 166 0.0364009 24 7 58 0.00153 0.0016983 0.0466556 186 0.0349449 0.0293473 1 1 1 1 1 10 18 103 7
1981 1 1 18 0 10 150 166 0.0364009 24 8 80 0.00376 0.00458803 0.126042 186 0 0.00193655 0 1 1 1 1 10 18 103 8
1981 1 1 18 0 10 150 166 0.0364009 24 9 111 0.00978 0.0126236 0.346794 186 0 0.00366107 0 1 1 1 1 10 18 103 9
1981 1 1 18 0 11 200 224 0.0879938 0 0 9999 -1 9999 113633 176 0.687669 0.687669 1 1 1 1 1 10 19 104 0
1981 1 1 18 0 11 200 224 0.0879938 17 9 110 0.01068 0.0139215 0.15821 176 0.0102726 0.0102726 1 1 1 1 1 10 19 105 9
1981 1 1 18 0 11 200 224 0.0879938 22 8 81 0.00173 0.00269551 0.030633 176 0.0778546 0.0627484 1 1 1 1 1 10 19 106 8
1981 1 1 18 0 11 200 224 0.0879938 22 9 112 0.00478 0.00790451 0.0898303 176 0 0.0128286 0 1 1 1 1 10 19 106 9
1981 1 1 18 0 11 200 224 0.0879938 22 10 167 0.01519 0.0297776 0.338406 176 0 0.00227764 0 1 1 1 1 10 19 106 10
1981 1 1 18 0 11 200 224 0.0879938 23 8 83 0.00318 0.00591395 0.0672087 176 0.0350401 0.0265682 1 1 1 1 1 10 19 107 8
1981 1 1 18 0 11 200 224 0.0879938 23 9 115 0.00841 0.0158668 0.180318 176 0 0.00847191 0 1 1 1 1 10 19 107 9
1981 1 1 18 0 11 200 224 0.0879938 24 7 58 0.00153 0.0016983 0.0193003 176 0.189163 0.0603137 1 1 1 1 1 10 19 108 7
1981 1 1 18 0 11 200 224 0.0879938 24 8 80 0.00376 0.00458803 0.0521404 176 0 0.107339 0 1 1 1 1 10 19 108 8
1981 1 1 18 0 11 200 224 0.0879938 24 9 111 0.00978 0.0126236 0.14346 176 0 0.0215109 0 1 1 1 1 10 19 108 9
1981 1 1 18 0 12 250 266 0.14598 0 0 9999 -1 9999 68495.8 171 0.446653 0.446653 1 1 1 1 1 10 20 109 0
1981 1 1 18 0 12 250 266 0.14598 18 9 119 0.01371 0.013655 0.0935405 171 0.00549004 0.00549004 1 1 1 1 1 10 20 110 9
1981 1 1 18 0 12 250 266 0.14598 19 9 121 0.00982 0.0140597 0.0963125 171 0.00011681 0.00011681 1 1 1 1 1 10 20 111 9
1981 1 1 18 0 12 250 266 0.14598 21 9 119 0.01658 0.0156526 0.107225 171 0.0906481 0.0906481 1 1 1 1 1 10 20 112 9
1981 1 1 18 0 12 250 266 0.14598 22 8 81 0.00173 0.00269551 0.018465 171 0.0462339 0.00990629 1 1 1 1 1 10 20 113 8
1981 1 1 18 0 12 250 266 0.14598 22 9 112 0.00478 0.00790451 0.054148 171 0 0.0266306 0 1 1 1 1 10 20 113 9
1981 1 1 18 0 12 250 266 0.14598 22 10 167 0.01519 0.0297776 0.203984 171 0 0.00969696 0 1 1 1 1 10 20 113 10
1981 1 1 18 0 12 250 266 0.14598 23 8 83 0.00318 0.00591395 0.0405121 171 0.16714 0.0604458 1 1 1 1 1 10 20 114 8
1981 1 1 18 0 12 250 266 0.14598 23 9 115 0.00841 0.0158668 0.108692 171 0 0.0994286 0 1 1 1 1 10 20 114 9
1981 1 1 18 0 12 250 266 0.14598 23 10 167 0.02543 0.0490726 0.33616 171 0 0.00726567 0 1 1 1 1 10 20 114 10
1981 1 1 18 0 12 250 266 0.14598 24 7 58 0.00153 0.0016983 0.0116338 171 0.243718 0.0335059 1 1 1 1 1 10 20 115 7
1981 1 1 18 0 12 250 266 0.14598 24 8 80 0.00376 0.00458803 0.0314292 171 0 0.0624292 0 1 1 1 1 10 20 115 8
1981 1 1 18 0 12 250 266 0.14598 24 9 111 0.00978 0.0126236 0.086475 171 0 0.147783 0 1 1 1 1 10 20 115 9
1981 1 1 18 0 13 300 318 0.247008 0 0 9999 -1 9999 40480.5 135 0.35311 0.35311 1 1 1 1 1 10 21 116 0
1981 1 1 18 0 13 300 318 0.247008 18 9 119 0.01371 0.013655 0.0552818 135 0.0658696 0.017644 1 1 1 1 1 10 21 117 9
1981 1 1 18 0 13 300 318 0.247008 18 10 167 0.03885 0.0370506 0.149998 135 0 0.0482256 0 1 1 1 1 10 21 117 10
1981 1 1 18 0 13 300 318 0.247008 19 9 121 0.00982 0.0140597 0.05692 135 0.0352626 0.0160125 1 1 1 1 1 10 21 118 9
1981 1 1 18 0 13 300 318 0.247008 19 10 167 0.02865 0.0349569 0.141521 135 0 0.0192502 0 1 1 1 1 10 21 118 10
1981 1 1 18 0 13 300 318 0.247008 21 8 87 0.00695 0.00594576 0.0240712 135 0.0945154 0.0296443 1 1 1 1 1 10 21 119 8
1981 1 1 18 0 13 300 318 0.247008 21 9 119 0.01658 0.0156526 0.063369 135 0 0.055331 0 1 1 1 1 10 21 119 9
1981 1 1 18 0 13 300 318 0.247008 21 10 167 0.04456 0.0446067 0.180588 135 0 0.00954015 0 1 1 1 1 10 21 119 10
1981 1 1 18 0 13 300 318 0.247008 22 8 81 0.00173 0.00269551 0.0109127 135 0.0471441 0.00166585 1 1 1 1 1 10 21 120 8
1981 1 1 18 0 13 300 318 0.247008 22 9 112 0.00478 0.00790451 0.0320011 135 0 0.0143896 0 1 1 1 1 10 21 120 9
1981 1 1 18 0 13 300 318 0.247008 22 10 167 0.01519 0.0297776 0.120553 135 0 0.0162273 0 1 1 1 1 10 21 120 10
1981 1 1 18 0 13 300 318 0.247008 22 11 220 0.0345 0.0743557 0.301026 135 0 0.0148613 0 1 1 1 1 10 21 120 11
1981 1 1 18 0 13 300 318 0.247008 23 8 83 0.00318 0.00591395 0.0239424 135 0.290521 0.0150863 1 1 1 1 1 10 21 121 8
1981 1 1 18 0 13 300 318 0.247008 23 9 115 0.00841 0.0158668 0.0642361 135 0 0.19868 0 1 1 1 1 10 21 121 9
1981 1 1 18 0 13 300 318 0.247008 23 10 167 0.02543 0.0490726 0.198668 135 0 0.0767545 0 1 1 1 1 10 21 121 10
1981 1 1 18 0 13 300 318 0.247008 24 7 58 0.00153 0.0016983 0.0068755 135 0.113577 0.0038492 1 1 1 1 1 10 21 122 7
1981 1 1 18 0 13 300 318 0.247008 24 8 80 0.00376 0.00458803 0.0185744 135 0 0.031638 0 1 1 1 1 10 21 122 8
1981 1 1 18 0 13 300 318 0.247008 24 9 111 0.00978 0.0126236 0.0511061 135 0 0.0780896 0 1 1 1 1 10 21 122 9
1981 1 1 18 0 14 400 418 0.552711 0 0 9999 -1 9999 18090.8 29 0.350138 0.350138 1 1 1 1 1 10 22 123 0
1981 1 1 18 0 14 400 418 0.552711 18 9 119 0.01371 0.013655 0.0247055 29 0.198078 0.0678324 1 1 1 1 1 10 22 124 9
1981 1 1 18 0 14 400 418 0.552711 18 10 167 0.03885 0.0370506 0.0670343 29 0 0.130246 0 1 1 1 1 10 22 124 10
1981 1 1 18 0 14 400 418 0.552711 19 9 121 0.00982 0.0140597 0.0254377 29 0.0367229 0.0239699 1 1 1 1 1 10 22 125 9
1981 1 1 18 0 14 400 418 0.552711 19 10 167 0.02865 0.0349569 0.0632462 29 0 0.0118362 0 1 1 1 1 10 22 125 10
1981 1 1 18 0 14 400 418 0.552711 19 11 220 0.06124 0.0761935 0.137854 29 0 0.00091679 0 1 1 1 1 10 22 125 11
1981 1 1 18 0 14 400 418 0.552711 21 9 119 0.01658 0.0156526 0.0283197 29 0.0368568 0.0368568 1 1 1 1 1 10 22 126 9
1981 1 1 18 0 14 400 418 0.552711 22 9 112 0.00478 0.00790451 0.0143013 29 0.0379863 0.0083756 1 1 1 1 1 10 22 127 9
1981 1 1 18 0 14 400 418 0.552711 22 10 167 0.01519 0.0297776 0.0538755 29 0 1e-006 0 1 1 1 1 10 22 127 10
1981 1 1 18 0 14 400 418 0.552711 22 11 220 0.0345 0.0743557 0.134529 29 0 0.0296097 0 1 1 1 1 10 22 127 11
1981 1 1 18 0 14 400 418 0.552711 23 8 83 0.00318 0.00591395 0.0106999 29 0.297554 0.0137846 1 1 1 1 1 10 22 128 8
1981 1 1 18 0 14 400 418 0.552711 23 9 115 0.00841 0.0158668 0.0287073 29 0 0.187583 0 1 1 1 1 10 22 128 9
1981 1 1 18 0 14 400 418 0.552711 23 10 167 0.02543 0.0490726 0.0887853 29 0 0.0961859 0 1 1 1 1 10 22 128 10
1981 1 1 18 0 14 400 418 0.552711 24 7 58 0.00153 0.0016983 0.00307268 29 0.0426635 0.0166755 1 1 1 1 1 10 22 129 7
1981 1 1 18 0 14 400 418 0.552711 24 8 80 0.00376 0.00458803 0.00830096 29 0 0.0259881 0 1 1 1 1 10 22 129 8
1981 1 1 19 0 10 150 166 0.0343684 0 0 9999 -1 9999 290936 52 0.983542 0.983542 1 1 1 1 1 11 23 130 0
1981 1 1 19 0 10 150 166 0.0343684 22 8 77 0.00153 0.00227835 0.066292 52 0.0164582 0.0164582 1 1 1 1 1 11 23 131 8
1981 1 1 19 0 11 200 221 0.0771766 0 0 9999 -1 9999 129560 66 0.970041 0.970041 1 1 1 1 1 11 24 132 0
1981 1 1 19 0 11 200 221 0.0771766 22 8 77 0.00153 0.00227835 0.0295212 66 0.0299591 0.0197533 1 1 1 1 1 11 24 133 8
1981 1 1 19 0 11 200 221 0.0771766 22 9 110 0.00422 0.00744552 0.0964737 66 0 1e-006 0 1 1 1 1 11 24 133 9
1981 1 1 19 0 11 200 221 0.0771766 22 10 165 0.01341 0.02861 0.370708 66 0 0.0102047 0 1 1 1 1 11 24 133 10
1981 1 1 19 0 12 250 269 0.134518 0 0 9999 -1 9999 74331.9 59 0.6565 0.6565 1 1 1 1 1 11 25 134 0
1981 1 1 19 0 12 250 269 0.134518 22 8 77 0.00153 0.00227835 0.0169371 59 0.0399796 0.0399796 1 1 1 1 1 11 25 135 8
1981 1 1 19 0 12 250 269 0.134518 23 8 87 0.00353 0.00681935 0.0506946 59 0.30352 0.30352 1 1 1 1 1 11 25 136 8
1981 1 1 19 0 13 300 325 0.229588 0 0 9999 -1 9999 43551.9 86 0.545957 0.545957 1 1 1 1 1 11 26 137 0
1981 1 1 19 0 13 300 325 0.229588 22 8 77 0.00153 0.00227835 0.00992364 86 0.106833 0.0322487 1 1 1 1 1 11 26 138 8
1981 1 1 19 0 13 300 325 0.229588 22 9 110 0.00422 0.00744552 0.0324299 86 0 0.0407567 0 1 1 1 1 11 26 138 9
1981 1 1 19 0 13 300 325 0.229588 22 10 165 0.01341 0.02861 0.124614 86 0 1e-006 0 1 1 1 1 11 26 138 10
1981 1 1 19 0 13 300 325 0.229588 22 11 220 0.03047 0.0743557 0.323866 86 0 0.0338262 0 1 1 1 1 11 26 138 11
1981 1 1 19 0 13 300 325 0.229588 23 8 87 0.00353 0.00681935 0.0297025 86 0.347211 0.347211 1 1 1 1 1 11 26 139 8
1981 1 1 19 0 14 400 424 0.48685 0 0 9999 -1 9999 20538.1 40 0.323848 0.323848 1 1 1 1 1 11 27 140 0
1981 1 1 19 0 14 400 424 0.48685 22 8 77 0.00153 0.00227835 0.00467977 40 0.139893 0.00539601 1 1 1 1 1 11 27 141 8
1981 1 1 19 0 14 400 424 0.48685 22 9 110 0.00422 0.00744552 0.0152932 40 0 0.0419812 0 1 1 1 1 11 27 141 9
1981 1 1 19 0 14 400 424 0.48685 22 10 165 0.01341 0.02861 0.0587655 40 0 0.0925153 0 1 1 1 1 11 27 141 10
1981 1 1 19 0 14 400 424 0.48685 23 8 87 0.00353 0.00681935 0.0140071 40 0.53626 0.225376 1 1 1 1 1 11 27 142 8
1981 1 1 19 0 14 400 424 0.48685 23 9 115 0.00934 0.0158668 0.0325908 40 0 0.310883 0 1 1 1 1 11 27 142 9
1981 1 1 19 0 15 500 540 0.964469 0 0 9999 -1 9999 10367.4 21 0.423848 0.423848 1 1 1 1 1 11 28 143 0
1981 1 1 19 0 15 500 540 0.964469 22 10 165 0.01341 0.02861 0.029664 21 0.0881399 0.0881399 1 1 1 1 1 11 28 144 10
1981 1 1 19 0 15 500 540 0.964469 23 8 87 0.00353 0.00681935 0.00707057 21 0.488013 0.417732 1 1 1 1 1 11 28 145 8
1981 1 1 19 0 15 500 540 0.964469 23 9 115 0.00934 0.0158668 0.0164513 21 0 0.0702802 0 1 1 1 1 11 28 145 9
1981 1 1 20 0 14 400 436 0.475833 0 0 9999 -1 9999 21013.7 14 0.121433 0.121433 1 1 1 1 1 12 29 146 0
1981 1 1 20 0 14 400 436 0.475833 19 9 110 0.01226 0.0107391 0.022569 14 0.100028 0.0617156 1 1 1 1 1 12 29 147 9
1981 1 1 20 0 14 400 436 0.475833 19 10 165 0.03575 0.0337863 0.0710047 14 0 0.0383127 0 1 1 1 1 12 29 147 10
1981 1 1 20 0 14 400 436 0.475833 22 8 77 0.00153 0.00227835 0.00478813 14 0.486097 0.201664 1 1 1 1 1 12 29 148 8
1981 1 1 20 0 14 400 436 0.475833 22 9 110 0.00422 0.00744552 0.0156473 14 0 0.245564 0 1 1 1 1 12 29 148 9
1981 1 1 20 0 14 400 436 0.475833 22 10 165 0.01341 0.02861 0.0601262 14 0 0.0388695 0 1 1 1 1 12 29 148 10
1981 1 1 20 0 14 400 436 0.475833 23 8 84 0.00304 0.00613224 0.0128874 14 0.292441 0.025243 1 1 1 1 1 12 29 149 8
1981 1 1 20 0 14 400 436 0.475833 23 9 113 0.00803 0.0150463 0.031621 14 0 0.144569 0 1 1 1 1 12 29 149 9
1981 1 1 20 0 14 400 436 0.475833 23 10 167 0.02428 0.0490726 0.10313 14 0 0.122629 0 1 1 1 1 12 29 149 10
1981 1 1 20 0 15 500 572 1.00051 0 0 9999 -1 9999 9993.94 64 0.350761 0.350761 1 1 1 1 1 12 30 150 0
1981 1 1 20 0 15 500 572 1.00051 19 9 110 0.01226 0.0107391 0.0107336 64 0.077083 0.0532835 1 1 1 1 1 12 30 151 9
1981 1 1 20 0 15 500 572 1.00051 19 10 165 0.03575 0.0337863 0.0337693 64 0 0.0237995 0 1 1 1 1 12 30 151 10
1981 1 1 20 0 15 500 572 1.00051 23 8 84 0.00304 0.00613224 0.00612914 64 0.572156 0.0399806 1 1 1 1 1 12 30 152 8
1981 1 1 20 0 15 500 572 1.00051 23 9 113 0.00803 0.0150463 0.0150387 64 0 0.292349 0 1 1 1 1 12 30 152 9
1981 1 1 20 0 15 500 572 1.00051 23 10 167 0.02428 0.0490726 0.0490478 64 0 0.239826 0 1 1 1 1 12 30 152 10
1981 1 1 20 0 16 700 790 2.42152 0 0 9999 -1 9999 4129.22 65 0.226805 0.226805 1 1 1 1 1 12 31 153 0
1981 1 1 20 0 16 700 790 2.42152 18 9 110 0.01202 0.0108315 0.004473 65 0.00803196 0.00231816 1 1 1 1 1 12 31 154 9
1981 1 1 20 0 16 700 790 2.42152 18 10 165 0.03405 0.0357587 0.0147671 65 0 1e-006 0 1 1 1 1 12 31 154 10
1981 1 1 20 0 16 700 790 2.42152 18 11 220 0.0713 0.0834453 0.0344598 65 0 0.0057128 0 1 1 1 1 12 31 154 11
1981 1 1 20 0 16 700 790 2.42152 19 9 110 0.01226 0.0107391 0.00443484 65 0.0844873 0.0623 1 1 1 1 1 12 31 155 9
1981 1 1 20 0 16 700 790 2.42152 19 10 165 0.03575 0.0337863 0.0139525 65 0 0.0123178 0 1 1 1 1 12 31 155 10
1981 1 1 20 0 16 700 790 2.42152 19 11 220 0.0764 0.0761935 0.0314651 65 0 0.0098695 0 1 1 1 1 12 31 155 11
1981 1 1 20 0 16 700 790 2.42152 21 8 77 0.00491 0.00407688 0.0016836 65 0.00092371 0.00092371 1 1 1 1 1 12 31 156 8
1981 1 1 20 0 16 700 790 2.42152 22 9 110 0.00422 0.00744552 0.00307473 65 0.00017684 0.00017684 1 1 1 1 1 12 31 157 9
1981 1 1 20 0 16 700 790 2.42152 23 8 84 0.00304 0.00613224 0.00253239 65 0.679575 0.0322727 1 1 1 1 1 12 31 158 8
1981 1 1 20 0 16 700 790 2.42152 23 9 113 0.00803 0.0150463 0.00621357 65 0 0.424873 0 1 1 1 1 12 31 158 9
1981 1 1 20 0 16 700 790 2.42152 23 10 167 0.02428 0.0490726 0.0202652 65 0 0.222429 0 1 1 1 1 12 31 158 10
1981 1 1 20 0 17 1000 1058 5.38705 0 0 9999 -1 9999 1856.12 17 0.153455 0.153455 1 1 1 1 1 12 32 159 0
1981 1 1 20 0 17 1000 1058 5.38705 18 12 275 0.12649 0.161013 0.0298888 17 0.0289714 0.0289714 1 1 1 1 1 12 32 160 12
1981 1 1 20 0 17 1000 1058 5.38705 19 9 110 0.01226 0.0107391 0.0019935 17 0.0146987 0.0146987 1 1 1 1 1 12 32 161 9
1981 1 1 20 0 17 1000 1058 5.38705 22 9 110 0.00422 0.00744552 0.00138211 17 0.00159356 0.00159356 1 1 1 1 1 12 32 162 9
1981 1 1 20 0 17 1000 1058 5.38705 23 9 113 0.00803 0.0150463 0.00279305 17 0.801281 0.345748 1 1 1 1 1 12 32 163 9
1981 1 1 20 0 17 1000 1058 5.38705 23 10 167 0.02428 0.0490726 0.00910937 17 0 0.420835 0 1 1 1 1 12 32 163 10
1981 1 1 20 0 17 1000 1058 5.38705 23 11 217 0.05323 0.108413 0.0201248 17 0 0.0346975 0 1 1 1 1 12 32 163 11
1981 2 1 1 0 15 500 500 5 0 0 9999 -1 9999 1999.8 50 0.573518 0.573518 1 1 1 1 2 13 33 164 0
1981 2 1 1 0 15 500 500 5 17 9 113 0.0151 0.015034 0.0030068 50 0.0140119 0.0140119 1 1 1 1 2 13 33 165 9
1981 2 1 1 0 15 500 500 5 18 9 116 0.01274 0.0126657 0.00253314 50 0.0139824 0.0139824 1 1 1 1 2 13 33 166 9
1981 2 1 1 0 15 500 500 5 19 9 118 0.01318 0.0130965 0.00261929 50 0.0141755 0.0141755 1 1 1 1 2 13 33 167 9
1981 2 1 1 0 15 500 500 5 21 9 131 0.02156 0.0210636 0.00421272 50 0.00859676 0.00220839 1 1 1 1 2 13 33 168 9
1981 2 1 1 0 15 500 500 5 21 10 165 0.04406 0.0429764 0.00859527 50 0 0.00638837 0 1 1 1 2 13 33 168 10
1981 2 1 1 0 15 500 500 5 22 8 83 0.00169 0.00292288 0.000584575 50 0.330059 0.0176934 1 1 1 1 2 13 33 169 8
1981 2 1 1 0 15 500 500 5 22 9 119 0.00532 0.0096669 0.00193338 50 0 0.215765 0 1 1 1 2 13 33 169 9
1981 2 1 1 0 15 500 500 5 22 10 157 0.01243 0.0242582 0.00485163 50 0 0.0965998 0 1 1 1 2 13 33 169 10
1981 2 1 1 0 15 500 500 5 23 8 90 0.00756 0.00755619 0.00151124 50 0.0283076 0.00032419 1 1 1 1 2 13 33 170 8
1981 2 1 1 0 15 500 500 5 23 9 114 0.01546 0.0154529 0.00309058 50 0 0.0279834 0 1 1 1 2 13 33 170 9
1981 2 1 1 0 15 500 500 5 24 7 60 0.00189 0.00188589 0.000377178 50 0.0173489 0.00024455 1 1 1 1 2 13 33 171 7
1981 2 1 1 0 15 500 500 5 24 8 83 0.00533 0.00514087 0.00102817 50 0 0.00453589 0 1 1 1 2 13 33 171 8
1981 2 1 1 0 15 500 500 5 24 9 108 0.01172 0.0115987 0.00231974 50 0 0.0125685 0 1 1 1 2 13 33 171 9
1981 2 1 2 0 15 500 500 5 0 0 9999 -1 9999 1999.8 50 0.00026337 0.00026337 1 1 1 1 2 14 34 172 0
1981 2 1 2 0 15 500 500 5 18 9 133 0.01918 0.0189487 0.00378973 50 0.0298015 0.00170355 1 1 1 1 2 14 34 173 9
1981 2 1 2 0 15 500 500 5 18 10 169 0.03876 0.0383729 0.00767458 50 0 0.0156814 0 1 1 1 2 14 34 173 10
1981 2 1 2 0 15 500 500 5 18 11 210 0.07317 0.0727596 0.0145519 50 0 0.0124166 0 1 1 1 2 14 34 173 11
1981 2 1 2 0 15 500 500 5 21 9 130 0.0212 0.0205706 0.00411413 50 0.0549701 0.0320225 1 1 1 1 2 14 34 174 9
1981 2 1 2 0 15 500 500 5 21 10 150 0.03201 0.0320118 0.00640235 50 0 0.0229476 0 1 1 1 2 14 34 174 10
1981 2 1 2 0 15 500 500 5 22 8 90 0.00211 0.00382434 0.000764868 50 0.896415 0.030033 1 1 1 1 2 14 34 175 8
1981 2 1 2 0 15 500 500 5 22 9 119 0.00532 0.0096669 0.00193338 50 0 0.598467 0 1 1 1 2 14 34 175 9
1981 2 1 2 0 15 500 500 5 22 10 157 0.01243 0.0242582 0.00485163 50 0 0.267915 0 1 1 1 2 14 34 175 10
1981 2 1 2 0 15 500 500 5 24 7 60 0.00189 0.00188589 0.000377178 50 0.0185503 0.00022832 1 1 1 1 2 14 34 176 7
1981 2 1 2 0 15 500 500 5 24 8 83 0.00533 0.00514087 0.00102817 50 0 0.00423486 0 1 1 1 2 14 34 176 8
1981 2 1 2 0 15 500 500 5 24 9 110 0.01263 0.0122754 0.00245509 50 0 0.0140871 0 1 1 1 2 14 34 176 9
1981 2 1 3 0 15 500 500 5 0 0 9999 -1 9999 1999.8 50 0.860008 0.860008 1 1 1 1 2 15 35 177 0
1981 2 1 3 0 15 500 500 5 17 9 113 0.0151 0.015034 0.0030068 50 0.0118848 0.0118848 1 1 1 1 2 15 35 178 9
1981 2 1 3 0 15 500 500 5 18 9 116 0.01274 0.0126657 0.00253314 50 0.0118598 0.0118598 1 1 1 1 2 15 35 179 9
1981 2 1 3 0 15 500 500 5 19 9 118 0.01318 0.0130965 0.00261929 50 0.0120236 0.0120236 1 1 1 1 2 15 35 180 9
1981 2 1 3 0 15 500 500 5 21 10 165 0.04406 0.0429764 0.00859527 50 0.0367846 0.0108156 1 1 1 1 2 15 35 181 10
1981 2 1 3 0 15 500 500 5 21 11 221 0.10789 0.10603 0.0212059 50 0 0.0155836 0 1 1 1 2 15 35 181 11
1981 2 1 3 0 15 500 500 5 21 12 258 0.17146 0.171075 0.034215 50 0 0.0103854 0 1 1 1 2 15 35 181 12
1981 2 1 3 0 15 500 500 5 23 8 90 0.00756 0.00755619 0.00151124 50 0.0600979 0.00068744 1 1 1 1 2 15 35 182 8
