pred_name,stratum_time,pred_size,stratum_area,stratum_sub_area,w_fac_sub_area
RAJ,1991-Q2,0250-0300,R-2,41F4,1
RAJ,1991-Q2,0400-0500,R-6,39F5,1
RAJ,1991-Q2,0400-0500,R-2,42F1,2.5495097567963922
RAJ,1991-Q2,0350-0400,R-4,39E9,2.23606797749979
RAJ,1991-Q2,0300-0350,R-2,43F4,1.4142135623730951
RAJ,1991-Q2,0300-0350,R-4,39F0,1
RAJ,1991-Q2,0300-0350,R-2,41F3,1
RAJ,1991-Q2,0150-0200,R-7,43F6,1
RAJ,1991-Q2,0300-0350,R-2,41F1,1
RAJ,1991-Q2,0200-0250,R-2,41F4,1
RAJ,1991-Q2,0200-0250,R-2,43F1,1.7320508075688772
RAJ,1991-Q2,0300-0350,R-2,41F4,1
RAJ,1991-Q2,0200-0250,R-2,41F2,1
RAJ,1991-Q2,0400-0500,R-7,43F5,1.4142135623730951
RAJ,1991-Q2,0350-0400,R-2,41F1,1.4142135623730951
RAJ,1991-Q2,0400-0500,R-2,41F0,3
RAJ,1991-Q2,0400-0500,R-4,39E9,2.6457513110645907
RAJ,1991-Q2,0400-0500,R-2,41F1,1
RAJ,1991-Q2,0250-0300,R-4,40E9,1.224744871391589
RAJ,1991-Q2,0300-0350,R-4,40E9,1.5811388300841898
RAJ,1991-Q2,0150-0200,R-2,43F1,1.4142135623730951
RAJ,1991-Q3,0500-0600,R-2,44F2,1
RAJ,1991-Q3,0300-0350,R-7,43F6,1
RAJ,1991-Q3,0400-0500,R-1,46F2,1
RAJ,1991-Q3,0400-0500,R-7,43F6,1.4142135623730951
RAJ,1991-Q3,0400-0500,R-7,43F5,2
RAJ,1991-Q3,0400-0500,R-2,43F0,1.4142135623730951
RAJ,1991-Q3,0350-0400,R-1,46F2,1.4142135623730951
RAJ,1991-Q3,0400-0500,R-1,44F1,1
RAJ,1991-Q3,0350-0400,R-2,44F2,2
RAJ,1991-Q3,0400-0500,R-2,44F2,2.8284271247461903
RAJ,1991-Q3,0150-0200,R-1,46F2,1
RAJ,1991-Q3,0400-0500,R-1,46F1,1.7320508075688772
RAJ,1991-Q3,0350-0400,R-3,43E8,1
RAJ,1991-Q3,0800-1000,R-5,32F1,1
RAJ,1991-Q3,0400-0500,R-2,43F3,2.6457513110645907
RAJ,1991-Q3,0400-0500,R-6,37F4,1
RAJ,1991-Q3,0400-0500,R-3,41E9,2.23606797749979
RAJ,1991-Q3,0400-0500,R-2,44F3,2
RAJ,1991-Q3,0300-0350,R-2,41F0,1
RAJ,1991-Q3,0350-0400,R-2,41F0,2.449489742783178
RAJ,1991-Q3,0300-0350,R-1,46F2,1
RAJ,1991-Q3,0400-0500,R-2,43F4,1.7320508075688772
RAJ,1991-Q4,0200-0250,R-2,40F3,1
RAJ,1991-Q4,0300-0350,R-2,40F2,1.7320508075688772
RAJ,1991-Q4,0350-0400,R-2,40F3,1.7320508075688772
RAJ,1991-Q4,0500-0600,R-2,40F3,1.4142135623730951
RAJ,1991-Q4,0250-0300,R-2,40F2,2
RAJ,1991-Q4,0350-0400,R-2,40F2,2.6457513110645907
RAJ,1991-Q4,0400-0500,R-2,40F2,3
RAJ,1991-Q4,0250-0300,R-2,39F1,1
RAJ,1991-Q4,0300-0350,R-4,37F0,2.8284271247461903
RAJ,1991-Q4,0300-0350,R-2,39F1,2
RAJ,1991-Q4,0250-0300,R-6,39F3,1
RAJ,1991-Q4,0200-0250,R-2,39F1,1
RAJ,1991-Q4,0300-0350,R-2,40F1,1.7320508075688772
RAJ,1991-Q4,0350-0400,R-2,39F1,1.7320508075688772
RAJ,1991-Q4,0400-0500,R-6,38F2,1
RAJ,1991-Q4,0350-0400,R-6,37F2,1
RAJ,1991-Q4,0400-0500,R-2,39F1,2
RAJ,1991-Q4,0250-0300,R-4,37F0,1.7320508075688772
RAJ,1991-Q1,0250-0300,R-2,43F3,1.4142135623730951
RAJ,1991-Q1,0300-0350,R-1,44F0,2
RAJ,1991-Q1,0350-0400,R-1,45F2,2.1213203435596424
RAJ,1991-Q1,0250-0300,R-1,45F2,1.5811388300841898
RAJ,1991-Q1,0500-0600,R-1,45F2,1
RAJ,1991-Q1,0300-0350,R-1,45F2,2
RAJ,1991-Q1,0400-0500,R-1,45F2,2.8284271247461903
RAJ,1991-Q1,0200-0250,R-1,45F2,1.4142135623730951
RAJ,1991-Q1,0250-0300,R-1,45F3,1.4142135623730951
RAJ,1991-Q1,0150-0200,R-1,45F2,1.4142135623730951
RAJ,1991-Q1,0250-0300,R-1,44F0,3.7416573867739413
RAJ,1991-Q1,0350-0400,R-2,44F2,2.23606797749979
RAJ,1991-Q1,0150-0200,R-2,44F2,2.449489742783178
RAJ,1991-Q1,0300-0350,R-3,46E9,1.4142135623730951
RAJ,1991-Q1,0400-0500,R-1,45F3,3.605551275463989
RAJ,1991-Q1,0350-0400,R-3,41E7,1.4142135623730951
RAJ,1991-Q1,0150-0200,R-1,44F0,2
RAJ,1991-Q1,0150-0200,R-1,45F1,1.4142135623730951
RAJ,1991-Q1,0200-0250,R-2,44F2,3.1622776601683795
RAJ,1991-Q1,0200-0250,R-1,44F0,2.6457513110645907
RAJ,1991-Q1,0400-0500,R-3,41E8,1.4142135623730951
RAJ,1991-Q1,0250-0300,R-3,41E8,1
RAJ,1991-Q1,0500-0600,R-2,44F2,2
RAJ,1991-Q1,0400-0500,R-3,47E7,1
RAJ,1991-Q1,0350-0400,R-1,44F0,2.23606797749979
RAJ,1991-Q1,0250-0300,R-2,44F2,3.872983346207417
RAJ,1991-Q1,0350-0400,R-2,42F4,1.4142135623730951
RAJ,1991-Q1,0300-0350,R-2,42F1,2.23606797749979
RAJ,1991-Q1,0350-0400,R-2,41F2,1.4142135623730951
RAJ,1991-Q1,0200-0250,R-3,42E9,1.4142135623730951
RAJ,1991-Q1,0400-0500,R-2,41F1,1.4142135623730951
RAJ,1991-Q1,0250-0300,R-2,43F4,1
RAJ,1991-Q1,0300-0350,R-2,42F4,2.449489742783178
RAJ,1991-Q1,0400-0500,R-2,44F4,2
RAJ,1991-Q1,0400-0500,R-2,43F4,3.1622776601683795
RAJ,1991-Q1,0200-0250,R-2,42F4,2
RAJ,1991-Q1,0250-0300,R-2,42F4,2.449489742783178
RAJ,1991-Q1,0400-0500,R-3,43E8,1.7320508075688772
RAJ,1991-Q1,0200-0250,R-2,41F1,1
RAJ,1991-Q1,0250-0300,R-2,43F2,3.1622776601683795
RAJ,1991-Q1,0250-0300,R-3,46E9,1
RAJ,1991-Q1,0250-0300,R-1,46F2,1.4142135623730951
RAJ,1991-Q1,0200-0250,R-2,44F3,2.6457513110645907
RAJ,1991-Q1,0350-0400,R-2,40F1,1.7320508075688772
RAJ,1991-Q1,0350-0400,R-2,44F3,2.23606797749979
RAJ,1991-Q1,0150-0200,R-2,44F3,2
RAJ,1991-Q1,0250-0300,R-3,42E8,2.345207879911715
RAJ,1991-Q1,0250-0300,R-2,40F1,1
RAJ,1991-Q1,0400-0500,R-1,46F2,1.4142135623730951
RAJ,1991-Q1,0350-0400,R-1,46F1,1
RAJ,1991-Q1,0250-0300,R-2,44F3,2.449489742783178
RAJ,1991-Q1,0300-0350,R-3,42E8,1.7320508075688772
RAJ,1991-Q1,0350-0400,R-3,41E9,1
RAJ,1991-Q1,0350-0400,R-2,43F2,2.8284271247461903
RAJ,1991-Q1,0300-0350,R-2,44F3,2.449489742783178
RAJ,1991-Q1,0500-0600,R-1,45F3,1
RAJ,1991-Q1,0350-0400,R-3,42E9,3.7416573867739413
RAJ,1991-Q1,0250-0300,R-2,42F1,2
RAJ,1991-Q1,0350-0400,R-2,42F1,2.449489742783178
RAJ,1991-Q1,0400-0500,R-2,44F2,3.7416573867739413
RAJ,1991-Q1,0300-0350,R-2,44F2,3.872983346207417
RAJ,1991-Q1,0400-0500,R-2,44F3,3.872983346207417
RAJ,1991-Q1,0250-0300,R-2,44F4,1.7320508075688772
RAJ,1991-Q1,0350-0400,R-2,43F4,1
RAJ,1991-Q1,0400-0500,R-2,42F4,3.7416573867739413
RAJ,1991-Q1,0400-0500,R-2,43F3,3.3166247903554
RAJ,1991-Q1,0300-0350,R-2,43F3,2.6457513110645907
RAJ,1991-Q1,0400-0500,R-2,43F2,3.605551275463989
RAJ,1991-Q1,0350-0400,R-2,41F1,2.23606797749979
RAJ,1991-Q1,0250-0300,R-3,42E9,3.1622776601683795
RAJ,1991-Q2,0250-0300,R-4,38F1,1.4142135623730951
RAJ,1991-Q2,0150-0200,R-2,42F0,2
RAJ,1991-Q2,0350-0400,R-4,38F1,1
RAJ,1991-Q2,0200-0250,R-2,42F0,3
RAJ,1991-Q2,0200-0250,R-3,42E8,1
RAJ,1991-Q2,0300-0350,R-2,42F0,2
RAJ,1991-Q2,0300-0350,R-3,42E9,1.4142135623730951
RAJ,1991-Q2,0150-0200,R-3,42E8,1
RAJ,1991-Q2,0200-0250,R-3,42E9,1
RAJ,1991-Q2,0350-0400,R-2,42F4,1
RAJ,1991-Q2,0350-0400,R-1,49E9,1.4142135623730951
RAJ,1991-Q2,0200-0250,R-7,42F5,1
RAJ,1991-Q2,0400-0500,R-4,36F0,1
RAJ,1991-Q2,0400-0500,R-3,43E8,1.224744871391589
RAJ,1991-Q2,0200-0250,R-2,43F4,1
RAJ,1991-Q2,0200-0250,R-7,40F5,1
RAJ,1991-Q2,0200-0250,R-2,42F4,1
RAJ,1991-Q2,0200-0250,R-2,42F1,1.4142135623730951
RAJ,1991-Q2,0350-0400,R-1,47E8,1
RAJ,1991-Q2,0250-0300,R-2,42F0,1.7320508075688772
GUR,1991-Q1,0150-0200,R-4,37F0,5.196152422706632
GUR,1991-Q1,0150-0200,R-4,38F0,23.323807579381203
GUR,1991-Q1,0150-0200,R-4,37F1,5.744562646538029
GUR,1991-Q1,0150-0200,R-6,37F4,4
GUR,1991-Q1,0150-0200,R-6,39F4,3.3166247903554
GUR,1991-Q1,0150-0200,R-6,39F5,3.7416573867739413
GUR,1991-Q1,0150-0200,R-7,40F6,1.4142135623730951
GUR,1991-Q1,0200-0250,R-4,37F0,11.40175425099138
GUR,1991-Q1,0200-0250,R-4,38F0,31.591137997862628
GUR,1991-Q1,0200-0250,R-4,39E9,4.47213595499958
GUR,1991-Q1,0200-0250,R-6,36F3,1.7320508075688772
GUR,1991-Q1,0200-0250,R-6,38F4,1.7320508075688772
GUR,1991-Q1,0200-0250,R-6,39F4,1
GUR,1991-Q1,0200-0250,R-6,39F5,2.23606797749979
GUR,1991-Q1,0250-0300,R-4,37F0,7.615773105863909
GUR,1991-Q1,0250-0300,R-4,38F0,20.149441679609886
GUR,1991-Q1,0250-0300,R-4,39E9,3.3166247903554
GUR,1991-Q1,0250-0300,R-4,37F1,4.123105625617661
GUR,1991-Q1,0250-0300,R-2,40F2,14.212670403551895
GUR,1991-Q1,0250-0300,R-6,39F5,1.4142135623730951
GUR,1991-Q1,0300-0350,R-4,38E9,2
GUR,1991-Q1,0300-0350,R-4,37F0,3
GUR,1991-Q1,0300-0350,R-4,38F0,11.40175425099138
GUR,1991-Q1,0300-0350,R-4,37F1,2.449489742783178
GUR,1991-Q1,0300-0350,R-2,40F2,9.219544457292887
GUR,1991-Q1,0300-0350,R-6,36F3,1.4142135623730951
GUR,1991-Q1,0350-0400,R-4,37F0,1
GUR,1991-Q1,0350-0400,R-4,38F0,5.196152422706632
GUR,1991-Q1,0350-0400,R-6,36F3,1.4142135623730951
GUR,1991-Q1,0350-0400,R-6,37F4,1
GUR,1991-Q1,0350-0400,R-6,39F5,1
GUR,1991-Q1,0400-0500,R-4,38F0,3.7416573867739413
GUR,1991-Q1,0400-0500,R-6,38F4,1
GUR,1991-Q2,0250-0300,R-1,47F2,1.4142135623730951
GUR,1991-Q2,0250-0300,R-1,48F2,1
GUR,1991-Q2,0250-0300,R-1,49F2,1.4142135623730951
GUR,1991-Q2,0250-0300,R-1,45F3,1.7320508075688772
GUR,1991-Q2,0300-0350,R-1,47F1,1
GUR,1991-Q2,0300-0350,R-1,48F1,1
GUR,1991-Q2,0300-0350,R-1,45F2,1.4142135623730951
GUR,1991-Q2,0300-0350,R-1,46F2,1
GUR,1991-Q2,0300-0350,R-1,48F2,1
GUR,1991-Q2,0150-0200,R-1,48F1,1.7320508075688772
GUR,1991-Q2,0150-0200,R-1,47F2,1.7320508075688772
GUR,1991-Q2,0150-0200,R-1,48F2,1.4142135623730951
GUR,1991-Q2,0150-0200,R-1,49F2,2
GUR,1991-Q2,0200-0250,R-1,47F1,1.4142135623730951
GUR,1991-Q2,0200-0250,R-1,48F1,2.449489742783178
GUR,1991-Q2,0200-0250,R-1,47F2,2.449489742783178
GUR,1991-Q2,0200-0250,R-1,48F2,1.7320508075688772
GUR,1991-Q3,0150-0200,R-2,40F3,13
GUR,1991-Q3,0150-0200,R-2,40F4,10.14889156509222
GUR,1991-Q3,0150-0200,R-2,41F4,5.0990195135927845
GUR,1991-Q3,0150-0200,R-2,42F4,3.1622776601683795
GUR,1991-Q3,0150-0200,R-7,41F5,1.4142135623730951
GUR,1991-Q3,0150-0200,R-7,42F5,5.385164807134504
GUR,1991-Q3,0150-0200,R-7,40F6,7.483314773547883
GUR,1991-Q3,0150-0200,R-7,42F6,9.9498743710662
GUR,1991-Q3,0150-0200,R-7,40F7,7.3484692283495345
GUR,1991-Q3,0150-0200,R-7,42F7,2.7386127875258306
GUR,1991-Q3,0200-0250,R-2,40F3,12.041594578792296
GUR,1991-Q3,0200-0250,R-2,44F3,1.7320508075688772
GUR,1991-Q3,0200-0250,R-2,40F4,14
GUR,1991-Q3,0200-0250,R-2,41F4,6.928203230275509
GUR,1991-Q3,0200-0250,R-2,42F4,5.830951894845301
GUR,1991-Q3,0200-0250,R-7,41F5,4
GUR,1991-Q3,0200-0250,R-7,42F5,7.681145747868608
GUR,1991-Q3,0200-0250,R-7,40F6,6.48074069840786
GUR,1991-Q3,0200-0250,R-7,42F6,6.708203932499369
GUR,1991-Q3,0200-0250,R-7,40F7,3.1622776601683795
GUR,1991-Q3,0200-0250,R-7,41F7,11.575836902790225
GUR,1991-Q3,0200-0250,R-7,42F7,2.7386127875258306
GUR,1991-Q3,0250-0300,R-2,40F3,2.6457513110645907
GUR,1991-Q3,0250-0300,R-2,44F3,1
GUR,1991-Q3,0250-0300,R-2,40F4,7.14142842854285
GUR,1991-Q3,0250-0300,R-2,41F4,3.4641016151377544
GUR,1991-Q3,0250-0300,R-2,42F4,3.605551275463989
GUR,1991-Q3,0250-0300,R-7,41F5,2.449489742783178
GUR,1991-Q3,0250-0300,R-7,42F5,3.872983346207417
GUR,1991-Q3,0250-0300,R-7,40F6,2
GUR,1991-Q3,0250-0300,R-7,40F7,2.449489742783178
GUR,1991-Q3,0250-0300,R-7,41F7,2.6457513110645907
GUR,1991-Q3,0250-0300,R-7,42F7,1.8708286933869707
GUR,1991-Q3,0300-0350,R-2,40F3,3
GUR,1991-Q3,0300-0350,R-2,40F4,4.47213595499958
GUR,1991-Q3,0300-0350,R-7,41F5,2.23606797749979
GUR,1991-Q3,0300-0350,R-7,42F5,1.7320508075688772
GUR,1991-Q3,0300-0350,R-7,42F6,1.4142135623730951
GUR,1991-Q3,0350-0400,R-2,40F3,2
GUR,1991-Q3,0350-0400,R-2,40F4,1.7320508075688772
GUR,1991-Q3,0350-0400,R-7,41F5,1
GUR,1991-Q4,0150-0200,R-3,41E9,13.490737563232042
GUR,1991-Q4,0150-0200,R-3,41E8,1
GUR,1991-Q4,0150-0200,R-2,41F1,18.867962264113206
GUR,1991-Q4,0150-0200,R-2,39F2,7.874007874011811
GUR,1991-Q4,0150-0200,R-2,41F2,7.54983443527075
GUR,1991-Q4,0150-0200,R-2,42F2,15.132745950421556
GUR,1991-Q4,0150-0200,R-6,39F3,13.076696830622021
GUR,1991-Q4,0150-0200,R-6,39F4,21.42428528562855
GUR,1991-Q4,0150-0200,R-6,39F5,6.557438524302
GUR,1991-Q4,0200-0250,R-3,41E8,1.4142135623730951
GUR,1991-Q4,0200-0250,R-3,41E9,12.409673645990857
GUR,1991-Q4,0200-0250,R-2,41F0,21.748563170931547
GUR,1991-Q4,0200-0250,R-2,41F1,14.106735979665885
GUR,1991-Q4,0200-0250,R-2,39F2,8.48528137423857
GUR,1991-Q4,0200-0250,R-2,41F2,10.295630140987
GUR,1991-Q4,0200-0250,R-2,42F2,16.09347693943108
GUR,1991-Q4,0200-0250,R-6,39F3,12.328828005937952
GUR,1991-Q4,0200-0250,R-6,39F4,12.649110640673518
GUR,1991-Q4,0250-0300,R-3,41E8,1
GUR,1991-Q4,0250-0300,R-3,41E9,9.16515138991168
GUR,1991-Q4,0250-0300,R-2,41F1,6.324555320336759
GUR,1991-Q4,0250-0300,R-2,39F2,12.12435565298214
GUR,1991-Q4,0250-0300,R-2,41F2,9.327379053088816
GUR,1991-Q4,0250-0300,R-2,42F2,10.723805294763608
GUR,1991-Q4,0250-0300,R-6,39F3,5.656854249492381
GUR,1991-Q4,0250-0300,R-6,39F4,3.4641016151377544
GUR,1991-Q4,0300-0350,R-3,41E9,1.4142135623730951
GUR,1991-Q4,0300-0350,R-2,41F0,9.643650760992955
GUR,1991-Q4,0300-0350,R-2,41F1,6.324555320336759
GUR,1991-Q4,0300-0350,R-2,39F2,3.3166247903554
GUR,1991-Q4,0300-0350,R-2,41F2,4.47213595499958
GUR,1991-Q4,0300-0350,R-2,42F2,4
GUR,1991-Q4,0350-0400,R-2,41F0,2.8284271247461903
GUR,1991-Q4,0350-0400,R-2,41F1,6.324555320336759
GUR,1991-Q4,0350-0400,R-2,39F2,3.3166247903554
GUR,1991-Q4,0350-0400,R-2,41F2,3.1622776601683795
GUR,1991-Q4,0350-0400,R-2,42F2,2.8284271247461903
GUR,1991-Q4,0400-0500,R-2,39F2,2.23606797749979
GUR,1991-Q2,0250-0300,R-4,38F1,2
GUR,1991-Q2,0250-0300,R-2,43F1,1.7320508075688772
GUR,1991-Q2,0250-0300,R-5,34F2,4
GUR,1991-Q2,0250-0300,R-6,38F2,5.656854249492381
GUR,1991-Q2,0250-0300,R-2,40F2,4.358898943540674
GUR,1991-Q2,0250-0300,R-6,34F3,2
GUR,1991-Q2,0250-0300,R-6,38F3,2.6457513110645907
GUR,1991-Q2,0250-0300,R-2,40F3,2.6457513110645907
GUR,1991-Q2,0250-0300,R-2,44F3,1.4142135623730951
GUR,1991-Q2,0250-0300,R-1,47F3,1.4142135623730951
GUR,1991-Q2,0250-0300,R-1,49F3,2.449489742783178
GUR,1991-Q2,0250-0300,R-6,36F4,2.449489742783178
GUR,1991-Q2,0250-0300,R-2,40F4,3.4641016151377544
GUR,1991-Q2,0250-0300,R-6,36F5,3
GUR,1991-Q2,0250-0300,R-7,42F5,2
GUR,1991-Q2,0250-0300,R-6,38F6,2
GUR,1991-Q2,0300-0350,R-4,40E9,1
GUR,1991-Q2,0300-0350,R-3,42E9,1.7320508075688772
GUR,1991-Q2,0300-0350,R-5,36F1,1.7320508075688772
GUR,1991-Q2,0300-0350,R-5,34F2,2.23606797749979
GUR,1991-Q2,0300-0350,R-6,38F2,4.123105625617661
GUR,1991-Q2,0300-0350,R-2,40F2,2.449489742783178
GUR,1991-Q2,0300-0350,R-6,34F3,1.4142135623730951
GUR,1991-Q2,0300-0350,R-2,40F3,3.4641016151377544
GUR,1991-Q2,0300-0350,R-1,49F3,1.224744871391589
GUR,1991-Q2,0300-0350,R-6,36F4,2.449489742783178
GUR,1991-Q2,0300-0350,R-6,38F4,2.6457513110645907
GUR,1991-Q2,0300-0350,R-6,36F5,1.7320508075688772
GUR,1991-Q2,0350-0400,R-4,38F1,1
GUR,1991-Q2,0350-0400,R-6,38F2,2.23606797749979
GUR,1991-Q2,0350-0400,R-6,38F3,1
GUR,1991-Q2,0350-0400,R-2,40F3,2.23606797749979
GUR,1991-Q2,0350-0400,R-6,36F4,1.7320508075688772
GUR,1991-Q2,0350-0400,R-6,38F4,1.7320508075688772
GUR,1991-Q2,0350-0400,R-7,40F6,1.4142135623730951
GUR,1991-Q2,0350-0400,R-6,38F7,1
GUR,1991-Q2,0400-0500,R-1,51E8,1
GUR,1991-Q2,0400-0500,R-6,38F3,1
GUR,1991-Q2,0100-0120,R-3,42E8,1.4142135623730951
GUR,1991-Q2,0150-0200,R-3,47E7,4.358898943540674
GUR,1991-Q2,0150-0200,R-1,47E8,2.8284271247461903
GUR,1991-Q2,0150-0200,R-3,42E9,4.69041575982343
GUR,1991-Q2,0150-0200,R-3,43E9,5.5677643628300215
GUR,1991-Q2,0150-0200,R-4,36F0,8.246211251235321
GUR,1991-Q2,0150-0200,R-4,38F0,8.12403840463596
GUR,1991-Q2,0150-0200,R-2,40F0,4.123105625617661
GUR,1991-Q2,0150-0200,R-2,42F0,4.795831523312719
GUR,1991-Q2,0150-0200,R-1,44F0,6.244997998398398
GUR,1991-Q2,0150-0200,R-5,36F1,7.615773105863909
GUR,1991-Q2,0150-0200,R-4,38F1,17.635192088548397
GUR,1991-Q2,0150-0200,R-2,40F1,6.082762530298219
GUR,1991-Q2,0150-0200,R-2,43F1,1.4142135623730951
GUR,1991-Q2,0150-0200,R-1,47F1,1.224744871391589
GUR,1991-Q2,0150-0200,R-5,34F2,3.1622776601683795
GUR,1991-Q2,0150-0200,R-6,38F2,14.352700094407323
GUR,1991-Q2,0150-0200,R-2,40F2,5.830951894845301
GUR,1991-Q2,0150-0200,R-2,42F2,1.4142135623730951
GUR,1991-Q2,0150-0200,R-2,43F2,1.7320508075688772
GUR,1991-Q2,0150-0200,R-6,34F3,1.7320508075688772
GUR,1991-Q2,0150-0200,R-6,36F3,10.295630140987
GUR,1991-Q2,0150-0200,R-6,38F3,4.358898943540674
GUR,1991-Q2,0150-0200,R-2,40F3,5.477225575051661
GUR,1991-Q2,0150-0200,R-2,42F3,3.1622776601683795
GUR,1991-Q2,0150-0200,R-2,43F3,3
GUR,1991-Q2,0150-0200,R-2,44F3,2.23606797749979
GUR,1991-Q2,0150-0200,R-1,45F3,4.123105625617661
GUR,1991-Q2,0150-0200,R-1,49F3,3.872983346207417
GUR,1991-Q2,0150-0200,R-6,36F4,9.539392014169456
GUR,1991-Q2,0150-0200,R-6,38F4,4.58257569495584
GUR,1991-Q2,0150-0200,R-2,40F4,8.48528137423857
GUR,1991-Q2,0150-0200,R-6,36F5,4
GUR,1991-Q2,0150-0200,R-7,40F5,3.872983346207417
GUR,1991-Q2,0150-0200,R-6,38F6,7.54983443527075
GUR,1991-Q2,0150-0200,R-7,40F6,8.06225774829855
GUR,1991-Q2,0150-0200,R-7,42F6,2.8284271247461903
GUR,1991-Q2,0150-0200,R-6,38F7,9.848857801796104
GUR,1991-Q2,0200-0250,R-3,42E8,3.3166247903554
GUR,1991-Q2,0200-0250,R-3,43E8,2.23606797749979
GUR,1991-Q2,0200-0250,R-1,47E8,2.6457513110645907
GUR,1991-Q2,0200-0250,R-4,40E9,4.358898943540674
GUR,1991-Q2,0200-0250,R-3,42E9,4.242640687119285
GUR,1991-Q2,0200-0250,R-3,43E9,3.872983346207417
GUR,1991-Q2,0200-0250,R-3,44E9,3.3166247903554
GUR,1991-Q2,0200-0250,R-4,36F0,6.48074069840786
GUR,1991-Q2,0200-0250,R-2,40F0,2.6457513110645907
GUR,1991-Q2,0200-0250,R-2,42F0,3.605551275463989
GUR,1991-Q2,0200-0250,R-1,44F0,5.5677643628300215
GUR,1991-Q2,0200-0250,R-5,36F1,6.48074069840786
GUR,1991-Q2,0200-0250,R-4,38F1,5.916079783099616
GUR,1991-Q2,0200-0250,R-2,40F1,4
GUR,1991-Q2,0200-0250,R-2,43F1,1.7320508075688772
GUR,1991-Q2,0200-0250,R-5,34F2,7.416198487095663
GUR,1991-Q2,0200-0250,R-6,38F2,11.916375287812984
GUR,1991-Q2,0200-0250,R-2,40F2,9.1104335791443
GUR,1991-Q2,0200-0250,R-2,42F2,1.4142135623730951
GUR,1991-Q2,0200-0250,R-2,43F2,1.4142135623730951
GUR,1991-Q2,0200-0250,R-6,34F3,3.605551275463989
GUR,1991-Q2,0200-0250,R-6,36F3,4.47213595499958
GUR,1991-Q2,0200-0250,R-6,38F3,6.244997998398398
GUR,1991-Q2,0200-0250,R-2,42F3,4.47213595499958
GUR,1991-Q2,0200-0250,R-2,43F3,2
GUR,1991-Q2,0200-0250,R-2,44F3,1.4142135623730951
GUR,1991-Q2,0200-0250,R-1,45F3,4
GUR,1991-Q2,0200-0250,R-1,47F3,1.4142135623730951
GUR,1991-Q2,0200-0250,R-6,34F4,1.7320508075688772
GUR,1991-Q2,0200-0250,R-6,36F4,6.082762530298219
GUR,1991-Q2,0200-0250,R-2,40F4,5.196152422706632
GUR,1991-Q2,0200-0250,R-2,42F4,4.358898943540674
GUR,1991-Q2,0200-0250,R-7,40F5,3.1622776601683795
GUR,1991-Q2,0200-0250,R-7,42F5,4
GUR,1991-Q2,0200-0250,R-7,40F6,7
GUR,1991-Q2,0200-0250,R-6,38F7,7.615773105863909
GUR,1991-Q2,0250-0300,R-3,43E8,1.4142135623730951
GUR,1991-Q2,0250-0300,R-1,51E8,1
GUR,1991-Q2,0250-0300,R-4,40E9,3.1622776601683795
GUR,1991-Q2,0250-0300,R-3,42E9,2.6457513110645907
GUR,1991-Q2,0250-0300,R-3,44E9,1.7320508075688772
GUR,1991-Q2,0250-0300,R-4,36F0,3.4641016151377544
GUR,1991-Q2,0250-0300,R-2,40F0,1.7320508075688772
GUR,1991-Q2,0250-0300,R-2,42F0,1.4142135623730951
GUR,1991-Q2,0250-0300,R-5,36F1,3.1622776601683795
GUR,1991-Q3,0100-0120,R-3,45E7,3.605551275463989
GUR,1991-Q3,0100-0120,R-6,36F3,3.4641016151377544
GUR,1991-Q3,0100-0120,R-6,38F3,1.4142135623730951
GUR,1991-Q3,0120-0150,R-3,45E7,7.681145747868608
GUR,1991-Q3,0120-0150,R-6,34F3,2
GUR,1991-Q3,0120-0150,R-6,35F3,1.4142135623730951
GUR,1991-Q3,0150-0200,R-3,45E7,17.804493814764857
GUR,1991-Q3,0150-0200,R-3,42E8,8.12403840463596
GUR,1991-Q3,0150-0200,R-1,51E8,4.69041575982343
GUR,1991-Q3,0150-0200,R-4,40E9,3.4641016151377544
GUR,1991-Q3,0150-0200,R-3,43E9,3.605551275463989
GUR,1991-Q3,0150-0200,R-3,44E9,3.3166247903554
GUR,1991-Q3,0150-0200,R-3,45E9,1.7320508075688772
GUR,1991-Q3,0150-0200,R-1,51E9,2.23606797749979
GUR,1991-Q3,0150-0200,R-4,36F0,7
GUR,1991-Q3,0150-0200,R-4,38F0,5.0990195135927845
GUR,1991-Q3,0150-0200,R-1,51F0,2.23606797749979
GUR,1991-Q3,0150-0200,R-5,35F1,7.483314773547883
GUR,1991-Q3,0150-0200,R-2,40F1,5.291502622129181
GUR,1991-Q3,0150-0200,R-1,47F1,2
GUR,1991-Q3,0150-0200,R-1,49F1,3.1622776601683795
GUR,1991-Q3,0150-0200,R-1,51F1,1.7320508075688772
GUR,1991-Q3,0150-0200,R-6,32F2,1.4142135623730951
GUR,1991-Q3,0150-0200,R-5,33F2,7.810249675906654
GUR,1991-Q3,0150-0200,R-5,35F2,1.7320508075688772
GUR,1991-Q3,0150-0200,R-6,38F2,13.96424004376894
GUR,1991-Q3,0150-0200,R-1,45F2,4.123105625617661
GUR,1991-Q3,0150-0200,R-1,50F2,3
GUR,1991-Q3,0150-0200,R-6,33F3,3.4641016151377544
GUR,1991-Q3,0150-0200,R-6,34F3,7.280109889280518
GUR,1991-Q3,0150-0200,R-6,35F3,4.898979485566356
GUR,1991-Q3,0150-0200,R-6,36F3,7.416198487095663
GUR,1991-Q3,0150-0200,R-6,38F3,6.082762530298219
