"Year","Predator","Prey","Prey.no","eatenW"
2006,"Saithe","N. sandeel",22,88905.5031403999
2007,"Saithe","N. sandeel",22,117964.266831021
2008,"Saithe","N. sandeel",22,95558.0169595733
2009,"Saithe","N. sandeel",22,102661.350959308
2010,"Saithe","N. sandeel",22,114967.253799039
2011,"Saithe","N. sandeel",22,65790.547441168
2012,"Saithe","N. sandeel",22,77487.435105653
2013,"Saithe","N. sandeel",22,110580.322141448
2014,"Saithe","N. sandeel",22,97434.6973611243
2015,"Saithe","N. sandeel",22,97015.9057763353
2016,"Saithe","N. sandeel",22,102428.543263751
2017,"Saithe","N. sandeel",22,236061.90774379
2018,"Saithe","N. sandeel",22,140067.479303539
2019,"Saithe","N. sandeel",22,192208.699712104
1986,"W.horse mac","N. sandeel",22,49815.0461740269
1987,"W.horse mac","N. sandeel",22,11244.228770834
1988,"W.horse mac","N. sandeel",22,258128.274164036
1989,"W.horse mac","N. sandeel",22,39127.152082366
1990,"W.horse mac","N. sandeel",22,51598.6154879757
1991,"W.horse mac","N. sandeel",22,162789.452636901
1992,"W.horse mac","N. sandeel",22,131389.8219426
1993,"W.horse mac","N. sandeel",22,344979.593157435
1994,"W.horse mac","N. sandeel",22,336369.853869202
1995,"W.horse mac","N. sandeel",22,73393.6730390074
1996,"W.horse mac","N. sandeel",22,59397.799189031
1997,"W.horse mac","N. sandeel",22,66300.7973712594
1998,"W.horse mac","N. sandeel",22,9622.9614653752
2000,"W.horse mac","N. sandeel",22,7279.23657940736
2001,"W.horse mac","N. sandeel",22,1556.13562923344
2002,"W.horse mac","N. sandeel",22,571.02857012832
2003,"W.horse mac","N. sandeel",22,964.499381519791
2004,"W.horse mac","N. sandeel",22,620.693740284458
2005,"W.horse mac","N. sandeel",22,1686.2440604009
2006,"W.horse mac","N. sandeel",22,942.245379631164
2007,"W.horse mac","N. sandeel",22,3870.37697862048
2008,"W.horse mac","N. sandeel",22,3513.45845009292
2009,"W.horse mac","N. sandeel",22,7853.80363275816
2010,"W.horse mac","N. sandeel",22,1528.0511983677
2011,"W.horse mac","N. sandeel",22,793.29391037546
2012,"W.horse mac","N. sandeel",22,1064.613882475
2013,"W.horse mac","N. sandeel",22,804.700763288048
2014,"W.horse mac","N. sandeel",22,3048.80972803335
2015,"W.horse mac","N. sandeel",22,202.017480707646
2016,"W.horse mac","N. sandeel",22,6784.64259775242
2017,"W.horse mac","N. sandeel",22,801.14541343536
2018,"W.horse mac","N. sandeel",22,2827.35684457306
2019,"W.horse mac","N. sandeel",22,1406.73998374875
1974,"Whiting","N. sandeel",22,89651.4610233146
1975,"Whiting","N. sandeel",22,54537.8432099526
1976,"Whiting","N. sandeel",22,72751.7842454496
1977,"Whiting","N. sandeel",22,67899.3993330152
1978,"Whiting","N. sandeel",22,53716.6166052055
1979,"Whiting","N. sandeel",22,111358.332355154
1980,"Whiting","N. sandeel",22,127872.411499041
1981,"Whiting","N. sandeel",22,105422.94620098
1982,"Whiting","N. sandeel",22,77067.3035814728
1983,"Whiting","N. sandeel",22,67396.8076940895
1984,"Whiting","N. sandeel",22,60107.6459426188
1985,"Whiting","N. sandeel",22,84121.3028558587
1986,"Whiting","N. sandeel",22,127841.086419587
1987,"Whiting","N. sandeel",22,105321.210533405
1988,"Whiting","N. sandeel",22,125864.729950887
1989,"Whiting","N. sandeel",22,111773.944834492
1990,"Whiting","N. sandeel",22,69161.3654206529
1991,"Whiting","N. sandeel",22,74026.7784048271
1992,"Whiting","N. sandeel",22,68615.6709355285
1993,"Whiting","N. sandeel",22,100072.508148948
1994,"Whiting","N. sandeel",22,101121.104919738
1995,"Whiting","N. sandeel",22,85248.7364495474
1996,"Whiting","N. sandeel",22,110863.112836477
1997,"Whiting","N. sandeel",22,97041.5366236857
1998,"Whiting","N. sandeel",22,66538.9637710297
1999,"Whiting","N. sandeel",22,56272.6432159282
2000,"Whiting","N. sandeel",22,84376.1951969089
2001,"Whiting","N. sandeel",22,66179.371515235
2002,"Whiting","N. sandeel",22,34673.4638280844
2003,"Whiting","N. sandeel",22,24643.8557728857
2004,"Whiting","N. sandeel",22,16602.6473273759
2005,"Whiting","N. sandeel",22,19881.4549847184
2006,"Whiting","N. sandeel",22,28196.1050287078
2007,"Whiting","N. sandeel",22,33764.1407364466
2008,"Whiting","N. sandeel",22,30930.007743751
2009,"Whiting","N. sandeel",22,36303.2612927406
2010,"Whiting","N. sandeel",22,40400.2482869601
2011,"Whiting","N. sandeel",22,29145.6807982772
2012,"Whiting","N. sandeel",22,29199.5318883043
2013,"Whiting","N. sandeel",22,35652.648247477
2014,"Whiting","N. sandeel",22,38251.82127739
2015,"Whiting","N. sandeel",22,37432.2147580195
2016,"Whiting","N. sandeel",22,87487.048540581
2017,"Whiting","N. sandeel",22,104791.855418577
2018,"Whiting","N. sandeel",22,73202.9287935818
2019,"Whiting","N. sandeel",22,72492.8795144518
1974,"A. radiata","S. sandeel",23,2975.60593511667
1975,"A. radiata","S. sandeel",23,4326.59367298259
1976,"A. radiata","S. sandeel",23,2957.37147739955
1977,"A. radiata","S. sandeel",23,6477.10227503704
1978,"A. radiata","S. sandeel",23,7856.769558664
1979,"A. radiata","S. sandeel",23,4057.2638432653
1980,"A. radiata","S. sandeel",23,4560.13160025437
1981,"A. radiata","S. sandeel",23,5771.57185182565
1982,"A. radiata","S. sandeel",23,5551.20864979208
1983,"A. radiata","S. sandeel",23,10204.2269789939
1984,"A. radiata","S. sandeel",23,21871.6860205485
1985,"A. radiata","S. sandeel",23,12453.6607486248
1986,"A. radiata","S. sandeel",23,26541.7345205785
1987,"A. radiata","S. sandeel",23,28188.4458778637
1988,"A. radiata","S. sandeel",23,10055.657961627
1989,"A. radiata","S. sandeel",23,23049.1708973607
1990,"A. radiata","S. sandeel",23,21357.6944617722
1991,"A. radiata","S. sandeel",23,24657.8161385532
1992,"A. radiata","S. sandeel",23,26744.3475776326
1993,"A. radiata","S. sandeel",23,26027.7422893111
1994,"A. radiata","S. sandeel",23,24673.3046098413
1995,"A. radiata","S. sandeel",23,29563.8418088115
1996,"A. radiata","S. sandeel",23,28155.8554839161
1997,"A. radiata","S. sandeel",23,41340.6748876363
1998,"A. radiata","S. sandeel",23,20279.2284733722
1999,"A. radiata","S. sandeel",23,15805.2465186303
2000,"A. radiata","S. sandeel",23,28046.9818260486
2001,"A. radiata","S. sandeel",23,26613.8330959869
2002,"A. radiata","S. sandeel",23,24469.9208480588
2003,"A. radiata","S. sandeel",23,14131.6559921411
2004,"A. radiata","S. sandeel",23,9878.89941595705
2005,"A. radiata","S. sandeel",23,11259.1980240871
2006,"A. radiata","S. sandeel",23,9486.77597635644
2007,"A. radiata","S. sandeel",23,19926.0959843421
2008,"A. radiata","S. sandeel",23,13050.1935733659
2009,"A. radiata","S. sandeel",23,16633.7016739894
2010,"A. radiata","S. sandeel",23,15403.3554775748
2011,"A. radiata","S. sandeel",23,10340.3124598271
2012,"A. radiata","S. sandeel",23,6147.25122772027
2013,"A. radiata","S. sandeel",23,3805.23723559196
2014,"A. radiata","S. sandeel",23,4957.44580628623
2015,"A. radiata","S. sandeel",23,6875.82371497338
2016,"A. radiata","S. sandeel",23,6508.76464593637
2017,"A. radiata","S. sandeel",23,5324.03633641578
2018,"A. radiata","S. sandeel",23,2202.9531966164
2019,"A. radiata","S. sandeel",23,2538.61381808844
1974,"Cod","S. sandeel",23,28268.6160230136
1975,"Cod","S. sandeel",23,35451.6056212683
1976,"Cod","S. sandeel",23,33845.5611308884
1977,"Cod","S. sandeel",23,57550.5006740605
1978,"Cod","S. sandeel",23,68925.6352171604
1979,"Cod","S. sandeel",23,48008.8696757975
1980,"Cod","S. sandeel",23,48088.7689417352
1981,"Cod","S. sandeel",23,57006.937499505
1982,"Cod","S. sandeel",23,55662.3155396831
1983,"Cod","S. sandeel",23,40853.9470796206
1984,"Cod","S. sandeel",23,70562.9358839875
1985,"Cod","S. sandeel",23,39873.7146885752
1986,"Cod","S. sandeel",23,54876.4787021319
1987,"Cod","S. sandeel",23,43376.566183277
1988,"Cod","S. sandeel",23,30571.6003596306
1989,"Cod","S. sandeel",23,28769.0868408115
1990,"Cod","S. sandeel",23,21770.408180077
1991,"Cod","S. sandeel",23,23694.016030203
1992,"Cod","S. sandeel",23,28397.1392438523
1993,"Cod","S. sandeel",23,23053.7393831629
1994,"Cod","S. sandeel",23,28924.3368999639
1995,"Cod","S. sandeel",23,38140.9535503305
1996,"Cod","S. sandeel",23,33994.9941262118
1997,"Cod","S. sandeel",23,52423.6826459467
1998,"Cod","S. sandeel",23,29209.0169139751
1999,"Cod","S. sandeel",23,11974.7070723016
2000,"Cod","S. sandeel",23,13364.6421007674
2001,"Cod","S. sandeel",23,14630.2886730085
2002,"Cod","S. sandeel",23,15974.0215398181
2003,"Cod","S. sandeel",23,6493.00988978842
2004,"Cod","S. sandeel",23,5162.56857813338
2005,"Cod","S. sandeel",23,4723.99373089032
2006,"Cod","S. sandeel",23,6441.69533529575
2007,"Cod","S. sandeel",23,9112.8164440199
2008,"Cod","S. sandeel",23,9780.52860664151
2009,"Cod","S. sandeel",23,13538.9536257435
2010,"Cod","S. sandeel",23,22629.489097408
2011,"Cod","S. sandeel",23,10383.6994753704
2012,"Cod","S. sandeel",23,8080.25111330467
2013,"Cod","S. sandeel",23,6633.33311848848
2014,"Cod","S. sandeel",23,5736.62923680079
2015,"Cod","S. sandeel",23,6989.95526952085
2016,"Cod","S. sandeel",23,6620.26406302764
2017,"Cod","S. sandeel",23,10467.450636385
2018,"Cod","S. sandeel",23,3626.21810084882
2019,"Cod","S. sandeel",23,6365.43359003787
1974,"Fulmar","S. sandeel",23,11795.2446060831
1975,"Fulmar","S. sandeel",23,15428.1055601966
1976,"Fulmar","S. sandeel",23,13548.0207024174
1977,"Fulmar","S. sandeel",23,16979.795064226
1978,"Fulmar","S. sandeel",23,23830.9528447478
1979,"Fulmar","S. sandeel",23,17342.5844449246
1980,"Fulmar","S. sandeel",23,16309.092805672
1981,"Fulmar","S. sandeel",23,17644.4145611394
1982,"Fulmar","S. sandeel",23,21225.4824033535
1983,"Fulmar","S. sandeel",23,16726.3036174431
1984,"Fulmar","S. sandeel",23,23166.8861026527
1985,"Fulmar","S. sandeel",23,18613.2008571603
1986,"Fulmar","S. sandeel",23,29050.620264815
1987,"Fulmar","S. sandeel",23,25260.3594494527
1988,"Fulmar","S. sandeel",23,14371.6671244991
1989,"Fulmar","S. sandeel",23,19951.7238274276
1990,"Fulmar","S. sandeel",23,15311.3616945636
1991,"Fulmar","S. sandeel",23,17170.474301587
1992,"Fulmar","S. sandeel",23,21650.2936938261
1993,"Fulmar","S. sandeel",23,14124.5532578833
1994,"Fulmar","S. sandeel",23,16252.3359394157
1995,"Fulmar","S. sandeel",23,22079.9527323142
1996,"Fulmar","S. sandeel",23,16665.1024287494
1997,"Fulmar","S. sandeel",23,23069.2154345488
1998,"Fulmar","S. sandeel",23,17199.7923154783
1999,"Fulmar","S. sandeel",23,9875.06157604639
2000,"Fulmar","S. sandeel",23,11229.6230338706
2001,"Fulmar","S. sandeel",23,11977.9592916426
2002,"Fulmar","S. sandeel",23,17071.9367401534
2003,"Fulmar","S. sandeel",23,6922.88360605786
2004,"Fulmar","S. sandeel",23,6125.16008227623
2005,"Fulmar","S. sandeel",23,5838.46953450184
2006,"Fulmar","S. sandeel",23,7096.12959206346
2007,"Fulmar","S. sandeel",23,8257.19576880109
2008,"Fulmar","S. sandeel",23,9114.67744602206
2009,"Fulmar","S. sandeel",23,8836.08789968
2010,"Fulmar","S. sandeel",23,16608.1840881181
2011,"Fulmar","S. sandeel",23,10231.6706625399
2012,"Fulmar","S. sandeel",23,7158.34090867595
2013,"Fulmar","S. sandeel",23,5406.06129478371
2014,"Fulmar","S. sandeel",23,4574.03456933555
2015,"Fulmar","S. sandeel",23,5567.12612277398
2016,"Fulmar","S. sandeel",23,5968.05199434114
2017,"Fulmar","S. sandeel",23,7498.40681380822
2018,"Fulmar","S. sandeel",23,3306.36197655293
2019,"Fulmar","S. sandeel",23,4430.15758541821
1974,"G. gurnards","S. sandeel",23,51686.4796311151
1975,"G. gurnards","S. sandeel",23,46392.5012574115
1976,"G. gurnards","S. sandeel",23,61080.4484845421
1977,"G. gurnards","S. sandeel",23,15644.9498576796
1978,"G. gurnards","S. sandeel",23,149109.319851551
1979,"G. gurnards","S. sandeel",23,2998.22317343717
1980,"G. gurnards","S. sandeel",23,8844.73405019256
1981,"G. gurnards","S. sandeel",23,209610.513503753
1982,"G. gurnards","S. sandeel",23,69833.6709084388
1983,"G. gurnards","S. sandeel",23,40708.6327845229
1984,"G. gurnards","S. sandeel",23,129372.374075076
1985,"G. gurnards","S. sandeel",23,26345.3446987833
1986,"G. gurnards","S. sandeel",23,72535.6795727545
1987,"G. gurnards","S. sandeel",23,24572.3985302094
1988,"G. gurnards","S. sandeel",23,16208.3699755618
1989,"G. gurnards","S. sandeel",23,36399.434601889
1990,"G. gurnards","S. sandeel",23,53170.506167313
1991,"G. gurnards","S. sandeel",23,52533.9311272316
1992,"G. gurnards","S. sandeel",23,55951.5642363837
1993,"G. gurnards","S. sandeel",23,73778.3123764369
1994,"G. gurnards","S. sandeel",23,145075.697840441
1995,"G. gurnards","S. sandeel",23,140806.899208817
1996,"G. gurnards","S. sandeel",23,166392.554663881
1997,"G. gurnards","S. sandeel",23,244161.225698879
1998,"G. gurnards","S. sandeel",23,181833.312833007
1999,"G. gurnards","S. sandeel",23,237479.834422055
2000,"G. gurnards","S. sandeel",23,207530.693535852
2001,"G. gurnards","S. sandeel",23,234430.72584578
2002,"G. gurnards","S. sandeel",23,219887.867980196
2003,"G. gurnards","S. sandeel",23,148281.755237867
2004,"G. gurnards","S. sandeel",23,109267.996050688
2005,"G. gurnards","S. sandeel",23,144485.038036062
2006,"G. gurnards","S. sandeel",23,123770.400486579
2007,"G. gurnards","S. sandeel",23,243799.56284531
2008,"G. gurnards","S. sandeel",23,183584.998482461
2009,"G. gurnards","S. sandeel",23,250607.011784937
2010,"G. gurnards","S. sandeel",23,400818.127242093
2011,"G. gurnards","S. sandeel",23,225930.86357298
2012,"G. gurnards","S. sandeel",23,199699.40235548
2013,"G. gurnards","S. sandeel",23,146660.198835877
2014,"G. gurnards","S. sandeel",23,179475.101787264
2015,"G. gurnards","S. sandeel",23,157607.216989895
2016,"G. gurnards","S. sandeel",23,179076.185660775
2017,"G. gurnards","S. sandeel",23,213767.936032315
2018,"G. gurnards","S. sandeel",23,84169.8510448471
2019,"G. gurnards","S. sandeel",23,108945.797809562
1974,"Gannet","S. sandeel",23,4376.81275997861
1975,"Gannet","S. sandeel",23,5335.3950526359
1976,"Gannet","S. sandeel",23,6251.41079404927
1977,"Gannet","S. sandeel",23,7581.63576507029
1978,"Gannet","S. sandeel",23,11464.7859866984
1979,"Gannet","S. sandeel",23,7134.26412203925
1980,"Gannet","S. sandeel",23,6466.24355484019
1981,"Gannet","S. sandeel",23,8468.28587563271
1982,"Gannet","S. sandeel",23,9005.01503037308
1983,"Gannet","S. sandeel",23,7191.02508700673
1984,"Gannet","S. sandeel",23,9767.39874709858
1985,"Gannet","S. sandeel",23,8303.70673366116
1986,"Gannet","S. sandeel",23,12217.0215647589
1987,"Gannet","S. sandeel",23,10951.6962142292
1988,"Gannet","S. sandeel",23,6652.50305409027
1989,"Gannet","S. sandeel",23,9302.21682542706
1990,"Gannet","S. sandeel",23,7375.55028549028
1991,"Gannet","S. sandeel",23,8701.90180002266
1992,"Gannet","S. sandeel",23,11566.7908735209
1993,"Gannet","S. sandeel",23,8073.08929447354
1994,"Gannet","S. sandeel",23,9748.88491956077
1995,"Gannet","S. sandeel",23,14350.9936279146
1996,"Gannet","S. sandeel",23,11858.6631483572
1997,"Gannet","S. sandeel",23,16097.3614421506
1998,"Gannet","S. sandeel",23,14796.3126039678
1999,"Gannet","S. sandeel",23,9164.49734544568
2000,"Gannet","S. sandeel",23,10528.880729963
2001,"Gannet","S. sandeel",23,11417.7081498941
2002,"Gannet","S. sandeel",23,15918.2555096486
2003,"Gannet","S. sandeel",23,6903.83593091456
2004,"Gannet","S. sandeel",23,6152.16479110796
2005,"Gannet","S. sandeel",23,7267.79412912045
2006,"Gannet","S. sandeel",23,9430.3902319717
2007,"Gannet","S. sandeel",23,11588.6898433016
2008,"Gannet","S. sandeel",23,13809.4964762211
2009,"Gannet","S. sandeel",23,12762.3800198054
2010,"Gannet","S. sandeel",23,25091.2978899664
2011,"Gannet","S. sandeel",23,17932.3874492989
2012,"Gannet","S. sandeel",23,12004.530505874
2013,"Gannet","S. sandeel",23,9679.26897744397
2014,"Gannet","S. sandeel",23,6768.25981209508
2015,"Gannet","S. sandeel",23,8873.73640316866
2016,"Gannet","S. sandeel",23,10161.5770954618
2017,"Gannet","S. sandeel",23,11829.0661480965
2018,"Gannet","S. sandeel",23,5791.80221082789
2019,"Gannet","S. sandeel",23,7502.35294502754
1974,"GBB. Gull","S. sandeel",23,1718.59787505874
1975,"GBB. Gull","S. sandeel",23,2038.60544442237
1976,"GBB. Gull","S. sandeel",23,1895.35038311635
1977,"GBB. Gull","S. sandeel",23,2500.62883231026
1978,"GBB. Gull","S. sandeel",23,3350.7507166697
1979,"GBB. Gull","S. sandeel",23,2547.87806794441
1980,"GBB. Gull","S. sandeel",23,2225.69967947464
1981,"GBB. Gull","S. sandeel",23,2828.93538439895
1982,"GBB. Gull","S. sandeel",23,2637.82346942795
1983,"GBB. Gull","S. sandeel",23,2349.08850421795
1984,"GBB. Gull","S. sandeel",23,2815.49154300875
1985,"GBB. Gull","S. sandeel",23,2610.85391984813
1986,"GBB. Gull","S. sandeel",23,3388.22087532692
1987,"GBB. Gull","S. sandeel",23,2787.41046034252
1988,"GBB. Gull","S. sandeel",23,1888.59838538115
1989,"GBB. Gull","S. sandeel",23,2478.04633833141
1990,"GBB. Gull","S. sandeel",23,2098.78250218053
1991,"GBB. Gull","S. sandeel",23,2290.40979350725
1992,"GBB. Gull","S. sandeel",23,2370.52100881612
1993,"GBB. Gull","S. sandeel",23,2057.32559808838
1994,"GBB. Gull","S. sandeel",23,2198.94149414044
1995,"GBB. Gull","S. sandeel",23,2391.09886419453
1996,"GBB. Gull","S. sandeel",23,2475.80647063998
1997,"GBB. Gull","S. sandeel",23,2455.62576848826
1998,"GBB. Gull","S. sandeel",23,1630.14316001999
1999,"GBB. Gull","S. sandeel",23,1135.90358178268
2000,"GBB. Gull","S. sandeel",23,1276.3322179424
2001,"GBB. Gull","S. sandeel",23,1387.83768796652
2002,"GBB. Gull","S. sandeel",23,1400.81571650835
2003,"GBB. Gull","S. sandeel",23,583.490667766548
2004,"GBB. Gull","S. sandeel",23,539.416824781992
2005,"GBB. Gull","S. sandeel",23,665.18541697843
2006,"GBB. Gull","S. sandeel",23,765.256988163103
2007,"GBB. Gull","S. sandeel",23,1147.12156948331
2008,"GBB. Gull","S. sandeel",23,1018.70707308216
2009,"GBB. Gull","S. sandeel",23,1581.83278612886
2010,"GBB. Gull","S. sandeel",23,2200.20416891877
2011,"GBB. Gull","S. sandeel",23,1227.3614459095
2012,"GBB. Gull","S. sandeel",23,986.135420063797
2013,"GBB. Gull","S. sandeel",23,822.571209983096
2014,"GBB. Gull","S. sandeel",23,717.448238943966
2015,"GBB. Gull","S. sandeel",23,760.831904921406
2016,"GBB. Gull","S. sandeel",23,1000.63192581338
2017,"GBB. Gull","S. sandeel",23,1039.79797774915
2018,"GBB. Gull","S. sandeel",23,489.08198402887
2019,"GBB. Gull","S. sandeel",23,768.188491543986
1974,"Guillemot","S. sandeel",23,20676.2113812494
1975,"Guillemot","S. sandeel",23,25404.1609421573
1976,"Guillemot","S. sandeel",23,25557.0866860102
1977,"Guillemot","S. sandeel",23,35550.2301715022
1978,"Guillemot","S. sandeel",23,45442.6336378108
1979,"Guillemot","S. sandeel",23,32807.4987594293
1980,"Guillemot","S. sandeel",23,33841.2620509677
1981,"Guillemot","S. sandeel",23,51413.380414721
1982,"Guillemot","S. sandeel",23,58263.6816983384
1983,"Guillemot","S. sandeel",23,45148.2362721396
1984,"Guillemot","S. sandeel",23,63045.1422020293
1985,"Guillemot","S. sandeel",23,53579.6111617781
