Species.n Year Quarter Age N west consum
10 1994 2 1 6295 0.00424 0.00936982
10 1994 2 2 299584 0.043542 0.0590217
10 1994 2 3 544432 0.124202 0.135117
10 1994 2 4 98595 0.347154 0.30439
10 1994 3 0 -1 -1 0
10 1994 3 1 3032 0.00424 0.0169819
10 1994 3 2 342178 0.043542 0.0871022
10 1994 3 3 764319 0.124202 0.181788
10 1994 3 4 157167 0.347154 0.374031
10 1994 4 0 -1 -1 0
10 1994 4 1 30613 0.00424 0.00877296
10 1994 4 2 550760 0.043542 0.052839
10 1994 4 3 1.4729e+006 0.124202 0.118546
10 1994 4 4 357126 0.347154 0.261829
10 1995 1 1 8126 0.00424 0.00371261
10 1995 1 2 420519 0.043542 0.0279462
10 1995 1 3 765750 0.124202 0.0693161
10 1995 1 4 258484 0.347154 0.168926
10 1995 2 1 4544 0.00424 0.00936982
10 1995 2 2 295222 0.043542 0.0590217
10 1995 2 3 466304 0.124202 0.135117
10 1995 2 4 124135 0.347154 0.30439
10 1995 3 0 -1 -1 0
10 1995 3 1 2189 0.00424 0.0169819
10 1995 3 2 337196 0.043542 0.0871022
10 1995 3 3 654636 0.124202 0.181788
10 1995 3 4 197880 0.347154 0.374031
10 1995 4 0 -1 -1 0
10 1995 4 1 22097 0.00424 0.00877296
10 1995 4 2 542741 0.043542 0.052839
10 1995 4 3 1.26153e+006 0.124202 0.118546
10 1995 4 4 449635 0.347154 0.261829
10 1996 1 1 7045 0.00424 0.00371261
10 1996 1 2 464716 0.043542 0.0279462
10 1996 1 3 714799 0.124202 0.0693161
10 1996 1 4 223377 0.347154 0.168926
10 1996 2 1 3940 0.00424 0.00936982
10 1996 2 2 326250 0.043542 0.0590217
10 1996 2 3 435278 0.124202 0.135117
10 1996 2 4 107275 0.347154 0.30439
10 1996 3 0 -1 -1 0
10 1996 3 1 1898 0.00424 0.0169819
10 1996 3 2 372636 0.043542 0.0871022
10 1996 3 3 611078 0.124202 0.181788
10 1996 3 4 171004 0.347154 0.374031
10 1996 4 0 -1 -1 0
10 1996 4 1 19158 0.00424 0.00877296
10 1996 4 2 599784 0.043542 0.052839
10 1996 4 3 1.17759e+006 0.124202 0.118546
10 1996 4 4 388567 0.347154 0.261829
10 1997 1 1 5168 0.00424 0.00371261
10 1997 1 2 380345 0.043542 0.0279462
10 1997 1 3 1.09158e+006 0.124202 0.0693161
10 1997 1 4 273618 0.347154 0.168926
10 1997 2 1 2890 0.00424 0.00936982
10 1997 2 2 267018 0.043542 0.0590217
10 1997 2 3 664720 0.124202 0.135117
10 1997 2 4 131403 0.347154 0.30439
10 1997 3 0 -1 -1 0
10 1997 3 1 1392 0.00424 0.0169819
10 1997 3 2 304982 0.043542 0.0871022
10 1997 3 3 933189 0.124202 0.181788
10 1997 3 4 209465 0.347154 0.374031
10 1997 4 0 -1 -1 0
10 1997 4 1 14054 0.00424 0.00877296
10 1997 4 2 490891 0.043542 0.052839
10 1997 4 3 1.79832e+006 0.124202 0.118546
10 1997 4 4 475961 0.347154 0.261829
10 1998 1 1 21321 0.00424 0.00371261
10 1998 1 2 447294 0.043542 0.0279462
10 1998 1 3 945217 0.124202 0.0693161
10 1998 1 4 333262 0.347154 0.168926
10 1998 2 1 11923 0.00424 0.00936982
10 1998 2 2 314019 0.043542 0.0590217
10 1998 2 3 575591 0.124202 0.135117
10 1998 2 4 160047 0.347154 0.30439
10 1998 3 0 -1 -1 0
10 1998 3 1 5743 0.00424 0.0169819
10 1998 3 2 358665 0.043542 0.0871022
10 1998 3 3 808062 0.124202 0.181788
10 1998 3 4 255125 0.347154 0.374031
10 1998 4 0 -1 -1 0
10 1998 4 1 57981 0.00424 0.00877296
10 1998 4 2 577298 0.043542 0.052839
10 1998 4 3 1.55719e+006 0.124202 0.118546
10 1998 4 4 579713 0.347154 0.261829
10 1999 1 1 28469 0.00424 0.00371261
10 1999 1 2 795802 0.043542 0.0279462
10 1999 1 3 1.78082e+006 0.124202 0.0693161
10 1999 1 4 485672 0.347154 0.168926
10 1999 2 1 15920 0.00424 0.00936982
10 1999 2 2 558686 0.043542 0.0590217
10 1999 2 3 1.08443e+006 0.124202 0.135117
10 1999 2 4 233240 0.347154 0.30439
10 1999 3 0 -1 -1 0
10 1999 3 1 7668 0.00424 0.0169819
10 1999 3 2 638119 0.043542 0.0871022
10 1999 3 3 1.52241e+006 0.124202 0.181788
10 1999 3 4 371801 0.347154 0.374031
10 1999 4 0 -1 -1 0
10 1999 4 1 77418 0.00424 0.00877296
10 1999 4 2 1.0271e+006 0.043542 0.052839
10 1999 4 3 2.9338e+006 0.124202 0.118546
10 1999 4 4 844830 0.347154 0.261829
10 2000 1 1 9764 0.00424 0.00371261
10 2000 1 2 1.10995e+006 0.043542 0.0279462
10 2000 1 3 1.13224e+006 0.124202 0.0693161
10 2000 1 4 288671 0.347154 0.168926
10 2000 2 1 5460 0.00424 0.00936982
10 2000 2 2 779230 0.043542 0.0590217
10 2000 2 3 689481 0.124202 0.135117
10 2000 2 4 138632 0.347154 0.30439
10 2000 3 0 -1 -1 0
10 2000 3 1 2630 0.00424 0.0169819
10 2000 3 2 890019 0.043542 0.0871022
10 2000 3 3 967950 0.124202 0.181788
10 2000 3 4 220989 0.347154 0.374031
10 2000 4 0 -1 -1 0
10 2000 4 1 26553 0.00424 0.00877296
10 2000 4 2 1.43255e+006 0.043542 0.052839
10 2000 4 3 1.86531e+006 0.124202 0.118546
10 2000 4 4 502146 0.347154 0.261829
10 2001 1 1 6929 0.00424 0.00371261
10 2001 1 2 915671 0.043542 0.0279462
10 2001 1 3 1.28374e+006 0.124202 0.0693161
10 2001 1 4 286987 0.347154 0.168926
10 2001 2 1 3875 0.00424 0.00936982
10 2001 2 2 642839 0.043542 0.0590217
10 2001 2 3 781734 0.124202 0.135117
10 2001 2 4 137823 0.347154 0.30439
10 2001 3 0 -1 -1 0
10 2001 3 1 1866 0.00424 0.0169819
10 2001 3 2 734237 0.043542 0.0871022
10 2001 3 3 1.09746e+006 0.124202 0.181788
10 2001 3 4 219700 0.347154 0.374031
10 2001 4 0 -1 -1 0
10 2001 4 1 18842 0.00424 0.00877296
10 2001 4 2 1.18181e+006 0.043542 0.052839
10 2001 4 3 2.11489e+006 0.124202 0.118546
10 2001 4 4 499217 0.347154 0.261829
10 2002 1 1 8353 0.00424 0.00371261
10 2002 1 2 691664 0.043542 0.0279462
10 2002 1 3 1.27673e+006 0.124202 0.0693161
10 2002 1 4 239243 0.347154 0.168926
10 2002 2 1 4671 0.00424 0.00936982
10 2002 2 2 485577 0.043542 0.0590217
10 2002 2 3 777465 0.124202 0.135117
10 2002 2 4 114895 0.347154 0.30439
10 2002 3 0 -1 -1 0
10 2002 3 1 2250 0.00424 0.0169819
10 2002 3 2 554615 0.043542 0.0871022
10 2002 3 3 1.09147e+006 0.124202 0.181788
10 2002 3 4 183150 0.347154 0.374031
10 2002 4 0 -1 -1 0
10 2002 4 1 22716 0.00424 0.00877296
10 2002 4 2 892694 0.043542 0.052839
10 2002 4 3 2.10334e+006 0.124202 0.118546
10 2002 4 4 416165 0.347154 0.261829
10 2003 1 1 11427 0.00424 0.00371261
10 2003 1 2 887616 0.043542 0.0279462
10 2003 1 3 1.22598e+006 0.124202 0.0693161
10 2003 1 4 218488 0.347154 0.168926
10 2003 2 1 6390 0.00424 0.00936982
10 2003 2 2 623144 0.043542 0.0590217
10 2003 2 3 746563 0.124202 0.135117
10 2003 2 4 104927 0.347154 0.30439
10 2003 3 0 -1 -1 0
10 2003 3 1 3078 0.00424 0.0169819
10 2003 3 2 711741 0.043542 0.0871022
10 2003 3 3 1.04809e+006 0.124202 0.181788
10 2003 3 4 167261 0.347154 0.374031
10 2003 4 0 -1 -1 0
10 2003 4 1 31074 0.00424 0.00877296
10 2003 4 2 1.1456e+006 0.043542 0.052839
10 2003 4 3 2.01974e+006 0.124202 0.118546
10 2003 4 4 380062 0.347154 0.261829
10 2004 1 1 8437 0.00424 0.00371261
10 2004 1 2 757704 0.043542 0.0279462
10 2004 1 3 1.19054e+006 0.124202 0.0693161
10 2004 1 4 149311 0.347154 0.168926
10 2004 2 1 4718 0.00424 0.00936982
10 2004 2 2 531940 0.043542 0.0590217
10 2004 2 3 724980 0.124202 0.135117
10 2004 2 4 71705 0.347154 0.30439
10 2004 3 0 -1 -1 0
10 2004 3 1 2273 0.00424 0.0169819
10 2004 3 2 607570 0.043542 0.0871022
10 2004 3 3 1.01779e+006 0.124202 0.181788
10 2004 3 4 114303 0.347154 0.374031
10 2004 4 0 -1 -1 0
10 2004 4 1 22944 0.00424 0.00877296
10 2004 4 2 977929 0.043542 0.052839
10 2004 4 3 1.96135e+006 0.124202 0.118546
10 2004 4 4 259727 0.347154 0.261829
10 2005 1 1 11565 0.00424 0.00371261
10 2005 1 2 1.04263e+006 0.043542 0.0279462
10 2005 1 3 1.5249e+006 0.124202 0.0693161
10 2005 1 4 121370 0.347154 0.168926
10 2005 2 1 6467 0.00424 0.00936982
10 2005 2 2 731973 0.043542 0.0590217
10 2005 2 3 928591 0.124202 0.135117
10 2005 2 4 58287 0.347154 0.30439
10 2005 3 0 -1 -1 0
10 2005 3 1 3115 0.00424 0.0169819
10 2005 3 2 836043 0.043542 0.0871022
10 2005 3 3 1.30363e+006 0.124202 0.181788
10 2005 3 4 92914 0.347154 0.374031
10 2005 4 0 -1 -1 0
10 2005 4 1 31450 0.00424 0.00877296
10 2005 4 2 1.34567e+006 0.043542 0.052839
10 2005 4 3 2.51219e+006 0.124202 0.118546
10 2005 4 4 211125 0.347154 0.261829
10 2006 1 1 2037 0.00424 0.00371261
10 2006 1 2 1.51229e+006 0.043542 0.0279462
10 2006 1 3 1.37879e+006 0.124202 0.0693161
10 2006 1 4 130372 0.347154 0.168926
10 2006 2 1 1139 0.00424 0.00936982
10 2006 2 2 1.06169e+006 0.043542 0.0590217
10 2006 2 3 839614 0.124202 0.135117
10 2006 2 4 62610 0.347154 0.30439
10 2006 3 0 -1 -1 0
10 2006 3 1 549 0.00424 0.0169819
10 2006 3 2 1.21264e+006 0.043542 0.0871022
10 2006 3 3 1.17872e+006 0.124202 0.181788
10 2006 3 4 99805 0.347154 0.374031
10 2006 4 0 -1 -1 0
10 2006 4 1 5539 0.00424 0.00877296
10 2006 4 2 1.95183e+006 0.043542 0.052839
10 2006 4 3 2.27148e+006 0.124202 0.118546
10 2006 4 4 226784 0.347154 0.261829
10 2007 1 1 4116 0.00424 0.00371261
10 2007 1 2 1.31004e+006 0.043542 0.0279462
10 2007 1 3 1.88833e+006 0.124202 0.0693161
10 2007 1 4 132666 0.347154 0.168926
10 2007 2 1 2301 0.00424 0.00936982
10 2007 2 2 919699 0.043542 0.0590217
10 2007 2 3 1.1499e+006 0.124202 0.135117
10 2007 2 4 63712 0.347154 0.30439
10 2007 3 0 -1 -1 0
10 2007 3 1 1109 0.00424 0.0169819
10 2007 3 2 1.05046e+006 0.043542 0.0871022
10 2007 3 3 1.61432e+006 0.124202 0.181788
10 2007 3 4 101561 0.347154 0.374031
10 2007 4 0 -1 -1 0
10 2007 4 1 11192 0.00424 0.00877296
10 2007 4 2 1.69079e+006 0.043542 0.052839
10 2007 4 3 3.11092e+006 0.124202 0.118546
10 2007 4 4 230773 0.347154 0.261829
10 2008 1 1 3190 0.00424 0.00371261
10 2008 1 2 1.01448e+006 0.043542 0.0279462
10 2008 1 3 1.6737e+006 0.124202 0.0693161
10 2008 1 4 175448 0.347154 0.168926
10 2008 2 1 1784 0.00424 0.00936982
10 2008 2 2 712206 0.043542 0.0590217
10 2008 2 3 1.0192e+006 0.124202 0.135117
10 2008 2 4 84257 0.347154 0.30439
10 2008 3 0 -1 -1 0
10 2008 3 1 859 0.00424 0.0169819
10 2008 3 2 813466 0.043542 0.0871022
10 2008 3 3 1.43084e+006 0.124202 0.181788
10 2008 3 4 134312 0.347154 0.374031
10 2008 4 0 -1 -1 0
10 2008 4 1 8675 0.00424 0.00877296
10 2008 4 2 1.30933e+006 0.043542 0.052839
10 2008 4 3 2.75733e+006 0.124202 0.118546
10 2008 4 4 305193 0.347154 0.261829
10 2009 1 1 4774 0.00424 0.00371261
10 2009 1 2 836354 0.043542 0.0279462
10 2009 1 3 1.72873e+006 0.124202 0.0693161
10 2009 1 4 190330 0.347154 0.168926
10 2009 2 1 2670 0.00424 0.00936982
10 2009 2 2 587155 0.043542 0.0590217
10 2009 2 3 1.05271e+006 0.124202 0.135117
10 2009 2 4 91405 0.347154 0.30439
10 2009 3 0 -1 -1 0
10 2009 3 1 1286 0.00424 0.0169819
10 2009 3 2 670636 0.043542 0.0871022
10 2009 3 3 1.47788e+006 0.124202 0.181788
10 2009 3 4 145705 0.347154 0.374031
10 2009 4 0 -1 -1 0
10 2009 4 1 12984 0.00424 0.00877296
10 2009 4 2 1.07944e+006 0.043542 0.052839
10 2009 4 3 2.84798e+006 0.124202 0.118546
10 2009 4 4 331081 0.347154 0.261829
10 2010 1 1 2594 0.00424 0.00371261
10 2010 1 2 645907 0.043542 0.0279462
10 2010 1 3 1.68201e+006 0.124202 0.0693161
10 2010 1 4 333278 0.347154 0.168926
10 2010 2 1 1450 0.00424 0.00936982
10 2010 2 2 453454 0.043542 0.0590217
10 2010 2 3 1.02426e+006 0.124202 0.135117
10 2010 2 4 160054 0.347154 0.30439
10 2010 3 0 -1 -1 0
10 2010 3 1 699 0.00424 0.0169819
10 2010 3 2 517925 0.043542 0.0871022
10 2010 3 3 1.43794e+006 0.124202 0.181788
10 2010 3 4 255138 0.347154 0.374031
10 2010 4 0 -1 -1 0
10 2010 4 1 7053 0.00424 0.00877296
10 2010 4 2 833638 0.043542 0.052839
10 2010 4 3 2.77102e+006 0.124202 0.118546
10 2010 4 4 579741 0.347154 0.261829
10 2011 1 1 11272 0.00424 0.00371261
10 2011 1 2 848904 0.043542 0.0279462
10 2011 1 3 1.76556e+006 0.124202 0.0693161
10 2011 1 4 296082 0.347154 0.168926
10 2011 2 1 6303 0.00424 0.00936982
10 2011 2 2 595966 0.043542 0.0590217
10 2011 2 3 1.07514e+006 0.124202 0.135117
10 2011 2 4 142191 0.347154 0.30439
10 2011 3 0 -1 -1 0
10 2011 3 1 3036 0.00424 0.0169819
10 2011 3 2 680700 0.043542 0.0871022
10 2011 3 3 1.50937e+006 0.124202 0.181788
10 2011 3 4 226663 0.347154 0.374031
10 2011 4 0 -1 -1 0
10 2011 4 1 30652 0.00424 0.00877296
10 2011 4 2 1.09564e+006 0.043542 0.052839
10 2011 4 3 2.90866e+006 0.124202 0.118546
10 2011 4 4 515038 0.347154 0.261829
10 2012 1 1 20269 0.00424 0.00371261
10 2012 1 2 1.14619e+006 0.043542 0.0279462
10 2012 1 3 1.95056e+006 0.124202 0.0693161
10 2012 1 4 255582 0.347154 0.168926
10 2012 2 1 11335 0.00424 0.00936982
10 2012 2 2 804671 0.043542 0.0590217
10 2012 2 3 1.1878e+006 0.124202 0.135117
10 2012 2 4 122741 0.347154 0.30439
10 2012 3 0 -1 -1 0
10 2012 3 1 5460 0.00424 0.0169819
10 2012 3 2 919077 0.043542 0.0871022
10 2012 3 3 1.66753e+006 0.124202 0.181788
10 2012 3 4 195658 0.347154 0.374031
10 2012 4 0 -1 -1 0
10 2012 4 1 55120 0.00424 0.00877296
10 2012 4 2 1.47932e+006 0.043542 0.052839
10 2012 4 3 3.21345e+006 0.124202 0.118546
10 2012 4 4 444587 0.347154 0.261829
10 2013 1 1 3532 0.00424 0.00371261
10 2013 1 2 456590 0.043542 0.0279462
10 2013 1 3 1.74178e+006 0.124202 0.0693161
10 2013 1 4 208573 0.347154 0.168926
10 2013 2 1 1975 0.00424 0.00936982
10 2013 2 2 320546 0.043542 0.0590217
10 2013 2 3 1.06066e+006 0.124202 0.135117
10 2013 2 4 100166 0.347154 0.30439
10 2013 3 0 -1 -1 0
10 2013 3 1 951 0.00424 0.0169819
10 2013 3 2 366120 0.043542 0.0871022
10 2013 3 3 1.48904e+006 0.124202 0.181788
10 2013 3 4 159671 0.347154 0.374031
10 2013 4 0 -1 -1 0
10 2013 4 1 9606 0.00424 0.00877296
10 2013 4 2 589297 0.043542 0.052839
10 2013 4 3 2.8695e+006 0.124202 0.118546
10 2013 4 4 362815 0.347154 0.261829
10 2014 1 1 5601 0.00424 0.00371261
10 2014 1 2 834965 0.043542 0.0279462
10 2014 1 3 2.15713e+006 0.124202 0.0693161
10 2014 1 4 199152 0.347154 0.168926
10 2014 2 1 3132 0.00424 0.00936982
10 2014 2 2 586180 0.043542 0.0590217
10 2014 2 3 1.31359e+006 0.124202 0.135117
10 2014 2 4 95641 0.347154 0.30439
10 2014 3 0 -1 -1 0
10 2014 3 1 1509 0.00424 0.0169819
10 2014 3 2 669522 0.043542 0.0871022
10 2014 3 3 1.84412e+006 0.124202 0.181788
10 2014 3 4 152459 0.347154 0.374031
10 2014 4 0 -1 -1 0
10 2014 4 1 15230 0.00424 0.00877296
10 2014 4 2 1.07764e+006 0.043542 0.052839
10 2014 4 3 3.55376e+006 0.124202 0.118546
10 2014 4 4 346426 0.347154 0.261829
10 2015 1 1 18240 0.00424 0.00371261
10 2015 1 2 1.2079e+006 0.043542 0.0279462
10 2015 1 3 1.80176e+006 0.124202 0.0693161
10 2015 1 4 244644 0.347154 0.168926
10 2015 2 1 10200 0.00424 0.00936982
10 2015 2 2 847999 0.043542 0.0590217
10 2015 2 3 1.09718e+006 0.124202 0.135117
10 2015 2 4 117488 0.347154 0.30439
10 2015 3 0 -1 -1 0
10 2015 3 1 4913 0.00424 0.0169819
10 2015 3 2 968565 0.043542 0.0871022
10 2015 3 3 1.54032e+006 0.124202 0.181788
10 2015 3 4 187284 0.347154 0.374031
10 2015 4 0 -1 -1 0
10 2015 4 1 49602 0.00424 0.00877296
10 2015 4 2 1.55898e+006 0.043542 0.052839
10 2015 4 3 2.9683e+006 0.124202 0.118546
10 2015 4 4 425560 0.347154 0.261829
10 2016 1 1 5859 0.00424 0.00371261
10 2016 1 2 1.16788e+006 0.043542 0.0279462
10 2016 1 3 1.93987e+006 0.124202 0.0693161
10 2016 1 4 261689 0.347154 0.168926
10 2016 2 1 3277 0.00424 0.00936982
10 2016 2 2 819903 0.043542 0.0590217
10 2016 2 3 1.18129e+006 0.124202 0.135117
10 2016 2 4 125674 0.347154 0.30439
10 2016 3 0 -1 -1 0
10 2016 3 1 1578 0.00424 0.0169819
10 2016 3 2 936475 0.043542 0.0871022
10 2016 3 3 1.65839e+006 0.124202 0.181788
10 2016 3 4 200333 0.347154 0.374031
10 2016 4 0 -1 -1 0
10 2016 4 1 15934 0.00424 0.00877296
10 2016 4 2 1.50732e+006 0.043542 0.052839
10 2016 4 3 3.19583e+006 0.124202 0.118546
10 2016 4 4 455210 0.347154 0.261829
11 1974 1 1 -1 -1 0
11 1974 1 2 -1 -1 0
11 1974 2 1 -1 -1 0
11 1974 2 2 -1 -1 0
11 1974 3 0 -1 -1 0
11 1974 3 1 -1 -1 0
11 1974 3 2 -1 -1 0
11 1974 4 0 -1 -1 0
11 1974 4 1 -1 -1 0
11 1974 4 2 -1 -1 0
11 1975 1 1 -1 -1 0
11 1975 1 2 -1 -1 0
11 1975 2 1 -1 -1 0
11 1975 2 2 -1 -1 0
11 1975 3 0 -1 -1 0
11 1975 3 1 -1 -1 0
11 1975 3 2 -1 -1 0
11 1975 4 0 -1 -1 0
11 1975 4 1 -1 -1 0
11 1975 4 2 -1 -1 0
11 1976 1 1 -1 -1 0
11 1976 1 2 -1 -1 0
11 1976 2 1 -1 -1 0
11 1976 2 2 -1 -1 0
11 1976 3 0 -1 -1 0
11 1976 3 1 -1 -1 0
11 1976 3 2 -1 -1 0
11 1976 4 0 -1 -1 0
11 1976 4 1 -1 -1 0
11 1976 4 2 -1 -1 0
11 1977 1 1 -1 -1 0
11 1977 1 2 -1 -1 0
11 1977 2 1 -1 -1 0
11 1977 2 2 -1 -1 0
11 1977 3 0 -1 -1 0
11 1977 3 1 -1 -1 0
11 1977 3 2 -1 -1 0
11 1977 4 0 -1 -1 0
11 1977 4 1 -1 -1 0
11 1977 4 2 -1 -1 0
11 1978 1 1 -1 -1 0
11 1978 1 2 -1 -1 0
11 1978 2 1 -1 -1 0
11 1978 2 2 -1 -1 0
11 1978 3 0 -1 -1 0
11 1978 3 1 -1 -1 0
11 1978 3 2 -1 -1 0
11 1978 4 0 -1 -1 0
11 1978 4 1 -1 -1 0
11 1978 4 2 -1 -1 0
11 1979 1 1 -1 -1 0
11 1979 1 2 -1 -1 0
11 1979 2 1 -1 -1 0
11 1979 2 2 -1 -1 0
11 1979 3 0 -1 -1 0
11 1979 3 1 -1 -1 0
11 1979 3 2 -1 -1 0
11 1979 4 0 -1 -1 0
11 1979 4 1 -1 -1 0
11 1979 4 2 -1 -1 0
11 1980 1 1 -1 -1 0
11 1980 1 2 -1 -1 0
11 1980 2 1 -1 -1 0
11 1980 2 2 -1 -1 0
11 1980 3 0 -1 -1 0
11 1980 3 1 -1 -1 0
11 1980 3 2 -1 -1 0
11 1980 4 0 -1 -1 0
11 1980 4 1 -1 -1 0
11 1980 4 2 -1 -1 0
11 1981 1 1 -1 -1 0
11 1981 1 2 -1 -1 0
11 1981 2 1 -1 -1 0
11 1981 2 2 -1 -1 0
11 1981 3 0 -1 -1 0
11 1981 3 1 -1 -1 0
11 1981 3 2 -1 -1 0
11 1981 4 0 -1 -1 0
11 1981 4 1 -1 -1 0
11 1981 4 2 -1 -1 0
11 1982 1 1 -1 -1 0
11 1982 1 2 -1 -1 0
11 1982 2 1 -1 -1 0
11 1982 2 2 -1 -1 0
11 1982 3 0 -1 -1 0
11 1982 3 1 -1 -1 0
11 1982 3 2 -1 -1 0
11 1982 4 0 -1 -1 0
11 1982 4 1 -1 -1 0
11 1982 4 2 -1 -1 0
11 1983 1 1 -1 -1 0
11 1983 1 2 -1 -1 0
11 1983 2 1 -1 -1 0
11 1983 2 2 -1 -1 0
11 1983 3 0 -1 -1 0
11 1983 3 1 -1 -1 0
11 1983 3 2 -1 -1 0
11 1983 4 0 -1 -1 0
11 1983 4 1 -1 -1 0
11 1983 4 2 -1 -1 0
11 1984 1 1 -1 -1 0
11 1984 1 2 -1 -1 0
11 1984 2 1 -1 -1 0
11 1984 2 2 -1 -1 0
11 1984 3 0 -1 -1 0
11 1984 3 1 -1 -1 0
11 1984 3 2 -1 -1 0
11 1984 4 0 -1 -1 0
11 1984 4 1 -1 -1 0
11 1984 4 2 -1 -1 0
11 1985 1 1 -1 -1 0
11 1985 1 2 -1 -1 0
11 1985 2 1 -1 -1 0
11 1985 2 2 -1 -1 0
11 1985 3 0 -1 -1 0
11 1985 3 1 -1 -1 0
11 1985 3 2 -1 -1 0
11 1985 4 0 -1 -1 0
11 1985 4 1 -1 -1 0
11 1985 4 2 -1 -1 0
11 1986 1 1 -1 -1 0
11 1986 1 2 -1 -1 0
11 1986 2 1 -1 -1 0
11 1986 2 2 -1 -1 0
11 1986 3 0 -1 -1 0
11 1986 3 1 227515 0.176261 0.210653
11 1986 3 2 202401 0.29617 0.526396
11 1986 4 0 -1 -1 0
11 1986 4 1 435073 0.176257 0.26069
11 1986 4 2 386887 0.296168 0.446169
11 1987 1 1 -1 -1 0
11 1987 1 2 -1 -1 0
11 1987 2 1 -1 -1 0
11 1987 2 2 -1 -1 0
11 1987 3 0 -1 -1 0
11 1987 3 1 1.097e+006 0.13229 0.126949
11 1987 3 2 290446 0.268708 0.443337
11 1987 4 0 -1 -1 0
11 1987 4 1 8.38164e+006 0.132287 0.193678
11 1987 4 2 2.21625e+006 0.268704 0.403402
11 1988 1 1 -1 -1 0
11 1988 1 2 -1 -1 0
11 1988 2 1 -1 -1 0
11 1988 2 2 -1 -1 0
11 1988 3 0 -1 -1 0
11 1988 3 1 888166 0.159726 0.177039
11 1988 3 2 281793 0.27399 0.458831
11 1988 4 0 -1 -1 0
11 1988 4 1 6.77491e+006 0.159725 0.235416
11 1988 4 2 2.14784e+006 0.273987 0.411617
11 1989 1 1 -1 -1 0
11 1989 1 2 -1 -1 0
11 1989 2 1 -1 -1 0
11 1989 2 2 -1 -1 0
11 1989 3 0 -1 -1 0
11 1989 3 1 746877 0.186375 0.23245
11 1989 3 2 242760 0.285754 0.494166
11 1989 4 0 -1 -1 0
11 1989 4 1 5.69385e+006 0.186372 0.276195
11 1989 4 2 1.8499e+006 0.285752 0.429932
11 1990 1 1 -1 -1 0
11 1990 1 2 -1 -1 0
11 1990 2 1 -1 -1 0
11 1990 2 2 -1 -1 0
11 1990 3 0 -1 -1 0
11 1990 3 1 73045 0.149452 0.15744
11 1990 3 2 772077 0.236781 0.354642
11 1990 4 0 -1 -1 0
11 1990 4 1 555078 0.149435 0.219731
11 1990 4 2 5.85876e+006 0.236777 0.353881
11 1991 1 1 -1 -1 0
11 1991 1 2 -1 -1 0
11 1991 2 1 -1 -1 0
11 1991 2 2 -1 -1 0
11 1991 3 0 -1 -1 0
11 1991 3 1 97469 0.148974 0.156552
11 1991 3 2 633299 0.256306 0.407866
11 1991 4 0 -1 -1 0
11 1991 4 1 739331 0.148956 0.219001
11 1991 4 2 4.7954e+006 0.256304 0.384143
11 1992 1 1 -1 -1 0
11 1992 1 2 -1 -1 0
11 1992 2 1 -1 -1 0
11 1992 2 2 -1 -1 0
11 1992 3 0 -1 -1 0
11 1992 3 1 319020 0.145974 0.151032
11 1992 3 2 1.01848e+006 0.272609 0.454758
11 1992 4 0 -1 -1 0
11 1992 4 1 1.65006e+006 0.145948 0.214424
11 1992 4 2 5.25241e+006 0.272607 0.409471
11 1993 1 1 -1 -1 0
11 1993 1 2 -1 -1 0
11 1993 2 1 -1 -1 0
11 1993 2 2 -1 -1 0
11 1993 3 0 -1 -1 0
11 1993 3 1 139663 0.158183 0.174032
11 1993 3 2 403519 0.284772 0.491173
11 1993 4 0 -1 -1 0
11 1993 4 1 1.69237e+006 0.158154 0.233019
11 1993 4 2 4.87497e+006 0.284769 0.4284
11 1994 1 1 -1 -1 0
11 1994 1 2 -1 -1 0
11 1994 2 1 -1 -1 0
11 1994 2 2 -1 -1 0
11 1994 3 0 -1 -1 0
11 1994 3 1 122538 0.162751 0.182999
11 1994 3 2 321959 0.292708 0.515585
11 1994 4 0 -1 -1 0
11 1994 4 1 1.48213e+006 0.162704 0.239963
11 1994 4 2 3.88244e+006 0.292703 0.440765
11 1995 1 1 -1 -1 0
11 1995 1 2 -1 -1 0
11 1995 2 1 -1 -1 0
11 1995 2 2 -1 -1 0
11 1995 3 0 -1 -1 0
11 1995 3 1 75964 0.156399 0.170584
11 1995 3 2 265899 0.292124 0.513772
11 1995 4 0 -1 -1 0
11 1995 4 1 903262 0.156341 0.230253
11 1995 4 2 3.14591e+006 0.29211 0.43984
11 1996 1 1 20521 0.150217 0
11 1996 1 2 47459 0.298444 0
11 1996 2 1 -1 -1 0
11 1996 2 2 -1 -1 0
11 1996 3 0 -1 -1 0
11 1996 3 1 -1 -1 0
11 1996 3 2 -1 -1 0
11 1996 4 0 -1 -1 0
11 1996 4 1 160169 0.15004 0.220652
11 1996 4 2 364718 0.298415 0.449674
11 1997 1 1 32101 0.142779 0
11 1997 1 2 36457 0.30108 0
11 1997 2 1 -1 -1 0
11 1997 2 2 -1 -1 0
11 1997 3 0 -1 -1 0
11 1997 3 1 -1 -1 0
11 1997 3 2 -1 -1 0
11 1997 4 0 -1 -1 0
11 1997 4 1 1.18597e+006 0.142603 0.209337
11 1997 4 2 1.31363e+006 0.301034 0.453761
11 1998 1 1 40529 0.147733 0
11 1998 1 2 25965 0.304079 0
11 1998 2 1 -1 -1 0
11 1998 2 2 -1 -1 0
11 1998 3 0 -1 -1 0
11 1998 3 1 -1 -1 0
11 1998 3 2 -1 -1 0
