data Species.n Quarter Year fleet Age observed model residual stand.residual s2
survey 27 3 2016 1 6  3.157720e+05 1.961739e+05 4.760187e-01 1.176256e+00 1.637738e-01
survey 27 3 2016 1 7  9.093000e+04 8.310942e+04 8.993188e-02 1.363495e-01 4.350312e-01
survey 27 3 2016 1 8  2.054600e+04 2.214947e+04 -7.514709e-02 -1.139336e-01 4.350312e-01
survey 27 3 2016 1 9  2.508000e+03 9.727385e+03 -1.355459e+00 -2.055069e+00 4.350312e-01
survey 27 3 2016 1 10  3.046100e+04 1.759064e+04 5.490805e-01 8.324837e-01 4.350312e-01
survey 27 3 2017 1 1  5.318958e+06 2.346414e+06 8.183891e-01 1.752300e+00 2.181237e-01
survey 27 3 2017 1 2  1.189707e+06 1.014920e+06 1.588970e-01 4.005485e-01 1.573698e-01
survey 27 3 2017 1 3  1.091748e+06 7.110416e+05 4.288045e-01 1.080933e+00 1.573698e-01
survey 27 3 2017 1 4  5.595080e+05 4.514421e+05 2.146107e-01 5.409919e-01 1.573698e-01
survey 27 3 2017 1 5  2.403290e+05 1.521929e+05 4.568597e-01 1.128914e+00 1.637738e-01
survey 27 3 2017 1 6  7.852800e+04 4.669439e+04 5.198312e-01 1.284518e+00 1.637738e-01
survey 27 3 2017 1 7  1.063380e+05 9.918849e+04 6.960073e-02 1.055246e-01 4.350312e-01
survey 27 3 2017 1 8  4.929700e+04 4.297003e+04 1.373603e-01 2.082577e-01 4.350312e-01
survey 27 3 2017 1 9  2.209000e+03 1.145193e+04 -1.645618e+00 -2.494990e+00 4.350312e-01
survey 27 3 2017 1 10  1.627300e+04 1.412423e+04 1.416159e-01 2.147097e-01 4.350312e-01
survey 27 3 2018 1 1  2.839348e+06 1.755418e+06 4.808674e-01 1.029613e+00 2.181237e-01
survey 27 3 2018 1 2  1.900085e+06 1.632798e+06 1.516037e-01 3.821634e-01 1.573698e-01
survey 27 3 2018 1 3  5.296940e+05 4.559328e+05 1.499540e-01 3.780048e-01 1.573698e-01
survey 27 3 2018 1 4  5.276640e+05 2.973259e+05 5.736308e-01 1.446012e+00 1.573698e-01
survey 27 3 2018 1 5  1.771430e+05 2.077196e+05 -1.592317e-01 -3.934661e-01 1.637738e-01
survey 27 3 2018 1 6  1.174120e+05 7.188940e+04 4.905603e-01 1.212189e+00 1.637738e-01
survey 27 3 2018 1 7  4.052300e+04 2.333887e+04 5.517495e-01 8.365304e-01 4.350312e-01
survey 27 3 2018 1 8  6.123600e+04 5.071907e+04 1.884333e-01 2.856916e-01 4.350312e-01
survey 27 3 2018 1 9  6.548000e+03 2.197231e+04 -1.210623e+00 -1.835476e+00 4.350312e-01
survey 27 3 2018 1 10  5.237000e+03 1.307812e+04 -9.151916e-01 -1.387560e+00 4.350312e-01
survey 27 3 2019 1 1  1.196042e+07 4.693511e+06 9.354218e-01 2.002886e+00 2.181237e-01
survey 27 3 2019 1 2  1.524683e+06 1.198657e+06 2.405849e-01 6.064679e-01 1.573698e-01
survey 27 3 2019 1 3  1.032931e+06 7.026139e+05 3.853481e-01 9.713878e-01 1.573698e-01
survey 27 3 2019 1 4  2.848580e+05 1.805960e+05 4.557283e-01 1.148803e+00 1.573698e-01
survey 27 3 2019 1 5  2.162600e+05 1.293617e+05 5.138693e-01 1.269786e+00 1.637738e-01
survey 27 3 2019 1 6  7.091400e+04 9.311082e+04 -2.723226e-01 -6.729168e-01 1.637738e-01
survey 27 3 2019 1 7  6.141300e+04 3.426612e+04 5.834645e-01 8.846149e-01 4.350312e-01
survey 27 3 2019 1 8  1.940600e+04 1.138592e+04 5.332044e-01 8.084134e-01 4.350312e-01
survey 27 3 2019 1 9  2.224800e+04 2.474342e+04 -1.063075e-01 -1.611772e-01 4.350312e-01
survey 27 3 2019 1 10  9.820000e+03 1.709943e+04 -5.546243e-01 -8.408890e-01 4.350312e-01
survey 27 3 2020 1 1  1.427102e+06 7.466151e+05 6.478513e-01 1.387152e+00 2.181237e-01
survey 27 3 2020 1 2  4.807051e+06 3.348041e+06 3.617084e-01 9.117966e-01 1.573698e-01
survey 27 3 2020 1 3  9.581580e+05 5.627133e+05 5.322425e-01 1.341680e+00 1.573698e-01
survey 27 3 2020 1 4  4.807060e+05 3.059563e+05 4.518136e-01 1.138934e+00 1.573698e-01
survey 27 3 2020 1 5  1.193520e+05 8.608656e+04 3.267239e-01 8.073440e-01 1.637738e-01
survey 27 3 2020 1 6  1.144500e+05 6.294129e+04 5.979356e-01 1.477516e+00 1.637738e-01
survey 27 3 2020 1 7  4.655000e+04 4.776140e+04 -2.569077e-02 -3.895085e-02 4.350312e-01
survey 27 3 2020 1 8  2.154500e+04 1.804067e+04 1.775150e-01 2.691379e-01 4.350312e-01
survey 27 3 2020 1 9  1.191700e+04 5.994543e+03 6.871163e-01 1.041766e+00 4.350312e-01
survey 27 3 2020 1 10  2.390600e+04 2.202973e+04 8.173665e-02 1.239243e-01 4.350312e-01
survey 27 3 2021 1 1  1.949609e+06 1.402351e+06 3.294789e-01 7.054663e-01 2.181237e-01
survey 27 3 2021 1 2  6.285680e+05 5.563133e+05 1.221125e-01 3.078220e-01 1.573698e-01
survey 27 3 2021 1 3  1.507839e+06 1.767788e+06 -1.590517e-01 -4.009384e-01 1.573698e-01
survey 27 3 2021 1 4  3.411730e+05 2.904767e+05 1.608662e-01 4.055124e-01 1.573698e-01
survey 27 3 2021 1 5  1.860800e+05 1.755396e+05 5.831209e-02 1.440908e-01 1.637738e-01
survey 27 3 2021 1 6  4.816300e+04 5.007551e+04 -3.894104e-02 -9.622442e-02 1.637738e-01
survey 27 3 2021 1 7  3.717700e+04 3.800774e+04 -2.209943e-02 -3.350587e-02 4.350312e-01
survey 27 3 2021 1 8  7.248000e+03 2.940435e+04 -1.400417e+00 -2.123231e+00 4.350312e-01
survey 27 3 2021 1 9  7.031000e+03 1.110676e+04 -4.572247e-01 -6.932174e-01 4.350312e-01
survey 27 3 2021 1 10  2.324700e+04 1.725317e+04 2.981803e-01 4.520836e-01 4.350312e-01
survey 27 3 2022 1 1  2.979970e+06 2.177104e+06 3.139179e-01 6.721476e-01 2.181237e-01
survey 27 3 2022 1 2  9.447110e+05 1.083002e+06 -1.366130e-01 -3.443747e-01 1.573698e-01
survey 27 3 2022 1 3  3.149550e+05 3.241990e+05 -2.892787e-02 -7.292154e-02 1.573698e-01
survey 27 3 2022 1 4  6.423120e+05 1.054806e+06 -4.960377e-01 -1.250415e+00 1.573698e-01
survey 27 3 2022 1 5  1.766560e+05 1.953002e+05 -1.003333e-01 -2.479264e-01 1.637738e-01
survey 27 3 2022 1 6  9.789200e+04 1.190153e+05 -1.953871e-01 -4.828071e-01 1.637738e-01
survey 27 3 2022 1 7  1.850700e+04 3.478531e+04 -6.310461e-01 -9.567553e-01 4.350312e-01
survey 27 3 2022 1 8  1.457400e+04 2.675330e+04 -6.074187e-01 -9.209329e-01 4.350312e-01
survey 27 3 2022 1 9  4.966000e+03 2.069745e+04 -1.427396e+00 -2.164135e+00 4.350312e-01
survey 27 3 2022 1 10  1.022000e+04 1.996229e+04 -6.694986e-01 -1.015055e+00 4.350312e-01
survey 27 3 1974 2 1  2.347900e+05 1.779456e+05 2.772138e-01 4.376817e-01 4.011557e-01
survey 27 3 1974 2 2  3.614000e+04 6.475542e+04 -5.832171e-01 -8.821425e-01 4.371022e-01
survey 27 3 1974 2 3  6.520000e+03 7.919835e+03 -1.944960e-01 -2.941840e-01 4.371022e-01
survey 27 3 1974 2 4  6.700000e+02 1.874553e+03 -1.028848e+00 -8.973623e-01 1.314519e+00
survey 27 3 1974 2 5  3.300000e+02 3.325311e+03 -2.310226e+00 -2.014981e+00 1.314519e+00
survey 27 3 1974 2 6  4.400000e+02 8.816059e+02 -6.949705e-01 -6.061540e-01 1.314519e+00
survey 27 3 1975 2 1  5.254000e+04 8.188939e+04 -4.437946e-01 -7.006894e-01 4.011557e-01
survey 27 3 1975 2 2  8.645000e+04 5.804027e+04 3.984291e-01 6.026422e-01 4.371022e-01
survey 27 3 1975 2 3  1.770000e+04 1.218804e+04 3.731091e-01 5.643446e-01 4.371022e-01
survey 27 3 1975 2 4  1.750000e+03 3.967489e+03 -8.185175e-01 -7.139118e-01 1.314519e+00
survey 27 3 1975 2 5  3.300000e+02 9.969384e+02 -1.105596e+00 -9.643022e-01 1.314519e+00
survey 27 3 1975 2 6  1.710000e+03 1.885468e+03 -9.768250e-02 -8.519878e-02 1.314519e+00
survey 27 3 1976 2 1  1.399400e+05 1.853050e+05 -2.807895e-01 -4.433272e-01 4.011557e-01
survey 27 3 1976 2 2  7.360000e+03 2.694694e+04 -1.297810e+00 -1.962997e+00 4.371022e-01
survey 27 3 1976 2 3  2.291000e+04 1.118631e+04 7.168826e-01 1.084318e+00 4.371022e-01
survey 27 3 1976 2 4  2.670000e+03 6.244797e+03 -8.496702e-01 -7.410832e-01 1.314519e+00
survey 27 3 1976 2 5  5.700000e+02 2.147434e+03 -1.326393e+00 -1.156881e+00 1.314519e+00
survey 27 3 1976 2 6  2.000000e+02 5.747932e+02 -1.055693e+00 -9.207766e-01 1.314519e+00
survey 27 3 1977 2 1  3.742900e+05 2.320549e+05 4.780568e-01 7.547847e-01 4.011557e-01
survey 27 3 1977 2 2  7.761000e+04 6.164013e+04 2.303832e-01 3.484652e-01 4.371022e-01
survey 27 3 1977 2 3  1.038000e+04 5.382231e+03 6.567780e-01 9.934067e-01 4.371022e-01
survey 27 3 1977 2 4  4.310000e+03 6.006588e+03 -3.319190e-01 -2.895001e-01 1.314519e+00
survey 27 3 1977 2 5  3.170000e+03 3.524066e+03 -1.058838e-01 -9.235197e-02 1.314519e+00
survey 27 3 1977 2 6  3.900000e+02 1.284642e+03 -1.192089e+00 -1.039741e+00 1.314519e+00
survey 27 3 1978 2 1  1.547700e+05 8.508482e+04 5.982915e-01 9.446183e-01 4.011557e-01
survey 27 3 1978 2 2  1.354700e+05 7.533049e+04 5.868652e-01 8.876605e-01 4.371022e-01
survey 27 3 1978 2 3  2.941000e+04 1.156597e+04 9.332674e-01 1.411610e+00 4.371022e-01
survey 27 3 1978 2 4  2.800000e+03 2.739260e+03 2.193154e-02 1.912871e-02 1.314519e+00
survey 27 3 1978 2 5  9.940000e+03 3.258349e+03 1.115346e+00 9.728064e-01 1.314519e+00
survey 27 3 1978 2 6  1.330000e+03 2.027968e+03 -4.218556e-01 -3.679429e-01 1.314519e+00
survey 27 3 1979 2 1  9.380000e+03 2.500976e+04 -9.806864e-01 -1.548366e+00 4.011557e-01
survey 27 3 1979 2 2  4.083000e+04 2.767642e+04 3.888362e-01 5.881325e-01 4.371022e-01
survey 27 3 1979 2 3  3.008000e+04 1.401287e+04 7.638841e-01 1.155410e+00 4.371022e-01
survey 27 3 1979 2 4  7.690000e+03 5.680581e+03 3.028672e-01 2.641611e-01 1.314519e+00
survey 27 3 1979 2 5  3.300000e+02 1.429601e+03 -1.466058e+00 -1.278697e+00 1.314519e+00
survey 27 3 1979 2 6  1.670000e+03 1.818033e+03 -8.493152e-02 -7.407736e-02 1.314519e+00
survey 27 3 1980 2 1  4.312900e+05 2.482148e+05 5.524863e-01 8.722984e-01 4.011557e-01
survey 27 3 1980 2 2  8.890000e+03 8.130878e+03 8.925819e-02 1.350071e-01 4.371022e-01
survey 27 3 1980 2 3  1.093000e+04 5.147200e+03 7.530585e-01 1.139035e+00 4.371022e-01
survey 27 3 1980 2 4  6.130000e+03 6.897018e+03 -1.178944e-01 -1.028277e-01 1.314519e+00
survey 27 3 1980 2 5  3.300000e+02 2.972337e+03 -2.198011e+00 -1.917108e+00 1.314519e+00
survey 27 3 1980 2 6  2.000000e+02 7.992265e+02 -1.385327e+00 -1.208284e+00 1.314519e+00
survey 27 3 1981 2 1  3.737200e+05 2.604105e+05 3.612476e-01 5.703593e-01 4.011557e-01
survey 27 3 1981 2 2  1.413100e+05 8.076742e+04 5.593824e-01 8.460915e-01 4.371022e-01
survey 27 3 1981 2 3  5.000000e+03 1.515421e+03 1.193745e+00 1.805594e+00 4.371022e-01
survey 27 3 1981 2 4  2.000000e+03 2.537612e+03 -2.380765e-01 -2.076506e-01 1.314519e+00
survey 27 3 1981 2 5  3.300000e+02 3.612948e+03 -2.393187e+00 -2.087340e+00 1.314519e+00
survey 27 3 1981 2 6  2.000000e+02 1.663641e+03 -2.118447e+00 -1.847711e+00 1.314519e+00
survey 27 3 1982 2 1  5.856500e+05 2.427179e+05 8.808223e-01 1.390695e+00 4.011557e-01
survey 27 3 1982 2 2  1.146200e+05 8.336249e+04 3.184238e-01 4.816306e-01 4.371022e-01
survey 27 3 1982 2 3  2.278000e+04 1.438326e+04 4.598182e-01 6.954960e-01 4.371022e-01
survey 27 3 1982 2 4  6.700000e+02 7.131028e+02 -6.234789e-02 -5.437989e-02 1.314519e+00
survey 27 3 1982 2 5  1.000000e+03 1.280149e+03 -2.469768e-01 -2.154134e-01 1.314519e+00
survey 27 3 1982 2 6  2.000000e+02 1.952436e+03 -2.278516e+00 -1.987324e+00 1.314519e+00
survey 27 3 1983 2 1  2.621100e+05 2.467843e+05 6.024943e-02 9.512540e-02 4.011557e-01
survey 27 3 1983 2 2  1.123300e+05 7.834268e+04 3.603484e-01 5.450435e-01 4.371022e-01
survey 27 3 1983 2 3  1.206000e+04 1.504951e+04 -2.214515e-01 -3.349555e-01 4.371022e-01
survey 27 3 1983 2 4  3.990000e+03 6.744520e+03 -5.249391e-01 -4.578524e-01 1.314519e+00
survey 27 3 1983 2 5  3.300000e+02 3.564120e+02 -7.699473e-02 -6.715488e-02 1.314519e+00
survey 27 3 1983 2 6  1.970000e+03 6.881376e+02 1.051800e+00 9.173811e-01 1.314519e+00
survey 27 3 1984 2 1  2.493100e+05 1.288231e+05 6.602569e-01 1.042453e+00 4.011557e-01
survey 27 3 1984 2 2  1.099900e+05 7.808295e+04 3.426177e-01 5.182250e-01 4.371022e-01
survey 27 3 1984 2 3  3.183000e+04 1.343653e+04 8.624324e-01 1.304468e+00 4.371022e-01
survey 27 3 1984 2 4  7.440000e+03 6.750140e+03 9.730759e-02 8.487178e-02 1.314519e+00
survey 27 3 1984 2 5  8.000000e+02 3.261531e+03 -1.405340e+00 -1.225739e+00 1.314519e+00
survey 27 3 1984 2 6  2.000000e+02 1.855016e+02 7.525390e-02 6.563653e-02 1.314519e+00
survey 27 3 1985 2 1  3.619400e+05 1.547984e+05 8.493547e-01 1.341012e+00 4.011557e-01
survey 27 3 1985 2 2  7.156000e+04 4.116330e+04 5.529892e-01 8.364214e-01 4.371022e-01
survey 27 3 1985 2 3  1.671000e+04 1.360805e+04 2.053458e-01 3.105948e-01 4.371022e-01
survey 27 3 1985 2 4  4.930000e+03 5.996381e+03 -1.958172e-01 -1.707920e-01 1.314519e+00
survey 27 3 1985 2 5  4.400000e+02 3.225399e+03 -1.992037e+00 -1.737457e+00 1.314519e+00
survey 27 3 1985 2 6  2.000000e+02 1.685623e+03 -2.131573e+00 -1.859161e+00 1.314519e+00
survey 27 3 1986 2 1  3.705100e+05 2.481520e+05 4.008389e-01 6.328685e-01 4.011557e-01
survey 27 3 1986 2 2  4.576000e+04 4.879898e+04 -6.429905e-02 -9.725525e-02 4.371022e-01
survey 27 3 1986 2 3  6.920000e+03 6.946280e+03 -3.790565e-03 -5.733403e-03 4.371022e-01
survey 27 3 1986 2 4  3.140000e+03 5.936029e+03 -6.368176e-01 -5.554330e-01 1.314519e+00
survey 27 3 1986 2 5  1.670000e+03 2.823455e+03 -5.251379e-01 -4.580258e-01 1.314519e+00
survey 27 3 1986 2 6  2.000000e+02 1.641076e+03 -2.104790e+00 -1.835800e+00 1.314519e+00
survey 27 3 1987 2 1  1.947900e+05 1.146252e+05 5.302547e-01 8.371978e-01 4.011557e-01
survey 27 3 1987 2 2  9.437000e+04 8.052190e+04 1.586941e-01 2.400321e-01 4.371022e-01
survey 27 3 1987 2 3  6.480000e+03 8.862425e+03 -3.130999e-01 -4.735779e-01 4.371022e-01
survey 27 3 1987 2 4  2.130000e+03 3.223595e+03 -4.143752e-01 -3.614185e-01 1.314519e+00
survey 27 3 1987 2 5  3.300000e+02 2.924235e+03 -2.181696e+00 -1.902877e+00 1.314519e+00
survey 27 3 1987 2 6  2.000000e+02 1.502163e+03 -2.016344e+00 -1.758657e+00 1.314519e+00
survey 27 3 1988 2 1  1.122670e+06 8.342243e+05 2.969627e-01 4.688624e-01 4.011557e-01
survey 27 3 1988 2 2  5.938000e+04 3.709122e+04 4.705773e-01 7.117697e-01 4.371022e-01
survey 27 3 1988 2 3  2.816000e+04 1.475895e+04 6.460530e-01 9.771848e-01 4.371022e-01
survey 27 3 1988 2 4  8.150000e+03 4.285642e+03 6.427475e-01 5.606051e-01 1.314519e+00
survey 27 3 1988 2 5  1.020000e+03 1.661108e+03 -4.876825e-01 -4.253572e-01 1.314519e+00
survey 27 3 1988 2 6  1.550000e+03 1.612520e+03 -3.954332e-02 -3.448973e-02 1.314519e+00
survey 27 3 1989 2 1  2.830700e+05 1.873004e+05 4.129803e-01 6.520379e-01 4.011557e-01
survey 27 3 1989 2 2  5.005000e+05 2.764160e+05 5.937006e-01 8.979993e-01 4.371022e-01
survey 27 3 1989 2 3  2.076000e+04 7.255508e+03 1.051267e+00 1.590090e+00 4.371022e-01
survey 27 3 1989 2 4  5.310000e+03 7.614375e+03 -3.604461e-01 -3.143814e-01 1.314519e+00
survey 27 3 1989 2 5  1.820000e+03 2.325488e+03 -2.450933e-01 -2.137706e-01 1.314519e+00
survey 27 3 1989 2 6  1.860000e+03 9.615029e+02 6.598342e-01 5.755081e-01 1.314519e+00
survey 27 3 1990 2 1  2.856200e+05 3.716173e+05 -2.632023e-01 -4.155594e-01 4.011557e-01
survey 27 3 1990 2 2  1.119500e+05 6.163898e+04 5.967579e-01 9.026237e-01 4.371022e-01
survey 27 3 1990 2 3  9.143000e+04 5.790271e+04 4.568095e-01 6.909452e-01 4.371022e-01
survey 27 3 1990 2 4  1.004000e+04 3.941682e+03 9.349696e-01 8.154814e-01 1.314519e+00
survey 27 3 1990 2 5  4.960000e+03 4.078024e+03 1.957932e-01 1.707710e-01 1.314519e+00
survey 27 3 1990 2 6  1.250000e+03 1.322975e+03 -5.673967e-02 -4.948840e-02 1.314519e+00
survey 27 3 1991 2 1  1.253600e+05 1.384953e+05 -9.964655e-02 -1.573279e-01 4.011557e-01
survey 27 3 1991 2 2  2.529100e+05 1.199392e+05 7.460489e-01 1.128433e+00 4.371022e-01
survey 27 3 1991 2 3  5.138000e+04 1.247949e+04 1.415163e+00 2.140498e+00 4.371022e-01
survey 27 3 1991 2 4  6.239000e+04 3.134777e+04 6.882618e-01 6.003026e-01 1.314519e+00
survey 27 3 1991 2 5  2.720000e+03 2.047927e+03 2.838037e-01 2.475339e-01 1.314519e+00
survey 27 3 1991 2 6  3.580000e+03 2.167146e+03 5.019517e-01 4.378028e-01 1.314519e+00
survey 27 3 1992 2 1  1.111400e+06 6.581691e+05 5.239139e-01 8.271866e-01 4.011557e-01
survey 27 3 1992 2 2  1.444000e+04 4.478809e+04 -1.131940e+00 -1.712111e+00 4.371022e-01
survey 27 3 1992 2 3  3.604000e+04 2.423020e+04 3.970296e-01 6.005255e-01 4.371022e-01
survey 27 3 1992 2 4  1.949000e+04 6.683652e+03 1.070237e+00 9.334618e-01 1.314519e+00
survey 27 3 1992 2 5  2.848000e+04 1.604974e+04 5.735096e-01 5.002157e-01 1.314519e+00
survey 27 3 1992 2 6  2.000000e+03 1.071455e+03 6.241299e-01 5.443667e-01 1.314519e+00
survey 27 3 1993 2 1  1.290800e+05 1.370792e+05 -6.012643e-02 -9.493120e-02 4.011557e-01
survey 27 3 1993 2 2  3.419600e+05 2.105754e+05 4.848500e-01 7.333577e-01 4.371022e-01
survey 27 3 1993 2 3  1.538000e+04 8.848812e+03 5.527847e-01 8.361122e-01 4.371022e-01
survey 27 3 1993 2 4  2.128000e+04 1.265044e+04 5.200757e-01 4.536106e-01 1.314519e+00
survey 27 3 1993 2 5  3.300000e+02 3.336803e+03 -2.313676e+00 -2.017990e+00 1.314519e+00
survey 27 3 1993 2 6  1.917000e+04 8.206233e+03 8.484526e-01 7.400213e-01 1.314519e+00
survey 27 3 1994 2 1  6.518000e+04 9.697974e+04 -3.973494e-01 -6.273590e-01 4.011557e-01
survey 27 3 1994 2 2  4.983000e+04 4.340942e+04 1.379407e-01 2.086416e-01 4.371022e-01
survey 27 3 1994 2 3  9.341000e+04 4.046175e+04 8.366413e-01 1.265458e+00 4.371022e-01
survey 27 3 1994 2 4  1.020000e+03 4.436855e+03 -1.470143e+00 -1.282260e+00 1.314519e+00
survey 27 3 1994 2 5  5.930000e+03 6.043216e+03 -1.891212e-02 -1.649517e-02 1.314519e+00
survey 27 3 1994 2 6  2.000000e+02 1.635063e+03 -2.101119e+00 -1.832598e+00 1.314519e+00
survey 27 3 1995 2 1  1.362100e+05 1.605295e+05 -1.642798e-01 -2.593747e-01 4.011557e-01
survey 27 3 1995 2 2  2.237000e+04 3.097916e+04 -3.255940e-01 -4.924758e-01 4.371022e-01
survey 27 3 1995 2 3  1.428000e+04 8.462547e+03 5.232098e-01 7.913787e-01 4.371022e-01
survey 27 3 1995 2 4  4.111000e+04 2.052854e+04 6.944353e-01 6.056871e-01 1.314519e+00
survey 27 3 1995 2 5  7.100000e+02 2.139502e+03 -1.103063e+00 -9.620929e-01 1.314519e+00
survey 27 3 1995 2 6  3.110000e+03 2.982890e+03 4.173013e-02 3.639707e-02 1.314519e+00
survey 27 3 1996 2 1  2.184000e+04 1.005930e+05 -1.527339e+00 -2.411454e+00 4.011557e-01
survey 27 3 1996 2 2  3.491000e+04 4.837678e+04 -3.262466e-01 -4.934628e-01 4.371022e-01
survey 27 3 1996 2 3  2.960000e+03 5.336758e+03 -5.894291e-01 -8.915385e-01 4.371022e-01
survey 27 3 1996 2 4  3.550000e+03 3.713851e+03 -4.512174e-02 -3.935523e-02 1.314519e+00
survey 27 3 1996 2 5  9.000000e+03 8.561846e+03 4.990881e-02 4.353051e-02 1.314519e+00
survey 27 3 1996 2 6  1.000000e+03 9.242016e+02 7.882503e-02 6.875127e-02 1.314519e+00
survey 27 3 1997 2 1  1.027930e+06 4.082246e+05 9.234849e-01 1.458053e+00 4.011557e-01
survey 27 3 1997 2 2  1.536000e+04 3.116244e+04 -7.074468e-01 -1.070046e+00 4.371022e-01
survey 27 3 1997 2 3  1.898000e+04 8.606835e+03 7.908291e-01 1.196165e+00 4.371022e-01
survey 27 3 1997 2 4  2.650000e+03 2.350948e+03 1.197408e-01 1.044381e-01 1.314519e+00
survey 27 3 1997 2 5  5.810000e+03 1.530199e+03 1.334183e+00 1.163676e+00 1.314519e+00
survey 27 3 1997 2 6  2.300000e+04 3.625415e+03 1.847525e+00 1.611414e+00 1.314519e+00
survey 27 3 1998 2 1  4.094600e+05 1.842395e+05 7.986029e-01 1.260882e+00 4.011557e-01
survey 27 3 1998 2 2  3.126400e+05 1.252400e+05 9.148209e-01 1.383708e+00 4.371022e-01
survey 27 3 1998 2 3  1.417000e+04 5.508554e+03 9.448250e-01 1.429091e+00 4.371022e-01
survey 27 3 1998 2 4  9.870000e+03 3.832569e+03 9.459645e-01 8.250712e-01 1.314519e+00
survey 27 3 1998 2 5  3.300000e+02 9.876151e+02 -1.096200e+00 -9.561071e-01 1.314519e+00
survey 27 3 1998 2 6  1.000000e+03 6.627185e+02 4.114050e-01 3.588279e-01 1.314519e+00
survey 27 3 1999 2 1  1.648900e+05 1.494712e+05 9.817500e-02 1.550046e-01 4.011557e-01
survey 27 3 1999 2 2  9.718000e+04 5.757746e+04 5.234338e-01 7.917176e-01 4.371022e-01
survey 27 3 1999 2 3  4.556000e+04 2.292970e+04 6.865972e-01 1.038510e+00 4.371022e-01
survey 27 3 1999 2 4  1.000000e+03 2.542491e+03 -9.331442e-01 -8.138893e-01 1.314519e+00
survey 27 3 1999 2 5  2.070000e+03 1.664700e+03 2.179040e-01 1.900561e-01 1.314519e+00
survey 27 3 1999 2 6  2.000000e+02 4.404519e+02 -7.894840e-01 -6.885887e-01 1.314519e+00
survey 27 3 2000 2 1  1.639200e+05 2.004306e+05 -2.010893e-01 -3.174919e-01 4.011557e-01
survey 27 3 2000 2 2  1.259000e+04 4.599616e+04 -1.295655e+00 -1.959737e+00 4.371022e-01
survey 27 3 2000 2 3  1.663000e+04 1.028432e+04 4.805882e-01 7.269116e-01 4.371022e-01
survey 27 3 2000 2 4  1.180000e+04 1.038864e+04 1.273866e-01 1.111068e-01 1.314519e+00
survey 27 3 2000 2 5  3.300000e+02 1.089336e+03 -1.194231e+00 -1.041609e+00 1.314519e+00
survey 27 3 2000 2 6  2.000000e+02 7.351094e+02 -1.301702e+00 -1.135346e+00 1.314519e+00
survey 27 3 2001 2 1  9.703000e+04 1.096203e+05 -1.220028e-01 -1.926253e-01 4.011557e-01
survey 27 3 2001 2 2  6.554000e+04 6.346176e+04 3.222308e-02 4.873889e-02 4.371022e-01
survey 27 3 2001 2 3  1.067000e+04 8.677909e+03 2.066555e-01 3.125758e-01 4.371022e-01
survey 27 3 2001 2 4  3.550000e+03 4.931297e+03 -3.286544e-01 -2.866527e-01 1.314519e+00
survey 27 3 2001 2 5  5.620000e+03 4.694343e+03 1.799735e-01 1.569731e-01 1.314519e+00
survey 27 3 2001 2 6  2.000000e+02 5.041701e+02 -9.245963e-01 -8.064339e-01 1.314519e+00
survey 27 3 2002 2 1  7.547500e+05 2.999579e+05 9.227445e-01 1.456884e+00 4.011557e-01
survey 27 3 2002 2 2  3.790000e+04 3.477474e+04 8.605984e-02 1.301694e-01 4.371022e-01
survey 27 3 2002 2 3  1.953000e+04 1.219537e+04 4.708953e-01 7.122506e-01 4.371022e-01
survey 27 3 2002 2 4  6.700000e+02 4.331462e+03 -1.866383e+00 -1.627861e+00 1.314519e+00
survey 27 3 2002 2 5  3.080000e+03 2.339929e+03 2.748090e-01 2.396887e-01 1.314519e+00
survey 27 3 2002 2 6  1.920000e+03 2.283350e+03 -1.733185e-01 -1.511686e-01 1.314519e+00
survey 27 3 2003 2 1  -99.9 -99.9 -99.9 -99.9 -99.9
survey 27 3 2003 2 2  -99.9 -99.9 -99.9 -99.9 -99.9
survey 27 3 2003 2 3  -99.9 -99.9 -99.9 -99.9 -99.9
survey 27 3 2003 2 4  -99.9 -99.9 -99.9 -99.9 -99.9
survey 27 3 2003 2 5  -99.9 -99.9 -99.9 -99.9 -99.9
survey 27 3 2003 2 6  -99.9 -99.9 -99.9 -99.9 -99.9
survey 27 3 2004 2 1  1.369500e+05 7.578708e+04 5.916880e-01 9.341924e-01 4.011557e-01
survey 27 3 2004 2 2  6.244000e+04 4.430791e+04 3.430428e-01 5.188679e-01 4.371022e-01
survey 27 3 2004 2 3  3.930000e+04 1.852504e+04 7.521013e-01 1.137588e+00 4.371022e-01
survey 27 3 2004 2 4  6.890000e+03 3.401806e+03 7.057645e-01 6.155685e-01 1.314519e+00
survey 27 3 2004 2 5  5.310000e+03 2.952296e+03 5.870086e-01 5.119895e-01 1.314519e+00
survey 27 3 2004 2 6  7.500000e+02 1.021255e+03 -3.087146e-01 -2.692612e-01 1.314519e+00
survey 27 3 2005 2 1  5.681000e+04 8.207844e+04 -3.679630e-01 -5.809619e-01 4.011557e-01
survey 27 3 2005 2 2  1.629000e+04 2.388186e+04 -3.825677e-01 -5.786512e-01 4.371022e-01
survey 27 3 2005 2 3  1.240000e+04 8.408589e+03 3.884428e-01 5.875374e-01 4.371022e-01
survey 27 3 2005 2 4  6.700000e+02 9.131032e+03 -2.612156e+00 -2.278325e+00 1.314519e+00
survey 27 3 2005 2 5  2.130000e+03 1.595592e+03 2.888770e-01 2.519588e-01 1.314519e+00
