"Predator","Quarter","Year","Area","Predator.length.class","Prey","Quarter.no","Predator.no","Size.model","Predator.length","Predator.length.mean","Predator.weight","Predator.size","Predator.available.food","Diri.p","Diri.sum.p","Diri.like","multinom.like","Prey.no","Prey.length.class","Prey.length.mean","Prey.weight","Prey.size","Prey.number.obs","Prey.number.prob","Obj.N.contrib","avail.prey.number.sum","N.haul","N.samples","stomcon","stomcon.hat","Residual","L.N.bar","Prey.avail","Prey.avail.part","Suit","Stom.var","obj.contrib","stom.input","stom.used.all","stom.used.like","stom.used.avail","stom.type","stan.residual","Pred.avail","stomcon.hat.part","Residual.part","pl.theta","pl.E","pl.Var","pl.sd","pl.res","pl.y","Composistional","ratio","split","Predator.sc","Prey.sc"
"GBB.Gull","Q1",1981,1,9,"Herring",1,5,0,500,500,5,5,16649100,0.0761852,5,-16.1623,0,21,4,163,0.04201,0.04201,0,0,0,0,50,50,0.00802266,0.015237,-0.00721438,2447090,253684,78329.1,0.761941,0.00250081,0,0.00151898,1,1,1,1,-0.144264231087292,16649139.8,0.0047046935121537,-0.0031857135121537,10,0.761852,7.61852,2.76016666163476,-0.130687398342228,0.811833914705338,TRUE,119.019281123542,"1 1981 Q1 5 9","0500-0700","0150-0200"
"GBB.Gull","Q1",1981,1,9,"Herring",1,5,0,500,500,5,5,16649100,0,5,-16.1623,0,21,5,221,0.10787,0.10787,0,0,0,0,50,50,0,0,0,1225140,0,100695,0.761941,0,0,0.00454718,1,0,1,1,NA,16649139.8,0.00604806021269639,-0.00150088021269639,10,0,0,0,NA,0,TRUE,46.3520904792806,"1 1981 Q1 5 9","0500-0700","0200-0250"
"GBB.Gull","Q1",1981,1,9,"Herring",1,5,0,500,500,5,5,16649100,0,5,-16.1623,0,21,6,258,0.17257,0.17257,0,0,0,0,50,50,0,0,0,567803,0,74659.3,0.761941,0,0,0.0019565,1,0,1,1,NA,16649139.8,0.00448427371605108,-0.00252777371605108,10,0,0,0,NA,0,TRUE,28.9737497826969,"1 1981 Q1 5 9","0500-0700","0250-0300"
"GBB.Gull","Q1",1981,1,9,"N.sandeel",1,5,0,500,500,5,5,16649100,0.294268,5,-16.1623,0,22,2,86,0.00186,0.00186,0,0,0,0,50,50,0.0443815,0.0588536,-0.0144721,20021500,979862,120201,3.22774,0.00923164,0,0.00498833,1,1,1,1,-0.150623288323474,16649139.8,0.00721965227296608,-0.00223132227296608,10,2.94268,29.4268,5.42464745398261,-0.133392078681307,0.680827195447544,TRUE,2688.17204301075,"1 1981 Q1 5 9","0500-0700","0070-0100"
"GBB.Gull","Q1",1981,1,9,"N.sandeel",1,5,0,500,500,5,5,16649100,0,5,-16.1623,0,22,3,115,0.00482,0.00482,0,0,0,0,50,50,0,0,0,55256300,0,859661,3.22774,0,0,0.0393931,1,0,1,1,NA,16649139.8,0.051633958890777,-0.012240858890777,10,0,0,0,NA,0,TRUE,1037.34439834025,"1 1981 Q1 5 9","0500-0700","0100-0150"
"GBB.Gull","Q1",1981,1,9,"S.sandeel",1,5,0,500,500,5,5,16649100,0.328734,5,-16.1623,0,23,2,86,0.00186,0.00186,0,0,0,0,50,50,0.0443815,0.0657468,-0.0213654,27921500,1094630,129348,2.49063,0.0102374,0,0.00498833,1,1,1,1,-0.211162206655648,16649139.8,0.00776905002623619,-0.00278072002623619,10,3.28734,32.8734,5.73353294226169,-0.186318803913352,0.647063482966798,TRUE,2688.17204301075,"1 1981 Q1 5 9","0500-0700","0070-0100"
"GBB.Gull","Q1",1981,1,9,"S.sandeel",1,5,0,500,500,5,5,16649100,0,5,-16.1623,0,23,3,115,0.00482,0.00482,0,0,0,0,50,50,0,0,0,80407600,0,965280,2.49063,0,0,0.0393931,1,0,1,1,NA,16649139.8,0.0579777701187902,-0.0185846701187902,10,0,0,0,NA,0,TRUE,1037.34439834025,"1 1981 Q1 5 9","0500-0700","0100-0150"
"GBB.Gull","Q1",1981,1,9,"Nor.pout",1,5,0,500,500,5,5,16649100,0.211592,5,-16.1623,0,24,2,88,0.00714,0.00714,0,0,0,0,50,50,0.0132834,0.0423184,-0.0290351,3216310,704565,66752.4,2.90677,0.0067546,0,0.00148725,1,1,1,1,-0.353283625253681,16649139.8,0.00400936029139475,-0.00252211029139475,10,2.11592,21.1592,4.59991304265635,-0.315603792188568,0.60858884973819,TRUE,700.280112044818,"1 1981 Q1 5 9","0500-0700","0070-0100"
"GBB.Gull","Q1",1981,1,9,"Nor.pout",1,5,0,500,500,5,5,16649100,0,5,-16.1623,0,24,3,107,0.01305,0.01305,0,0,0,0,50,50,0,0,0,16814000,0,637813,2.90677,0,0,0.0117961,1,0,1,1,NA,16649139.8,0.0383090662738023,-0.0265129662738023,10,0,0,0,NA,0,TRUE,383.141762452107,"1 1981 Q1 5 9","0500-0700","0100-0150"
"GBB.Gull","Q1",1981,1,9,"Sprat",1,5,0,500,500,5,5,16649100,0.420458,5,-16.1623,0,25,1,56,0.00152,0.00152,0,0,0,0,50,50,0.00818614,0.0840917,-0.0759056,20135300,1400050,150068,4.9033,0.0128367,0,0.00099591,1,1,1,1,-0.669957296991617,16649139.8,0.00901355876656162,-0.00801764876656162,10,4.20458,42.0458,6.48427328233473,-0.585304294675482,0.290800070131424,TRUE,3289.47368421053,"1 1981 Q1 5 9","0500-0700","0050-0070"
"GBB.Gull","Q1",1981,1,9,"Sprat",1,5,0,500,500,5,5,16649100,0,5,-16.1623,0,25,2,80,0.00467,0.00467,0,0,0,0,50,50,0,0,0,30309800,0,694045,4.9033,0,0,0.00480893,1,0,1,1,NA,16649139.8,0.0416865380636662,-0.0368776080636662,10,0,0,0,NA,0,TRUE,1070.66381156317,"1 1981 Q1 5 9","0500-0700","0070-0100"
"GBB.Gull","Q1",1981,1,9,"Sprat",1,5,0,500,500,5,5,16649100,0,5,-16.1623,0,25,3,100,0.00914,0.00914,0,0,0,0,50,50,0,0,0,12404900,0,555941,4.9033,0,0,0.0023813,1,0,1,1,NA,16649139.8,0.0333915749809489,-0.0310102749809489,10,0,0,0,NA,0,TRUE,547.045951859956,"1 1981 Q1 5 9","0500-0700","0100-0150"
"Gannet","Q1",1981,1,9,"Other",1,6,0,500,500,5,5,10850300,4.60817,5,0.0713318,0,0,0,-1,-1,-1,0,0,0,0,50,50,0.800027,0.921634,-0.121607,-1,1e+07,1e+07,1,0.0120374,0,0.800027,1,1,1,1,-1.10838905494594,10850293.2,0.921634080819125,-0.121607080819125,10,46.0817,460.817,21.466648550717,-0.283246357047053,0.444715482912583,TRUE,-5,"1 1981 Q1 6 9","0500-0700","9999-9999"
"Gannet","Q1",1981,1,9,"Herring",1,6,0,500,500,5,5,10850300,0.391829,5,0.0713318,0,21,4,163,0.04236,0.04236,0,0,0,0,50,50,0.199973,0.0783659,0.121607,2447090,850293,248453,2.39684,0.0120374,0,0.0362543,1,1,1,1,1.10838905494594,10850293.2,0.0228982752281754,0.0133560247718246,10,3.91829,39.1829,6.25962458938234,0.971361766696615,0.883483836207788,TRUE,118.035882908404,"1 1981 Q1 6 9","0500-0700","0150-0200"
"Gannet","Q1",1981,1,9,"Herring",1,6,0,500,500,5,5,10850300,0,5,0.0713318,0,21,5,221,0.10772,0.10772,0,0,0,0,50,50,0,0,0,1225140,0,316317,2.39684,0,0,0.104134,1,0,1,1,NA,10850293.2,0.0291528527542463,0.0749811472457537,10,0,0,0,NA,0,TRUE,46.4166357222429,"1 1981 Q1 6 9","0500-0700","0200-0250"
"Gannet","Q1",1981,1,9,"Herring",1,6,0,500,500,5,5,10850300,0,5,0.0713318,0,21,6,263,0.18213,0.18213,0,0,0,0,50,50,0,0,0,567803,0,247867,2.39684,0,0,0.0570486,1,0,1,1,NA,10850293.2,0.0228442674710394,0.0342043325289606,10,0,0,0,NA,0,TRUE,27.4529182452095,"1 1981 Q1 6 9","0500-0700","0250-0300"
"Gannet","Q1",1981,1,9,"Herring",1,6,0,500,500,5,5,10850300,0,5,0.0713318,0,21,7,302,0.27808,0.27808,0,0,0,0,50,50,0,0,0,56497.2,0,37656.2,2.39684,0,0,0.00253609,1,0,1,1,NA,10850293.2,0.00347052372741411,-0.000934433727414113,10,0,0,0,NA,0,TRUE,17.9804372842348,"1 1981 Q1 6 9","0500-0700","0300-0400"
"Puffin","Q1",1981,1,9,"Other",1,7,0,500,500,5,5,659736,0.757878,5,-2.27235,0,0,0,-1,-1,-1,0,0,0,0,50,50,0.10036,0.151576,-0.0512162,-1,1e+05,1e+05,1,0.0214334,0,0.10036,1,1,1,1,-0.349833840820401,659735.84,0.15157581858824,-0.0512158185882398,10,7.57878,75.7878,8.7056188751863,-0.294152550980495,0.52441252921114,TRUE,-5,"1 1981 Q1 7 9","0500-0700","9999-9999"
"Puffin","Q1",1981,1,9,"Herring",1,7,0,500,500,5,5,659736,0.629339,5,-2.27235,0,21,2,87,0.00594,0.00594,0,0,0,0,50,50,0.187578,0.125868,0.0617101,296385,83039.6,3851.64,2.18778,0.0183375,0,0.0659573,1,1,1,1,0.455707511046578,659735.84,0.00583815485907208,0.0601191451409279,10,6.29339,62.9339,7.9330889318096,0.388941814030083,0.77395593501133,TRUE,841.750841750842,"1 1981 Q1 7 9","0500-0700","0070-0100"
"Puffin","Q1",1981,1,9,"Herring",1,7,0,500,500,5,5,659736,0,5,-2.27235,0,21,3,100,0.00914,0.00914,0,0,0,0,50,50,0,0,0,3960130,0,79188,2.18778,0,0,0.121621,1,0,1,1,NA,659735.84,0.120029859223655,0.00159114077634466,10,0,0,0,NA,0,TRUE,547.045951859956,"1 1981 Q1 7 9","0500-0700","0100-0150"
"Puffin","Q1",1981,1,9,"N.sandeel",1,7,0,500,500,5,5,659736,1.71436,5,-2.27235,0,22,2,86,0.00186,0.00186,0,0,0,0,50,50,0.356031,0.342873,0.0131582,20021500,226206,17508.6,0.470155,0.0375519,0,0.0331149,1,1,1,1,0.0679016809048303,659735.84,0.0265388037733406,0.00657609622665945,10,17.1436,171.436,13.0933570943437,0.0502506725554925,0.620196354770781,TRUE,2688.17204301075,"1 1981 Q1 7 9","0500-0700","0070-0100"
"Puffin","Q1",1981,1,9,"N.sandeel",1,7,0,500,500,5,5,659736,0,5,-2.27235,0,22,3,115,0.00482,0.00482,0,0,0,0,50,50,0,0,0,55256300,0,125219,0.470155,0,0,0.26172,1,0,1,1,NA,659735.84,0.189801724278008,0.071918275721992,10,0,0,0,NA,0,TRUE,1037.34439834025,"1 1981 Q1 7 9","0500-0700","0100-0150"
"Puffin","Q1",1981,1,9,"N.sandeel",1,7,0,500,500,5,5,659736,0,5,-2.27235,0,22,4,157,0.01243,0.01243,0,0,0,0,50,50,0,0,0,14284300,0,83478.1,0.470155,0,0,0.0611963,1,0,1,1,NA,659735.84,0.126532613416909,-0.0653363134169094,10,0,0,0,NA,0,TRUE,402.252614641995,"1 1981 Q1 7 9","0500-0700","0150-0200"
"Puffin","Q1",1981,1,9,"S.sandeel",1,7,0,500,500,5,5,659736,1.89842,5,-2.27235,0,23,2,86,0.00186,0.00186,0,0,0,0,50,50,0.356031,0.379683,-0.0236521,27921500,250491,21149.1,0.407231,0.039254,0,0.0331149,1,1,1,1,-0.1193789479971,659735.84,0.0320569214490454,0.00105797855095458,10,18.9842,189.842,13.7783162977194,-0.0858341450758941,0.562650436181207,TRUE,2688.17204301075,"1 1981 Q1 7 9","0500-0700","0070-0100"
"Puffin","Q1",1981,1,9,"S.sandeel",1,7,0,500,500,5,5,659736,0,5,-2.27235,0,23,3,115,0.00482,0.00482,0,0,0,0,50,50,0,0,0,80407600,0,157828,0.407231,0,0,0.26172,1,0,1,1,NA,659735.84,0.239229082961447,0.0224909170385529,10,0,0,0,NA,0,TRUE,1037.34439834025,"1 1981 Q1 7 9","0500-0700","0100-0150"
"Puffin","Q1",1981,1,9,"S.sandeel",1,7,0,500,500,5,5,659736,0,5,-2.27235,0,23,4,157,0.01243,0.01243,0,0,0,0,50,50,0,0,0,14127800,0,71513.4,0.407231,0,0,0.0611963,1,0,1,1,NA,659735.84,0.108397021450282,-0.0472007214502823,10,0,0,0,NA,0,TRUE,402.252614641995,"1 1981 Q1 7 9","0500-0700","0150-0200"
"Razorbill","Q1",1981,1,9,"Other",1,8,0,500,500,5,5,374093,1.33657,5,-4.85319,0,0,0,-1,-1,-1,0,0,0,0,50,50,0.180978,0.267313,-0.0863358,-1,1e+05,1e+05,1,0.0326428,0,0.180978,1,1,1,1,-0.477856189375742,374092.6,0.267313494038642,-0.0863354940386418,10,13.3657,133.657,11.5610120664239,-0.373392915360504,0.450582473980596,TRUE,-5,"1 1981 Q1 8 9","0500-0700","9999-9999"
"Razorbill","Q1",1981,1,9,"Whiting",1,8,0,500,500,5,5,374093,0.32154,5,-4.85319,0,17,3,131,0.01824,0.01824,0,0,0,0,50,50,0.0157343,0.064308,-0.0485737,1316850,24057.2,2832.76,0.117936,0.0100288,0,0.0032236,1,1,1,1,-0.485039045939471,374092.6,0.00757234973372903,-0.00434874973372903,10,3.2154,32.154,5.670449717615,-0.428305535001113,0.484398641247146,TRUE,274.122807017544,"1 1981 Q1 8 9","0500-0700","0100-0150"
"Razorbill","Q1",1981,1,9,"Whiting",1,8,0,500,500,5,5,374093,0,5,-4.85319,0,17,4,166,0.03722,0.03722,0,0,0,0,50,50,0,0,0,1976670,0,8676.78,0.117936,0,0,0.0101435,1,0,1,1,NA,374092.6,0.0231942037880461,-0.0130507037880461,10,0,0,0,NA,0,TRUE,134.336378291241,"1 1981 Q1 8 9","0500-0700","0150-0200"
"Razorbill","Q1",1981,1,9,"Whiting",1,8,0,500,500,5,5,374093,0,5,-4.85319,0,17,5,200,0.06302,0.06302,0,0,0,0,50,50,0,0,0,1688240,0,12547.6,0.117936,0,0,0.0023672,1,0,1,1,NA,374092.6,0.0335414279779926,-0.0311742279779926,10,0,0,0,NA,0,TRUE,79.3398920977467,"1 1981 Q1 8 9","0500-0700","0200-0250"
"Razorbill","Q1",1981,1,9,"Herring",1,8,0,500,500,5,5,374093,0.947198,5,-4.85319,0,21,2,87,0.00594,0.00594,0,0,0,0,50,50,0.537726,0.18944,0.348286,296385,70867.9,3287.08,1.8671,0.025592,0,0.189078,1,1,1,1,2.17712770278398,374092.6,0.00878680839984539,0.180291191600155,10,9.47198,94.7198,9.73240977353502,1.78931224693746,0.938500825253242,TRUE,841.750841750842,"1 1981 Q1 8 9","0500-0700","0070-0100"
"Razorbill","Q1",1981,1,9,"Herring",1,8,0,500,500,5,5,374093,0,5,-4.85319,0,21,3,100,0.00914,0.00914,0,0,0,0,50,50,0,0,0,3960130,0,67580.9,1.8671,0,0,0.348648,1,0,1,1,NA,374092.6,0.18065286509276,0.16799513490724,10,0,0,0,NA,0,TRUE,547.045951859956,"1 1981 Q1 8 9","0500-0700","0100-0150"
"Razorbill","Q1",1981,1,9,"N.sandeel",1,8,0,500,500,5,5,374093,0.0803092,5,-4.85319,0,22,2,70,0.00095,0.00095,0,0,0,0,50,50,0.0514259,0.0160618,0.0353641,20021500,6008.62,6008.62,0.315903,0.00263398,0,0.0514259,1,1,1,1,0.689058942759075,374092.6,0.0160618520655046,0.0353640479344954,10,0.803092,8.03092,2.8338877888865,0.623949546250301,0.917688557443215,TRUE,5263.15789473684,"1 1981 Q1 8 9","0500-0700","0070-0100"
"Razorbill","Q1",1981,1,9,"S.sandeel",1,8,0,500,500,5,5,374093,0.094559,5,-4.85319,0,23,2,70,0.00095,0.00095,0,0,0,0,50,50,0.0514259,0.0189118,0.0325141,27921500,7074.77,7074.77,0.266717,0.00309236,0,0.0514259,1,1,1,1,0.584691410231491,374092.6,0.0189118148821976,0.0325140851178024,10,0.94559,9.4559,3.07504471512204,0.528676865089254,0.903115161409123,TRUE,5263.15789473684,"1 1981 Q1 8 9","0500-0700","0070-0100"
"Razorbill","Q1",1981,1,9,"Nor.pout",1,8,0,500,500,5,5,374093,0.171837,5,-4.85319,0,24,2,88,0.00714,0.00714,0,0,0,0,50,50,0.0158187,0.0343674,-0.0185487,3216310,12856.6,1174.09,0.0511263,0.00553104,0,0.00162679,1,1,1,1,-0.249407826420602,374092.6,0.00313850100215829,-0.00151171100215829,10,1.71837,17.1837,4.14532266536635,-0.223730472840776,0.690274252275883,TRUE,700.280112044818,"1 1981 Q1 8 9","0500-0700","0070-0100"
"Razorbill","Q1",1981,1,9,"Nor.pout",1,8,0,500,500,5,5,374093,0,5,-4.85319,0,24,3,109,0.01359,0.01359,0,0,0,0,50,50,0,0,0,16814000,0,11682.5,0.0511263,0,0,0.0141919,1,0,1,1,NA,374092.6,0.0312288989410643,-0.0170369989410643,10,0,0,0,NA,0,TRUE,367.917586460633,"1 1981 Q1 8 9","0500-0700","0100-0150"
"Razorbill","Q1",1981,1,9,"Sprat",1,8,0,500,500,5,5,374093,2.04799,5,-4.85319,0,25,1,56,0.00152,0.00152,0,0,0,0,50,50,0.146891,0.409598,-0.262707,20135300,153228,38205.5,1.24832,0.0403046,0,0.0723608,1,1,1,1,-1.30856209901345,374092.6,0.102128456964933,-0.0297676569649333,10,20.4799,204.799,14.3108001173939,-0.917862725511401,0.157507139449574,TRUE,3289.47368421053,"1 1981 Q1 8 9","0500-0700","0050-0070"
"Razorbill","Q1",1981,1,9,"Sprat",1,8,0,500,500,5,5,374093,0,5,-4.85319,0,25,2,70,0.00304,0.00304,0,0,0,0,50,50,0,0,0,30309800,0,115022,1.24832,0,0,0.0745306,1,0,1,1,NA,374092.6,0.307469327113127,-0.232938727113127,10,0,0,0,NA,0,TRUE,1644.73684210526,"1 1981 Q1 8 9","0500-0700","0070-0100"
"Cod","Q1",1981,1,4,"Other",1,16,0,150,175,0.0524575,0.0524575,1020750,16.0176,16.35,-3.31442,0,0,0,-1,-1,9999,0,0,0,0,47,47,0.966585,0.979668,-0.0130826,-1,1e+06,1e+06,1,0.00114806,0,0.966585,1,1,1,1,-0.386110640516236,1020754.23,0.979667750188995,-0.0130827501889951,2.87461773700306,46.0444770642202,132.360270459838,11.5047933688458,-0.05345442064918,0.511889561821159,TRUE,5.24627462746275e-06,"1 1981 Q1 16 4","0150-0200","9999-9999"
"Cod","Q1",1981,1,4,"S.sandeel",1,16,0,150,175,0.0524575,0.0524575,1020750,0.0190294,16.35,-3.31442,0,23,2,85,0.00214,0.00214,0,0,0,0,47,47,0.00368482,0.00116388,0.00252094,27921500,1188.03,1188.03,0.0198828,6.70042e-05,0,0.00368482,1,1,1,1,0.307972186347283,1020754.23,0.00116387467725703,0.00252094532274297,2.87461773700306,0.054702250764526,0.157248060301695,0.396545155438439,0.298791417851196,0.957069539119573,TRUE,24.5128504672897,"1 1981 Q1 16 4","0150-0200","0070-0100"
"Cod","Q1",1981,1,4,"Sprat",1,16,0,150,175,0.0524575,0.0524575,1020750,0.313403,16.35,-3.31442,0,25,2,85,0.00442,0.00442,0,0,0,0,47,47,0.02973,0.0191684,0.0105617,30309800,19566.2,19566.2,0.14605,0.00108363,0,0.02973,1,1,1,1,0.32084355332046,1020754.23,0.0191683751337479,0.0105616248662521,2.87461773700306,0.900913822629969,2.58978285404334,1.60928022856286,0.308458507449214,0.80017762411232,TRUE,11.8682126696833,"1 1981 Q1 16 4","0150-0200","0070-0100"
"Cod","Q1",1981,1,5,"Other",1,16,0,200,225,0.107558,0.107558,1040800,16.7756,17.46,-4.01514,0,0,0,-1,-1,9999,0,0,0,0,68,68,0.870916,0.960802,-0.0898858,-1,1e+06,1e+06,1,0.00204017,0,0.870916,1,1,1,1,-1.99002214610495,1040797.2,0.960801969874631,-0.0898859698746307,3.89461626575029,65.3345246277205,254.452902330183,15.9515799321002,-0.383174372302803,0.37688415835287,TRUE,1.07568756875688e-05,"1 1981 Q1 16 5","0200-0250","9999-9999"
"Cod","Q1",1981,1,5,"S.sandeel",1,16,0,200,225,0.107558,0.107558,1040800,0.206863,17.46,-4.01514,0,23,2,85,0.00214,0.00214,0,0,0,0,68,68,0.0117685,0.0118478,-7.92654e-05,27921500,12331.2,1188.03,0.0198828,0.000634205,0,0.00589191,1,1,1,1,-0.00314752236526654,1040797.2,0.00114146156427016,0.00475044843572984,3.89461626575029,0.805652004581901,3.137705401579,1.77135693793741,-0.00304512572614657,0.760397097652205,TRUE,50.2607476635514,"1 1981 Q1 16 5","0200-0250","0070-0100"
"Cod","Q1",1981,1,5,"S.sandeel",1,16,0,200,225,0.107558,0.107558,1040800,0,17.46,-4.01514,0,23,3,125,0.00697,0.00697,0,0,0,0,68,68,0,0,0,80407600,0,11143.1,0.0198828,0,0,0.00587662,1,0,1,1,NA,1040797.2,0.01070631243051,-0.00482969243051,3.89461626575029,0,0,0,NA,0,TRUE,15.4315638450502,"1 1981 Q1 16 5","0200-0250","0100-0150"
"Cod","Q1",1981,1,5,"Nor.pout",1,16,0,200,225,0.107558,0.107558,1040800,0.0841814,17.46,-4.01514,0,24,2,85,0.00513,0.00513,0,0,0,0,68,68,0.0110949,0.00482138,0.00627348,3216310,5018.08,5018.08,0.304133,0.000259921,0,0.0110949,1,1,1,1,0.389123834756926,1040797.2,0.00482138114898849,0.00627351885101151,3.89461626575029,0.327854249713631,1.27686649373006,1.12998517411958,0.377526148180439,0.896190971736278,TRUE,20.9664717348928,"1 1981 Q1 16 5","0200-0250","0070-0100"
"Cod","Q1",1981,1,5,"Sprat",1,16,0,200,225,0.107558,0.107558,1040800,0.393354,17.46,-4.01514,0,25,1,60,0.00132,0.00132,0,0,0,0,68,68,0.10622,0.0225289,0.0836916,20135300,23448,3881.79,0.14605,0.00119292,0,0.0315113,1,1,1,1,2.42312718950563,1040797.2,0.00372963147863964,0.0277816685213604,3.89461626575029,1.53196288659794,5.96640757667009,2.44262309345304,2.32987116541051,0.961614175411518,TRUE,81.4833333333333,"1 1981 Q1 16 5","0200-0250","0050-0070"
"Cod","Q1",1981,1,5,"Sprat",1,16,0,200,225,0.107558,0.107558,1040800,0,17.46,-4.01514,0,25,2,85,0.00442,0.00442,0,0,0,0,68,68,0,0,0,30309800,0,19566.2,0.14605,0,0,0.0747092,1,0,1,1,NA,1040797.2,0.018799243502961,0.055909956497039,3.89461626575029,0,0,0,NA,0,TRUE,24.3343891402715,"1 1981 Q1 16 5","0200-0250","0070-0100"
"Cod","Q1",1981,1,6,"Other",1,16,0,250,275,0.190828,0.190828,1073460,68.0041,73,-14.6144,0,0,0,-1,-1,9999,0,0,0,0,75,75,0.910555,0.931563,-0.0210084,-1,1e+06,1e+06,1,0.000861531,0,0.910555,1,1,1,1,-0.715743682255612,1073464.55,0.931563133593932,-0.0210081335939318,1.02739726027397,69.8672260273973,71.7813966034904,8.47239025325736,-0.185968891930055,0.441615912758051,TRUE,1.90847084708471e-05,"1 1981 Q1 16 6","0250-0300","9999-9999"
"Cod","Q1",1981,1,6,"Herring",1,16,0,250,275,0.190828,0.190828,1073460,0.701532,73,-14.6144,0,21,3,125,0.01822,0.01822,0,0,0,0,75,75,0.00440528,0.00961002,-0.00520474,3960130,10316,10316,0.142973,0.000128617,0,0.00440528,1,1,1,1,-0.45893359659892,1073464.55,0.009610005286155,-0.005204725286155,1.02739726027397,0.720752054794521,0.740498686432727,0.860522333488636,-0.453626872427566,0.436749143195016,TRUE,10.4735455543359,"1 1981 Q1 16 6","0250-0300","0100-0150"
"Cod","Q1",1981,1,6,"N.sandeel",1,16,0,250,275,0.190828,0.190828,1073460,0.200514,73,-14.6144,0,22,2,85,0.00214,0.00214,0,0,0,0,75,75,0.00142103,0.00274676,-0.00132573,20021500,2948.55,2948.55,0.0688175,3.70165e-05,0,0.00142103,1,1,1,1,-0.217900089025126,1073464.55,0.00274676047755839,-0.00132573047755839,1.02739726027397,0.206007534246575,0.211651576280728,0.460056057758974,-0.216126453656366,0.67989571118585,TRUE,89.1719626168224,"1 1981 Q1 16 6","0250-0300","0070-0100"
"Cod","Q1",1981,1,6,"S.sandeel",1,16,0,250,275,0.190828,0.190828,1073460,0.0807911,73,-14.6144,0,23,2,85,0.00214,0.00214,0,0,0,0,75,75,0.00199385,0.00110673,0.000887122,27921500,1188.03,1188.03,0.0198828,1.49392e-05,0,0.00199385,1,1,1,1,0.229519547405821,1073464.55,0.0011067249496036,0.000887125050396401,1.02739726027397,0.0830045547945206,0.0852786521861513,0.292025088282071,0.227837257397601,0.882696061506365,TRUE,89.1719626168224,"1 1981 Q1 16 6","0250-0300","0070-0100"
"Cod","Q1",1981,1,6,"Nor.pout",1,16,0,250,275,0.190828,0.190828,1073460,0.34125,73,-14.6144,0,24,2,85,0.00513,0.00513,0,0,0,0,75,75,0.039042,0.00467466,0.0343673,3216310,5018.08,5018.08,0.304133,6.28758e-05,0,0.039042,1,1,1,1,4.33414714952254,1073464.55,0.00467465832942504,0.034367341670575,1.02739726027397,0.350599315068493,0.360204775755301,0.600170622202804,4.29469652391703,0.990633308975283,TRUE,37.198440545809,"1 1981 Q1 16 6","0250-0300","0070-0100"
"Cod","Q1",1981,1,6,"Sprat",1,16,0,250,275,0.190828,0.190828,1073460,3.67181,73,-14.6144,0,25,1,60,0.00132,0.00132,0,0,0,0,75,75,0.0425832,0.0502987,-0.00771552,20135300,53993.9,3881.79,0.14605,0.000645524,0,0.00948752,1,1,1,1,-0.303674975119375,1073464.55,0.00361613245635359,0.00587138754364641,1.02739726027397,3.77240753424657,3.87576116532182,1.96869529519472,-0.293934534033282,0.446987962621652,TRUE,144.566666666667,"1 1981 Q1 16 6","0250-0300","0050-0070"
"Cod","Q1",1981,1,6,"Sprat",1,16,0,250,275,0.190828,0.190828,1073460,0,73,-14.6144,0,25,2,85,0.00442,0.00442,0,0,0,0,75,75,0,0,0,30309800,0,19566.2,0.14605,0,0,0.0194312,1,0,1,1,NA,1073464.55,0.0182271505845256,0.00120404941547441,1.02739726027397,0,0,0,NA,0,TRUE,43.1737556561086,"1 1981 Q1 16 6","0250-0300","0070-0100"
"Cod","Q1",1981,1,6,"Sprat",1,16,0,250,275,0.190828,0.190828,1073460,0,73,-14.6144,0,25,3,125,0.01686,0.01686,0,0,0,0,75,75,0,0,0,12404900,0,30545.9,0.14605,0,0,0.0136645,1,0,1,1,NA,1073464.55,0.0284554343224469,-0.0147909343224469,1.02739726027397,0,0,0,NA,0,TRUE,11.3183867141163,"1 1981 Q1 16 6","0250-0300","0100-0150"
"Cod","Q1",1981,1,7,"Other",1,16,0,300,350,0.380085,0.380085,1306770,115.055,150.35,-21.304,0,0,0,-1,-1,9999,0,0,0,0,95,95,0.76951,0.765246,0.00426363,-1,1e+06,1e+06,1,0.00118695,0,0.76951,1,1,1,1,0.12375515457788,1306769.43,0.765245939369733,0.00426406063026741,0.631858995676754,72.698536747589,45.9352244165012,6.77755298146028,0.0597432810217305,0.536134862415067,TRUE,3.8012301230123e-05,"1 1981 Q1 16 7","0300-0400","9999-9999"
"Cod","Q1",1981,1,7,"Cod",1,16,0,300,350,0.380085,0.380085,1306770,0.955118,150.35,-21.304,0,16,3,125,0.02008,0.02008,0,0,0,0,95,95,0.00194567,0.00635263,-0.00440696,318798,8301.42,8301.42,1.2968,4.17065e-05,0,0.00194567,1,1,1,1,-0.682397199555881,1306769.43,0.00635262794600269,-0.00440695794600269,0.631858995676754,0.60349990023279,0.381326840852112,0.617516672529667,-0.677975622128124,0.273900045389583,TRUE,18.9285358565737,"1 1981 Q1 16 7","0300-0400","0100-0150"
